race_id,driver_id,team_id,fastest_lap_time,lap_number
158,93,8,1:19.317,65
158,121,16,1:19.424,62
158,109,8,1:20.508,9
159,110,2,1:14.119,63
159,108,4,1:14.229,65
159,120,4,1:14.255,64
159,106,1,1:14.261,57
159,94,3,1:14.287,62
159,93,8,1:14.389,60
159,125,2,1:14.455,60
159,101,10,1:14.593,62
159,57,1,1:14.805,64
159,103,14,1:14.902,58
159,104,15,1:14.993,64
159,12,14,1:15.024,58
159,114,3,1:15.358,60
159,70,17,1:15.372,65
159,122,10,1:15.397,63
159,126,17,1:15.414,57
159,123,15,1:16.076,53
159,109,8,1:16.197,31
159,127,16,1:16.292,51
159,121,16,1:16.320,53
160,120,4,1:07.924,59
160,108,4,1:08.272,61
160,57,1,1:08.628,53
160,106,1,1:08.765,56
160,103,14,1:09.214,56
160,126,17,1:09.247,60
160,110,2,1:09.372,47
160,70,17,1:09.459,57
160,101,10,1:09.550,55
160,123,15,1:09.621,45
160,114,3,1:09.802,63
160,12,14,1:09.935,39
160,122,10,1:09.960,43
160,121,16,1:09.977,58
160,104,15,1:10.151,47
160,127,16,1:10.204,40
160,109,8,1:10.641,9
161,120,4,1:29.337,51
161,108,4,1:29.734,48
161,57,1,1:30.016,49
161,109,8,1:30.047,50
161,94,3,1:30.179,49
161,12,14,1:30.353,49
161,93,8,1:30.645,52
161,104,15,1:30.751,48
161,101,10,1:30.818,52
161,106,1,1:30.819,50
161,110,2,1:30.869,51
161,114,3,1:30.873,50
161,122,10,1:30.921,50
161,70,17,1:30.933,51
161,103,14,1:32.088,50
161,127,16,1:41.705,9
161,125,2,1:45.576,8
161,126,17,2:16.121,3
162,125,2,1:44.861,32
162,70,17,1:45.068,39
162,108,4,1:45.257,42
162,120,4,1:45.706,43
162,12,14,1:45.849,32
162,93,8,1:46.073,30
162,94,3,1:46.096,40
162,123,15,1:46.104,30
162,106,1,1:46.174,40
162,57,1,1:46.534,43
162,110,2,1:46.566,43
162,121,16,1:46.649,38
162,122,10,1:46.709,43
162,101,10,1:46.744,44
162,109,8,1:46.813,38
162,126,17,1:46.966,41
162,104,15,1:47.177,42
162,103,14,1:47.212,38
162,114,3,1:47.241,42
162,127,16,1:47.667,44
163,110,2,1:19.409,45
163,120,4,1:19.412,56
163,94,3,1:19.576,50
163,93,8,1:19.790,54
163,108,4,1:19.918,57
163,70,17,1:20.013,68
163,57,1,1:20.022,55
163,12,14,1:20.113,54
163,106,1,1:20.440,47
163,121,16,1:20.457,56
163,126,17,1:20.705,48
163,103,14,1:20.708,55
163,125,2,1:20.745,54
163,109,8,1:20.779,50
163,127,16,1:20.802,48
163,123,15,1:20.827,38
163,114,3,1:21.180,47
163,104,15,1:21.433,46
163,101,10,1:21.916,17
163,122,10,1:21.989,37
164,120,4,1:12.271,60
164,108,4,1:12.379,59
164,94,3,1:12.921,70
164,123,15,1:13.049,72
164,127,16,1:13.327,70
164,125,2,1:13.480,70
164,109,8,1:13.687,70
164,12,14,1:13.719,42
164,110,2,1:13.728,70
164,93,8,1:13.808,58
164,103,14,1:13.822,70
164,121,16,1:13.879,60
164,122,10,1:13.950,70
164,101,10,1:13.986,71
164,126,17,1:14.307,63
164,114,3,1:14.354,71
164,106,1,1:14.557,33
164,70,17,1:14.912,61
164,104,15,1:15.248,59
164,57,1,1:15.684,6
165,108,4,1:20.901,53
165,94,3,1:21.003,52
165,120,4,1:21.245,47
165,106,1,1:21.294,53
165,109,8,1:21.368,53
165,57,1,1:21.546,50
165,93,8,1:21.740,47
165,110,2,1:21.800,45
165,122,10,1:21.820,53
165,125,2,1:21.968,53
165,127,16,1:22.133,46
165,126,17,1:22.139,51
165,103,14,1:22.164,52
165,104,15,1:22.185,53
165,123,15,1:22.239,48
165,114,3,1:22.712,52
165,121,16,1:22.777,49
165,101,10,1:22.892,48
165,12,14,1:23.757,23
166,94,3,1:43.388,50
166,110,2,1:43.754,42
166,127,16,1:43.884,50
166,93,8,1:43.972,47
166,57,1,1:43.977,40
166,125,2,1:44.091,47
166,109,8,1:44.152,51
166,108,4,1:44.155,42
166,106,1,1:44.274,50
166,122,10,1:44.288,31
166,70,17,1:44.370,47
166,114,3,1:44.434,41
166,121,16,1:44.531,49
166,126,17,1:44.930,45
166,12,14,1:45.002,50
166,103,14,1:45.083,50
166,101,10,1:45.388,50
166,104,15,1:45.492,37
166,123,15,1:46.055,40
167,57,1,1:33.808,48
167,104,15,1:34.573,54
167,93,8,1:34.963,62
167,125,2,1:35.303,27
167,70,17,1:35.404,48
167,120,4,1:35.408,31
167,108,4,1:35.555,36
167,121,16,1:35.641,62
167,109,8,1:35.648,61
167,94,3,1:35.649,30
167,110,2,1:35.676,27
167,103,14,1:35.851,61
167,12,14,1:35.862,52
167,106,1,1:35.983,41
167,122,10,1:36.201,56
167,101,10,1:36.646,32
167,114,3,1:36.831,45
167,127,16,1:36.938,55
167,126,17,1:37.126,16
167,123,15,1:37.182,17
