driver_name,driver_id,race_id,session,avg_pace_soft,std_pace_soft,laps_on_soft,deg_rate_soft,avg_pace_medium,std_pace_medium,laps_on_medium,deg_rate_medium,avg_pace_hard,std_pace_hard,laps_on_hard,deg_rate_hard,avg_pace_intermediate,std_pace_intermediate,laps_on_intermediate,deg_rate_intermediate,avg_pace_wet,std_pace_wet,laps_on_wet,deg_rate_wet
SIR,107.0,4,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
STR,103.0,4,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,4,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
VER,94.0,4,FP1,109.73757142857141,4.053541938218718,7,0.7979016393442621,,,0,,,,0,,,,0,,,,0,
VET,60.0,4,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,4,FP2,119.9845,3.2394999999999996,2,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
GRO,67.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,4,FP2,107.36183333333334,2.8949348534216703,6,0.1669376124775045,,,0,,,,0,,,,0,,,,0,
HAR,105.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
HUL,70.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
MAG,87.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
OCO,101.0,4,FP2,110.54925,6.29269510523909,4,-0.21423749436683168,,,0,,,,0,,,,0,,,,0,
PER,75.0,4,FP2,111.639,6.2151109402809555,6,-0.40615783132530153,,,0,,,,0,,,,0,,,,0,
RAI,6.0,4,FP2,111.48249999999999,6.518766313498282,8,-0.4900311500773593,,,0,,,,0,,,,0,,,,0,
RIC,79.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
SIR,107.0,4,FP2,113.86583333333334,10.254834232638231,6,-0.4977893870082345,,,0,,,,0,,,,0,,,,0,
STR,103.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
VER,94.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
VET,60.0,4,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
GRO,67.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
HAR,105.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
HUL,70.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
MAG,87.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
OCO,101.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
PER,75.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
RAI,6.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
RIC,79.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
SIR,107.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
VER,94.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
VET,60.0,4,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
HUL,70.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
MAG,87.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
OCO,101.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
PER,75.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
RAI,6.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
RIC,79.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
SIR,107.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
STR,103.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
VER,94.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
VET,60.0,4,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,4,Race,109.79467857142856,2.859826968461698,28,-0.1902166064981949,,,0,,,,0,,,,0,,,,0,
BOT,83.0,4,Race,,,0,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,4,Race,113.084125,3.7781864180284965,8,-0.693966666666667,,,0,,,,0,,,,0,,,,0,
GAS,104.0,4,Race,109.63885714285713,0.9769432544672082,21,-0.07982404467316331,,,0,,,,0,,,,0,,,,0,
GRO,67.0,4,Race,,,0,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,4,Race,106.2213125,0.5403958871454799,16,-0.07106617647058794,,,0,,,,0,,,,0,,,,0,
HAR,105.0,4,Race,,,0,,,,0,,,,0,,,,0,,,,0,
HUL,70.0,4,Race,,,0,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,4,Race,107.73730769230768,0.31547360845740513,13,0.0030439560439562137,,,0,,,,0,,,,0,,,,0,
MAG,87.0,4,Race,110.49350000000001,2.6749077230669256,26,-0.21263454496134537,,,0,,,,0,,,,0,,,,0,
PER,75.0,4,Race,108.98010714285715,2.881353889844218,28,-0.19668225577070336,,,0,,,,0,,,,0,,,,0,
RAI,6.0,4,Race,108.57744827586207,2.537755831658696,29,-0.17021062501512346,,,0,,,,0,,,,0,,,,0,
RIC,79.0,4,Race,,,0,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,4,Race,107.69895000000001,0.4337339593575765,20,-0.055533296528879866,,,0,,,,0,,,,0,,,,0,
STR,103.0,4,Race,107.46514285714285,0.42632262383298186,14,-0.0812659340659342,,,0,,,,0,,,,0,,,,0,
VAN,100.0,4,Race,109.43800000000002,0.39317985706289593,5,-0.04898648648648725,,,0,,,,0,,,,0,,,,0,
VER,94.0,4,Race,,,0,,,,0,,,,0,,,,0,,,,0,
VET,60.0,4,Race,106.07362499999999,0.30109796474735584,8,-0.054916666666666676,,,0,,,,0,,,,0,,,,0,
ALO,12.0,2,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,2,FP1,102.36542857142857,11.564130328083385,14,-0.4961154816683984,,,0,,,,0,,,,0,,,,0,
ERI,89.0,2,FP1,105.55288888888889,13.403577917394085,9,-0.3678782051282054,96.34100000000001,0.45700000000000074,2,,,,0,,,,0,,,,0,
GAS,104.0,2,FP1,102.64157142857141,11.730139426246549,14,0.202141414141414,,,0,,,,0,,,,0,,,,0,
GRO,67.0,2,FP1,94.56066666666668,0.4009208844093224,3,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,2,FP1,103.51841666666667,14.801048878701877,12,-0.9326556291390726,,,0,,,,0,,,,0,,,,0,
HAR,105.0,2,FP1,102.70669230769234,10.675895439905123,13,0.3964442397445344,,,0,,,,0,,,,0,,,,0,
HUL,70.0,2,FP1,104.68299999999999,10.469000000000001,2,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,2,FP1,100.49600000000001,8.494244139415821,8,-0.7999305555555568,96.11699999999999,0.5869999999999962,2,,,,0,,,,0,,,,0,
MAG,87.0,2,FP1,102.89949999999999,8.558500000000002,2,,,,0,,,,0,,,,0,,,,0,
OCO,101.0,2,FP1,,,0,,107.49585714285715,15.954567249613788,7,0.7954642857142847,,,0,,,,0,,,,0,
PER,75.0,2,FP1,,,0,,99.95433333333331,7.283910663617144,12,-0.3830616740088105,,,0,,,,0,,,,0,
RAI,6.0,2,FP1,98.06099999999999,8.765792422821796,5,-0.6602061855670108,96.80675,3.3208374979062145,4,-0.4764857142857145,,,0,,,,0,,,,0,
RIC,79.0,2,FP1,91.283,0.22299999999999898,2,,94.59574999999998,0.3723132921344579,4,-0.14092857142857032,,,0,,,,0,,,,0,
SAI,93.0,2,FP1,,,0,,99.73875000000001,4.9254675095365315,4,-0.8651000000000024,,,0,,,,0,,,,0,
SIR,107.0,2,FP1,102.19126315789475,11.09280672015644,19,-0.36300027027027004,,,0,,,,0,,,,0,,,,0,
STR,103.0,2,FP1,103.99427272727272,12.088053261501313,11,0.4778932878867335,,,0,,,,0,,,,0,,,,0,
VAN,100.0,2,FP1,99.45875,9.024231334994687,4,1.3971098901098913,,,0,,,,0,,,,0,,,,0,
VET,60.0,2,FP1,98.49133333333333,9.5420033303052,3,,101.63499999999999,7.317,2,,,,0,,,,0,,,,0,
ALO,12.0,2,FP2,98.2666,5.093158375703626,10,-0.7885409836065576,,,0,,,,0,,,,0,,,,0,
BOT,83.0,2,FP2,94.688,0.23799999999999955,2,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,2,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,2,FP2,95.17822222222222,1.2342182210954236,9,0.11935236465463608,,,0,,,,0,,,,0,,,,0,
GRO,67.0,2,FP2,,,0,,96.638,0.12440257232067045,4,0.05199999999999675,,,0,,,,0,,,,0,
HAM,57.0,2,FP2,,,0,,99.40257142857142,9.871931130477865,7,-0.3800002818489292,,,0,,,,0,,,,0,
HAR,105.0,2,FP2,,,0,,96.48666666666666,0.9916169735448372,12,0.11265114079678448,,,0,,,,0,,,,0,
HUL,70.0,2,FP2,,,0,,97.12854545454546,1.4787018485904417,11,0.1918135483870965,,,0,,,,0,,,,0,
LEC,106.0,2,FP2,97.6996875,0.9846155162517762,16,0.060153281035985565,,,0,,,,0,,,,0,,,,0,
MAG,87.0,2,FP2,97.03777777777778,2.1209172951436632,9,0.2090318940137393,,,0,,,,0,,,,0,,,,0,
OCO,101.0,2,FP2,97.66707692307692,7.58388832136958,13,0.0014876004905298708,,,0,,,,0,,,,0,,,,0,
PER,75.0,2,FP2,99.45042857142857,8.453939324483043,14,-0.17902481483483795,,,0,,,,0,,,,0,,,,0,
RAI,6.0,2,FP2,91.285,0.0,1,,,,0,,,,0,,,,0,,,,0,
RIC,79.0,2,FP2,95.1636,1.9338655175580308,10,0.16493643779741643,,,0,,,,0,,,,0,,,,0,
SAI,93.0,2,FP2,99.2966,9.144048449127991,10,-0.27304418588050533,,,0,,,,0,,,,0,,,,0,
SIR,107.0,2,FP2,,,0,,99.31372727272728,5.3422466008039775,11,-0.23538363794603995,,,0,,,,0,,,,0,
STR,103.0,2,FP2,101.27775,11.683168692075798,4,-0.2684590533433509,,,0,,,,0,,,,0,,,,0,
VAN,100.0,2,FP2,98.49522222222222,9.81116924482588,9,-0.22716374434389114,,,0,,,,0,,,,0,,,,0,
VER,94.0,2,FP2,98.052,12.829484082898007,12,-0.5444707520891369,,,0,,,,0,,,,0,,,,0,
VET,60.0,2,FP2,98.2474705882353,8.266201760376564,17,-0.3899196966750923,,,0,,,,0,,,,0,,,,0,
ALO,12.0,2,FP3,100.724,11.613405730734922,3,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,2,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,2,FP3,107.4828,13.849450435306089,5,-4.956299999999999,,,0,,,,0,,,,0,,,,0,
GAS,104.0,2,FP3,101.12342857142858,11.62749771455754,7,-3.7567142857142857,,,0,,,,0,,,,0,,,,0,
GRO,67.0,2,FP3,104.12240000000001,14.127844019524,5,0.8194000000000015,,,0,,,,0,,,,0,,,,0,
HAM,57.0,2,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
HAR,105.0,2,FP3,96.447,5.302673445222386,6,-1.0296571428571428,,,0,,,,0,,,,0,,,,0,
HUL,70.0,2,FP3,106.8995,14.168188266323966,4,-0.397399999999998,,,0,,,,0,,,,0,,,,0,
LEC,106.0,2,FP3,104.697375,11.915457407685823,8,-0.6026071428571436,,,0,,,,0,,,,0,,,,0,
MAG,87.0,2,FP3,101.17999999999999,10.657637824583833,5,-0.01079999999999827,,,0,,,,0,,,,0,,,,0,
OCO,101.0,2,FP3,113.52942857142857,19.323121441550228,7,-3.4229285714285735,,,0,,,,0,,,,0,,,,0,
PER,75.0,2,FP3,106.35139999999998,12.480183405703622,5,-0.07499999999999812,,,0,,,,0,,,,0,,,,0,
RAI,6.0,2,FP3,,,0,,91.4,0.0,1,,,,0,,,,0,,,,0,
RIC,79.0,2,FP3,115.28,23.272,2,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,2,FP3,107.0595,14.652500000000003,2,,,,0,,,,0,,,,0,,,,0,
SIR,107.0,2,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
STR,103.0,2,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,2,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
VER,94.0,2,FP3,114.8255,23.9015,2,,,,0,,,,0,,,,0,,,,0,
VET,60.0,2,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
GRO,67.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
HAR,105.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
HUL,70.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
MAG,87.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
OCO,101.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
PER,75.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
RAI,6.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
RIC,79.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
SIR,107.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
STR,103.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
VER,94.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
VET,60.0,2,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,2,Race,97.68599999999999,0.04114203041497232,3,,96.67909090909089,0.21096809519470727,22,-0.016392292490118726,,,0,,,,0,,,,0,
BOT,83.0,2,Race,,,0,,95.03557575757576,0.5837205656872506,33,0.023518266614846503,,,0,,,,0,,,,0,
ERI,89.0,2,Race,98.09983333333332,0.249359457187588,12,0.02066202090592355,96.75058620689656,0.8827975328169435,29,0.03175211478104921,,,0,,,,0,,,,0,
GAS,104.0,2,Race,96.19087499999999,0.3497364856216768,16,0.0024464396284832332,,,0,,,,0,,,,0,,,,0,
GRO,67.0,2,Race,96.76112499999999,0.6219074363400046,8,0.04819444444444482,,,0,,,,0,,,,0,,,,0,
HAM,57.0,2,Race,96.17735294117647,0.29980168762552706,17,0.020868648373983778,94.65728571428569,0.5861325945273353,28,0.014627600310274255,,,0,,,,0,,,,0,
HAR,105.0,2,Race,96.5795294117647,0.5139819312053072,17,0.054079566854991,,,0,,,,0,,,,0,,,,0,
HUL,70.0,2,Race,96.58847619047619,0.5991581887510103,21,0.02425309306078556,,,0,,,,0,,,,0,,,,0,
LEC,106.0,2,Race,,,0,,98.53456521739129,0.9376426883222007,23,0.04289556675348218,,,0,,,,0,,,,0,
MAG,87.0,2,Race,95.54707142857144,0.6836607830836366,28,0.03245334841548988,,,0,,,,0,,,,0,,,,0,
OCO,101.0,2,Race,96.12105263157895,0.5698967102798648,19,0.04992180712423971,97.33476470588235,0.4994640102928897,17,-0.01777647632991698,,,0,,,,0,,,,0,
PER,75.0,2,Race,97.204,0.13700000000000045,2,,97.71088888888889,0.6625994171853187,18,0.04604778761061987,,,0,,,,0,,,,0,
RAI,6.0,2,Race,94.77561538461539,0.25190185465513726,13,0.05246784021665492,,,0,,,,0,,,,0,,,,0,
SAI,93.0,2,Race,96.47221428571429,0.8263040497619866,28,0.05529793739726752,,,0,,,,0,,,,0,,,,0,
SIR,107.0,2,Race,99.34366666666666,0.9276626841452428,12,0.09167832625040881,97.33492857142858,1.059306475569594,14,0.042056699576868535,,,0,,,,0,,,,0,
STR,103.0,2,Race,98.96,0.01219289410544903,3,,96.56043478260871,0.7123757451432725,23,0.06041228309878424,,,0,,,,0,,,,0,
VAN,100.0,2,Race,97.36971428571428,0.41718194533105657,14,0.03101098901098968,96.00272000000001,0.5891428023832593,25,0.034874962756976845,,,0,,,,0,,,,0,
VET,60.0,2,Race,95.2012,0.5877623815308858,35,0.03288219888550004,,,0,,,,0,,,,0,,,,0,
BOT,83.0,13,FP1,,,0,,109.07972727272727,2.8656492550367276,11,0.5185152671755724,,,0,,,,0,,,,0,
ERI,89.0,13,FP1,109.04875000000001,0.7953720434488533,4,-0.5729000000000029,,,0,,,,0,,,,0,,,,0,
GAS,104.0,13,FP1,115.7738,10.486723766744314,15,0.08221188392445893,,,0,,,,0,,,,0,,,,0,
GRO,67.0,13,FP1,110.4434,2.8294274049708363,5,0.10529999999999835,,,0,,,,0,,,,0,,,,0,
HAM,57.0,13,FP1,116.43716666666667,12.643385285287412,6,-2.169285714285714,111.89144444444445,6.046134230713246,9,-0.15836858974359003,,,0,,,,0,,,,0,
HAR,105.0,13,FP1,115.46257142857144,8.963497314220653,14,-0.3074189240267105,,,0,,,,0,,,,0,,,,0,
HUL,70.0,13,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,13,FP1,108.93700000000001,1.1494700953047865,4,-0.9093999999999992,,,0,,,,0,,,,0,,,,0,
MAG,87.0,13,FP1,115.1538,8.877275379304166,5,2.2258999999999993,,,0,,,,0,,,,0,,,,0,
NOR,108.0,13,FP1,,,0,,118.89,13.20922056273571,16,-0.056934201239118916,,,0,,,,0,,,,0,
OCO,101.0,13,FP1,,,0,,117.7,12.900445449673436,5,0.3170000000000016,,,0,,,,0,,,,0,
PER,75.0,13,FP1,,,0,,112.53525,8.550599843724411,4,1.9430999999999965,,,0,,,,0,,,,0,
RAI,6.0,13,FP1,106.3185,1.3500845343903467,8,0.13944289693593326,,,0,,,,0,,,,0,,,,0,
RIC,79.0,13,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,13,FP1,123.541,16.25997768551154,6,3.1418857142857144,,,0,,,,0,,,,0,,,,0,
SIR,107.0,13,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
STR,103.0,13,FP1,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,13,FP1,114.7565,11.732417834785803,4,-2.586114285714285,,,0,,,,0,,,,0,,,,0,
VER,94.0,13,FP1,114.71058333333333,13.81696564890626,12,-0.16367493472584832,,,0,,,,0,,,,0,,,,0,
VET,60.0,13,FP1,114.855,10.688721600572515,11,-0.010937873754152715,,,0,,,,0,,,,0,,,,0,
ALO,12.0,13,FP2,114.8954,9.299883313246461,10,-0.1933748132047278,,,0,,,,0,,,,0,,,,0,
BOT,83.0,13,FP2,111.27843750000001,6.497796135698143,16,-0.12329771485637075,,,0,,,,0,,,,0,,,,0,
ERI,89.0,13,FP2,108.09760000000001,1.7316614680704794,5,0.18472519083969496,,,0,,,,0,,,,0,,,,0,
GAS,104.0,13,FP2,112.931125,10.091229433739723,16,-0.4032936965984199,,,0,,,,0,,,,0,,,,0,
GRO,67.0,13,FP2,,,0,,112.59141666666669,5.727396302834495,12,-0.10361430998678495,,,0,,,,0,,,,0,
HAM,57.0,13,FP2,,,0,,112.16461538461539,5.876759933297384,13,-0.10233989266547419,,,0,,,,0,,,,0,
HAR,105.0,13,FP2,,,0,,113.17454545454547,5.782554930189696,11,-0.17074114832535897,,,0,,,,0,,,,0,
HUL,70.0,13,FP2,111.70684615384614,7.980927243662794,13,-0.38150103950103925,,,0,,,,0,,,,0,,,,0,
LEC,106.0,13,FP2,,,0,,118.03887499999999,16.209126360152013,8,-0.6770718562874252,,,0,,,,0,,,,0,
MAG,87.0,13,FP2,113.6007,8.763440420862121,10,-0.38179030487289944,,,0,,,,0,,,,0,,,,0,
OCO,101.0,13,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
PER,75.0,13,FP2,112.7269090909091,9.222729436802469,11,-0.39741880108991834,,,0,,,,0,,,,0,,,,0,
RAI,6.0,13,FP2,112.0181,8.301947331198868,10,-0.24728248587570623,,,0,,,,0,,,,0,,,,0,
RIC,79.0,13,FP2,109.52180000000001,4.674584939863645,10,0.205691675598428,,,0,,,,0,,,,0,,,,0,
SAI,93.0,13,FP2,,,0,,111.5443076923077,8.302131286924187,13,-0.2981439703628003,,,0,,,,0,,,,0,
SIR,107.0,13,FP2,114.26753333333335,9.077151828385135,15,-0.4026244639027879,,,0,,,,0,,,,0,,,,0,
STR,103.0,13,FP2,,,0,,116.38850000000001,8.409964739323621,6,-0.005285714285714114,,,0,,,,0,,,,0,
VAN,100.0,13,FP2,,,0,,114.41278571428573,9.140465088030819,14,-0.342502046954633,,,0,,,,0,,,,0,
VER,94.0,13,FP2,109.38855555555556,3.9026523491113934,9,-0.08943306188925089,,,0,,,,0,,,,0,,,,0,
VET,60.0,13,FP2,,,0,,110.89407142857142,6.540091212385844,14,-0.25469132863735744,,,0,,,,0,,,,0,
ALO,12.0,13,FP3,,,0,,117.29383333333334,10.395640807836504,6,-1.3707432432432427,,,0,,,,0,,,,0,
BOT,83.0,13,FP3,110.43733333333334,9.250918560998267,3,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,13,FP3,106.54666666666667,0.5242507881623945,3,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,13,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
GRO,67.0,13,FP3,114.54079999999999,10.596053480423734,5,0.4347999999999972,,,0,,,,0,,,,0,,,,0,
HAM,57.0,13,FP3,114.11666666666667,14.894111864163714,3,,,,0,,,,0,,,,0,,,,0,
HAR,105.0,13,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
HUL,70.0,13,FP3,111.27942857142857,0.6872786619586482,7,0.0085357142857139,,,0,,,,0,,,,0,,,,0,
LEC,106.0,13,FP3,118.9698,16.7030617001794,5,-1.0699651162790689,,,0,,,,0,,,,0,,,,0,
MAG,87.0,13,FP3,115.157,8.900228452124136,4,3.2811999999999992,,,0,,,,0,,,,0,,,,0,
OCO,101.0,13,FP3,114.53833333333334,14.473343355593027,6,-0.4518983050847451,,,0,,,,0,,,,0,,,,0,
PER,75.0,13,FP3,119.10075,14.242251391107379,4,-1.1375999999999984,,,0,,,,0,,,,0,,,,0,
RAI,6.0,13,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
RIC,79.0,13,FP3,113.9055,15.429228666722127,4,2.4182857142857137,,,0,,,,0,,,,0,,,,0,
SAI,93.0,13,FP3,116.49383333333333,14.45857843884461,6,-0.1947831325301218,,,0,,,,0,,,,0,,,,0,
SIR,107.0,13,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
STR,103.0,13,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,13,FP3,,,0,,118.91762500000002,11.987950731229049,8,0.33823611111111107,,,0,,,,0,,,,0,
VER,94.0,13,FP3,104.5985,0.19950000000000045,2,,,,0,,,,0,,,,0,,,,0,
VET,60.0,13,FP3,,,0,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
ERI,89.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
GRO,67.0,13,Qualifying,,,0,,,,0,,,,0,,126.46866666666666,4.163080136416086,3,,,,0,
HAM,57.0,13,Qualifying,114.2185,14.137254286105206,4,-2.6954000000000007,,,0,,,,0,,122.931,3.831156831384834,3,,,,0,
HAR,105.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
HUL,70.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
MAG,87.0,13,Qualifying,,,0,,,,0,,,,0,,125.33850000000001,0.4054999999999964,2,,,,0,
OCO,101.0,13,Qualifying,,,0,,,,0,,,,0,,130.80466666666666,11.207607902174708,3,,,,0,
PER,75.0,13,Qualifying,,,0,,,,0,,,,0,,121.894,0.0,1,,,,0,
RAI,6.0,13,Qualifying,102.585,0.0,1,,,,0,,,,0,,122.671,0.0,1,,,,0,
RIC,79.0,13,Qualifying,,,0,,,,0,,,,0,,123.9625,1.0235000000000056,2,,,,0,
SAI,93.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
SIR,107.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
STR,103.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
VAN,100.0,13,Qualifying,,,0,,,,0,,,,0,,,,0,,,,0,
VER,94.0,13,Qualifying,,,0,,,,0,,,,0,,122.809,0.03999999999999915,2,,,,0,
VET,60.0,13,Qualifying,118.00333333333333,20.828524068903416,3,,,,0,,,,0,,125.8925,8.831902697040997,4,5.347200000000001,,,0,
BOT,83.0,13,Race,107.4413076923077,0.5457065123609359,13,0.04242857142857171,,,0,,,,0,,,,0,,,,0,
ERI,89.0,13,Race,111.63495238095237,0.8659136917395107,21,-0.09522207792207768,,,0,,,,0,,,,0,,,,0,
GAS,104.0,13,Race,109.0734117647059,0.22653971443112053,17,0.024838235294118036,,,0,,,,0,,,,0,,,,0,
GRO,67.0,13,Race,,,0,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,13,Race,107.50419047619049,0.5368445389094655,21,0.05838571428571441,,,0,,,,0,,,,0,,,,0,
HAR,105.0,13,Race,112.16396153846154,1.2102339723175335,26,-0.1123579487179487,,,0,,,,0,,,,0,,,,0,
MAG,87.0,13,Race,,,0,,,,0,,,,0,,,,0,,,,0,
OCO,101.0,13,Race,108.73455555555557,0.3286519980198952,18,-0.02473684210526333,,,0,,,,0,,,,0,,,,0,
PER,75.0,13,Race,108.53035294117647,0.5370553636896476,17,0.03218382352941199,,,0,,,,0,,,,0,,,,0,
