driver_id,position,driver_name,points,url_id
45,2,Timo Glock,8,156
14,3,Fernando Alonso,6,156
62,4,Sebastian Vettel,5,156
16,5,Jenson Button,4,156
5,6,Rubens Barrichello,3,156
60,7,Heikki Kovalainen,2,156
58,8,Robert Kubica,1,156
64,9,Kazuki Nakajima,0,156
8,10,Kimi Räikkönen,0,156
53,11,Nico Rosberg,0,156
18,12,Jarno Trulli,0,156
15,13,Giancarlo Fisichella,0,156
51,14,Vitantonio Liuzzi,0,156
68,NC,Jaime Alguersuari,0,156
67,NC,Sebastien Buemi,0,156
29,NC,Mark Webber,0,156
61,NC,Adrian Sutil,0,156
6,NC,Nick Heidfeld,0,156
69,NC,Romain Grosjean,0,156
62,1,Sebastian Vettel,10,157
18,2,Jarno Trulli,8,157
59,3,Lewis Hamilton,6,157
8,4,Kimi Räikkönen,5,157
53,5,Nico Rosberg,4,157
6,6,Nick Heidfeld,3,157
5,7,Rubens Barrichello,2,157
16,8,Jenson Button,1,157
58,9,Robert Kubica,0,157
14,10,Fernando Alonso,0,157
60,11,Heikki Kovalainen,0,157
15,12,Giancarlo Fisichella,0,157
61,13,Adrian Sutil,0,157
51,14,Vitantonio Liuzzi,0,157
64,15,Kazuki Nakajima,0,157
69,16,Romain Grosjean,0,157
29,17,Mark Webber,0,157
68,NC,Jaime Alguersuari,0,157
67,NC,Sebastien Buemi,0,157
29,1,Mark Webber,10,158
58,2,Robert Kubica,8,158
59,3,Lewis Hamilton,6,158
62,4,Sebastian Vettel,5,158
16,5,Jenson Button,4,158
8,6,Kimi Räikkönen,3,158
67,7,Sebastien Buemi,2,158
5,8,Rubens Barrichello,1,158
71,9,Kamui Kobayashi,0,158
15,10,Giancarlo Fisichella,0,158
51,11,Vitantonio Liuzzi,0,158
60,12,Heikki Kovalainen,0,158
69,13,Romain Grosjean,0,158
68,14,Jaime Alguersuari,0,158
64,NC,Kazuki Nakajima,0,158
53,NC,Nico Rosberg,0,158
6,NC,Nick Heidfeld,0,158
61,NC,Adrian Sutil,0,158
18,NC,Jarno Trulli,0,158
14,NC,Fernando Alonso,0,158
62,1,Sebastian Vettel,10,159
29,2,Mark Webber,8,159
16,3,Jenson Button,6,159
5,4,Rubens Barrichello,5,159
6,5,Nick Heidfeld,4,159
71,6,Kamui Kobayashi,3,159
18,7,Jarno Trulli,2,159
67,8,Sebastien Buemi,1,159
53,9,Nico Rosberg,0,159
58,10,Robert Kubica,0,159
60,11,Heikki Kovalainen,0,159
8,12,Kimi Räikkönen,0,159
64,13,Kazuki Nakajima,0,159
14,14,Fernando Alonso,0,159
51,15,Vitantonio Liuzzi,0,159
15,16,Giancarlo Fisichella,0,159
61,17,Adrian Sutil,0,159
69,18,Romain Grosjean,0,159
59,NC,Lewis Hamilton,0,159
68,NC,Jaime Alguersuari,0,159
14,1,Fernando Alonso,25,160
32,2,Felipe Massa,18,160
59,3,Lewis Hamilton,15,160
62,4,Sebastian Vettel,12,160
53,5,Nico Rosberg,10,160
3,6,Michael Schumacher,8,160
16,7,Jenson Button,6,160
29,8,Mark Webber,4,160
51,9,Vitantonio Liuzzi,2,160
5,10,Rubens Barrichello,1,160
58,11,Robert Kubica,0,160
61,12,Adrian Sutil,0,160
68,13,Jaime Alguersuari,0,160
72,14,Nico Hulkenberg,0,160
60,15,Heikki Kovalainen,0,160
67,16,Sebastien Buemi,0,160
18,17,Jarno Trulli,0,160
25,NC,Pedro de la Rosa,0,160
73,NC,Bruno Senna,0,160
45,NC,Timo Glock,0,160
74,NC,Vitaly Petrov,0,160
71,NC,Kamui Kobayashi,0,160
75,NC,Lucas di Grassi,0,160
76,NC,Karun Chandhok,0,160
16,1,Jenson Button,25,161
58,2,Robert Kubica,18,161
32,3,Felipe Massa,15,161
14,4,Fernando Alonso,12,161
53,5,Nico Rosberg,10,161
59,6,Lewis Hamilton,8,161
51,7,Vitantonio Liuzzi,6,161
5,8,Rubens Barrichello,4,161
29,9,Mark Webber,2,161
3,10,Michael Schumacher,1,161
68,11,Jaime Alguersuari,0,161
25,12,Pedro de la Rosa,0,161
60,13,Heikki Kovalainen,0,161
76,14,Karun Chandhok,0,161
45,NC,Timo Glock,0,161
75,NC,Lucas di Grassi,0,161
62,NC,Sebastian Vettel,0,161
61,NC,Adrian Sutil,0,161
74,NC,Vitaly Petrov,0,161
73,NC,Bruno Senna,0,161
67,NC,Sebastien Buemi,0,161
72,NC,Nico Hulkenberg,0,161
71,NC,Kamui Kobayashi,0,161
18,NC,Jarno Trulli,0,161
62,1,Sebastian Vettel,25,162
29,2,Mark Webber,18,162
53,3,Nico Rosberg,15,162
58,4,Robert Kubica,12,162
61,5,Adrian Sutil,10,162
59,6,Lewis Hamilton,8,162
32,7,Felipe Massa,6,162
16,8,Jenson Button,4,162
68,9,Jaime Alguersuari,2,162
72,10,Nico Hulkenberg,1,162
67,11,Sebastien Buemi,0,162
5,12,Rubens Barrichello,0,162
14,13,Fernando Alonso,0,162
75,14,Lucas di Grassi,0,162
76,15,Karun Chandhok,0,162
73,16,Bruno Senna,0,162
18,17,Jarno Trulli,0,162
60,NC,Heikki Kovalainen,0,162
74,NC,Vitaly Petrov,0,162
51,NC,Vitantonio Liuzzi,0,162
3,NC,Michael Schumacher,0,162
71,NC,Kamui Kobayashi,0,162
45,NC,Timo Glock,0,162
25,NC,Pedro de la Rosa,0,162
16,1,Jenson Button,25,163
59,2,Lewis Hamilton,18,163
53,3,Nico Rosberg,15,163
14,4,Fernando Alonso,12,163
58,5,Robert Kubica,10,163
62,6,Sebastian Vettel,8,163
74,7,Vitaly Petrov,6,163
29,8,Mark Webber,4,163
32,9,Felipe Massa,2,163
3,10,Michael Schumacher,1,163
61,11,Adrian Sutil,0,163
5,12,Rubens Barrichello,0,163
68,13,Jaime Alguersuari,0,163
60,14,Heikki Kovalainen,0,163
72,15,Nico Hulkenberg,0,163
73,16,Bruno Senna,0,163
76,17,Karun Chandhok,0,163
18,NC,Jarno Trulli,0,163
75,NC,Lucas di Grassi,0,163
25,NC,Pedro de la Rosa,0,163
67,NC,Sebastien Buemi,0,163
71,NC,Kamui Kobayashi,0,163
51,NC,Vitantonio Liuzzi,0,163
45,NC,Timo Glock,0,163
29,1,Mark Webber,25,164
14,2,Fernando Alonso,18,164
62,3,Sebastian Vettel,15,164
3,4,Michael Schumacher,12,164
16,5,Jenson Button,10,164
32,6,Felipe Massa,8,164
61,7,Adrian Sutil,6,164
58,8,Robert Kubica,4,164
5,9,Rubens Barrichello,2,164
68,10,Jaime Alguersuari,1,164
74,11,Vitaly Petrov,0,164
71,12,Kamui Kobayashi,0,164
53,13,Nico Rosberg,0,164
59,14,Lewis Hamilton,0,164
51,15,Vitantonio Liuzzi,0,164
72,16,Nico Hulkenberg,0,164
18,17,Jarno Trulli,0,164
45,18,Timo Glock,0,164
75,19,Lucas di Grassi,0,164
67,NC,Sebastien Buemi,0,164
76,NC,Karun Chandhok,0,164
25,NC,Pedro de la Rosa,0,164
73,NC,Bruno Senna,0,164
60,NC,Heikki Kovalainen,0,164
29,1,Mark Webber,25,165
62,2,Sebastian Vettel,18,165
58,3,Robert Kubica,15,165
32,4,Felipe Massa,12,165
59,5,Lewis Hamilton,10,165
14,6,Fernando Alonso,8,165
53,7,Nico Rosberg,6,165
61,8,Adrian Sutil,4,165
51,9,Vitantonio Liuzzi,2,165
67,10,Sebastien Buemi,1,165
68,11,Jaime Alguersuari,0,165
3,12,Michael Schumacher,0,165
74,13,Vitaly Petrov,0,165
76,14,Karun Chandhok,0,165
18,15,Jarno Trulli,0,165
60,NC,Heikki Kovalainen,0,165
73,NC,Bruno Senna,0,165
5,NC,Rubens Barrichello,0,165
71,NC,Kamui Kobayashi,0,165
75,NC,Lucas di Grassi,0,165
45,NC,Timo Glock,0,165
25,NC,Pedro de la Rosa,0,165
16,NC,Jenson Button,0,165
72,NC,Nico Hulkenberg,0,165
59,1,Lewis Hamilton,25,166
16,2,Jenson Button,18,166
29,3,Mark Webber,15,166
3,4,Michael Schumacher,12,166
53,5,Nico Rosberg,10,166
58,6,Robert Kubica,8,166
32,7,Felipe Massa,6,166
14,8,Fernando Alonso,4,166
61,9,Adrian Sutil,2,166
71,10,Kamui Kobayashi,1,166
25,11,Pedro de la Rosa,0,166
68,12,Jaime Alguersuari,0,166
51,13,Vitantonio Liuzzi,0,166
5,14,Rubens Barrichello,0,166
74,15,Vitaly Petrov,0,166
67,16,Sebastien Buemi,0,166
72,17,Nico Hulkenberg,0,166
45,18,Timo Glock,0,166
75,19,Lucas di Grassi,0,166
76,20,Karun Chandhok,0,166
73,NC,Bruno Senna,0,166
62,NC,Sebastian Vettel,0,166
60,NC,Heikki Kovalainen,0,166
18,NC,Jarno Trulli,0,166
59,1,Lewis Hamilton,25,167
16,2,Jenson Button,18,167
14,3,Fernando Alonso,15,167
62,4,Sebastian Vettel,12,167
29,5,Mark Webber,10,167
53,6,Nico Rosberg,8,167
58,7,Robert Kubica,6,167
67,8,Sebastien Buemi,4,167
51,9,Vitantonio Liuzzi,2,167
61,10,Adrian Sutil,1,167
3,11,Michael Schumacher,0,167
68,12,Jaime Alguersuari,0,167
72,13,Nico Hulkenberg,0,167
5,14,Rubens Barrichello,0,167
32,15,Felipe Massa,0,167
60,16,Heikki Kovalainen,0,167
74,17,Vitaly Petrov,0,167
76,18,Karun Chandhok,0,167
75,19,Lucas di Grassi,0,167
45,NC,Timo Glock,0,167
18,NC,Jarno Trulli,0,167
25,NC,Pedro de la Rosa,0,167
73,NC,Bruno Senna,0,167
71,NC,Kamui Kobayashi,0,167
62,1,Sebastian Vettel,25,168
59,2,Lewis Hamilton,18,168
16,3,Jenson Button,15,168
5,4,Rubens Barrichello,12,168
58,5,Robert Kubica,10,168
61,6,Adrian Sutil,8,168
71,7,Kamui Kobayashi,6,168
14,8,Fernando Alonso,4,168
67,9,Sebastien Buemi,2,168
53,10,Nico Rosberg,1,168
32,11,Felipe Massa,0,168
25,12,Pedro de la Rosa,0,168
68,13,Jaime Alguersuari,0,168
74,14,Vitaly Petrov,0,168
3,15,Michael Schumacher,0,168
51,16,Vitantonio Liuzzi,0,168
75,17,Lucas di Grassi,0,168
76,18,Karun Chandhok,0,168
45,19,Timo Glock,0,168
73,20,Bruno Senna,0,168
18,21,Jarno Trulli,0,168
72,NC,Nico Hulkenberg,0,168
60,NC,Heikki Kovalainen,0,168
29,NC,Mark Webber,0,168
29,1,Mark Webber,25,169
59,2,Lewis Hamilton,18,169
53,3,Nico Rosberg,15,169
16,4,Jenson Button,12,169
5,5,Rubens Barrichello,10,169
71,6,Kamui Kobayashi,8,169
62,7,Sebastian Vettel,6,169
61,8,Adrian Sutil,4,169
3,9,Michael Schumacher,2,169
72,10,Nico Hulkenberg,1,169
51,11,Vitantonio Liuzzi,0,169
67,12,Sebastien Buemi,0,169
74,13,Vitaly Petrov,0,169
14,14,Fernando Alonso,0,169
32,15,Felipe Massa,0,169
18,16,Jarno Trulli,0,169
60,17,Heikki Kovalainen,0,169
45,18,Timo Glock,0,169
76,19,Karun Chandhok,0,169
57,20,Sakon Yamamoto,0,169
68,NC,Jaime Alguersuari,0,169
25,NC,Pedro de la Rosa,0,169
58,NC,Robert Kubica,0,169
75,NC,Lucas di Grassi,0,169
14,1,Fernando Alonso,25,170
32,2,Felipe Massa,18,170
62,3,Sebastian Vettel,15,170
59,4,Lewis Hamilton,12,170
16,5,Jenson Button,10,170
29,6,Mark Webber,8,170
58,7,Robert Kubica,6,170
53,8,Nico Rosberg,4,170
3,9,Michael Schumacher,2,170
74,10,Vitaly Petrov,1,170
71,11,Kamui Kobayashi,0,170
5,12,Rubens Barrichello,0,170
72,13,Nico Hulkenberg,0,170
25,14,Pedro de la Rosa,0,170
68,15,Jaime Alguersuari,0,170
51,16,Vitantonio Liuzzi,0,170
61,17,Adrian Sutil,0,170
45,18,Timo Glock,0,170
73,19,Bruno Senna,0,170
60,NC,Heikki Kovalainen,0,170
75,NC,Lucas di Grassi,0,170
57,NC,Sakon Yamamoto,0,170
18,NC,Jarno Trulli,0,170
67,NC,Sebastien Buemi,0,170
29,1,Mark Webber,25,171
14,2,Fernando Alonso,18,171
62,3,Sebastian Vettel,15,171
32,4,Felipe Massa,12,171
74,5,Vitaly Petrov,10,171
72,6,Nico Hulkenberg,8,171
25,7,Pedro de la Rosa,6,171
16,8,Jenson Button,4,171
71,9,Kamui Kobayashi,2,171
5,10,Rubens Barrichello,1,171
3,11,Michael Schumacher,0,171
67,12,Sebastien Buemi,0,171
51,13,Vitantonio Liuzzi,0,171
60,14,Heikki Kovalainen,0,171
18,15,Jarno Trulli,0,171
45,16,Timo Glock,0,171
73,17,Bruno Senna,0,171
75,18,Lucas di Grassi,0,171
57,19,Sakon Yamamoto,0,171
59,NC,Lewis Hamilton,0,171
58,NC,Robert Kubica,0,171
53,NC,Nico Rosberg,0,171
61,NC,Adrian Sutil,0,171
68,NC,Jaime Alguersuari,0,171
59,1,Lewis Hamilton,25,172
29,2,Mark Webber,18,172
58,3,Robert Kubica,15,172
32,4,Felipe Massa,12,172
61,5,Adrian Sutil,10,172
53,6,Nico Rosberg,8,172
3,7,Michael Schumacher,6,172
71,8,Kamui Kobayashi,4,172
74,9,Vitaly Petrov,2,172
51,10,Vitantonio Liuzzi,1,172
25,11,Pedro de la Rosa,0,172
67,12,Sebastien Buemi,0,172
68,13,Jaime Alguersuari,0,172
72,14,Nico Hulkenberg,0,172
62,15,Sebastian Vettel,0,172
60,16,Heikki Kovalainen,0,172
75,17,Lucas di Grassi,0,172
45,18,Timo Glock,0,172
18,19,Jarno Trulli,0,172
57,20,Sakon Yamamoto,0,172
14,NC,Fernando Alonso,0,172
16,NC,Jenson Button,0,172
73,NC,Bruno Senna,0,172
5,NC,Rubens Barrichello,0,172
14,1,Fernando Alonso,25,173
16,2,Jenson Button,18,173
32,3,Felipe Massa,15,173
62,4,Sebastian Vettel,12,173
53,5,Nico Rosberg,10,173
29,6,Mark Webber,8,173
72,7,Nico Hulkenberg,6,173
58,8,Robert Kubica,4,173
3,9,Michael Schumacher,2,173
5,10,Rubens Barrichello,1,173
67,11,Sebastien Buemi,0,173
51,12,Vitantonio Liuzzi,0,173
74,13,Vitaly Petrov,0,173
25,14,Pedro de la Rosa,0,173
68,15,Jaime Alguersuari,0,173
61,16,Adrian Sutil,0,173
45,17,Timo Glock,0,173
60,18,Heikki Kovalainen,0,173
57,19,Sakon Yamamoto,0,173
75,20,Lucas di Grassi,0,173
18,NC,Jarno Trulli,0,173
73,NC,Bruno Senna,0,173
59,NC,Lewis Hamilton,0,173
71,NC,Kamui Kobayashi,0,173
14,1,Fernando Alonso,25,174
62,2,Sebastian Vettel,18,174
29,3,Mark Webber,15,174
16,4,Jenson Button,12,174
53,5,Nico Rosberg,10,174
5,6,Rubens Barrichello,8,174
58,7,Robert Kubica,6,174
32,8,Felipe Massa,4,174
61,9,Adrian Sutil,2,174
72,10,Nico Hulkenberg,1,174
74,11,Vitaly Petrov,0,174
68,12,Jaime Alguersuari,0,174
3,13,Michael Schumacher,0,174
67,14,Sebastien Buemi,0,174
75,15,Lucas di Grassi,0,174
60,16,Heikki Kovalainen,0,174
45,NC,Timo Glock,0,174
6,NC,Nick Heidfeld,0,174
59,NC,Lewis Hamilton,0,174
42,NC,Christian Klien,0,174
71,NC,Kamui Kobayashi,0,174
73,NC,Bruno Senna,0,174
18,NC,Jarno Trulli,0,174
51,NC,Vitantonio Liuzzi,0,174
62,1,Sebastian Vettel,25,175
29,2,Mark Webber,18,175
14,3,Fernando Alonso,15,175
16,4,Jenson Button,12,175
59,5,Lewis Hamilton,10,175
3,6,Michael Schumacher,8,175
71,7,Kamui Kobayashi,6,175
6,8,Nick Heidfeld,4,175
5,9,Rubens Barrichello,2,175
67,10,Sebastien Buemi,1,175
68,11,Jaime Alguersuari,0,175
60,12,Heikki Kovalainen,0,175
18,13,Jarno Trulli,0,175
45,14,Timo Glock,0,175
73,15,Bruno Senna,0,175
57,16,Sakon Yamamoto,0,175
53,17,Nico Rosberg,0,175
61,NC,Adrian Sutil,0,175
58,NC,Robert Kubica,0,175
72,NC,Nico Hulkenberg,0,175
32,NC,Felipe Massa,0,175
74,NC,Vitaly Petrov,0,175
51,NC,Vitantonio Liuzzi,0,175
75,NC,Lucas di Grassi,0,175
14,1,Fernando Alonso,25,176
59,2,Lewis Hamilton,18,176
32,3,Felipe Massa,15,176
3,4,Michael Schumacher,12,176
58,5,Robert Kubica,10,176
51,6,Vitantonio Liuzzi,8,176
5,7,Rubens Barrichello,6,176
71,8,Kamui Kobayashi,4,176
6,9,Nick Heidfeld,2,176
72,10,Nico Hulkenberg,1,176
68,11,Jaime Alguersuari,0,176
16,12,Jenson Button,0,176
60,13,Heikki Kovalainen,0,176
73,14,Bruno Senna,0,176
57,15,Sakon Yamamoto,0,176
61,NC,Adrian Sutil,0,176
62,NC,Sebastian Vettel,0,176
74,NC,Vitaly Petrov,0,176
45,NC,Timo Glock,0,176
67,NC,Sebastien Buemi,0,176
75,NC,Lucas di Grassi,0,176
18,NC,Jarno Trulli,0,176
29,NC,Mark Webber,0,176
53,NC,Nico Rosberg,0,176
62,1,Sebastian Vettel,25,177
29,2,Mark Webber,18,177
14,3,Fernando Alonso,15,177
59,4,Lewis Hamilton,12,177
16,5,Jenson Button,10,177
53,6,Nico Rosberg,8,177
3,7,Michael Schumacher,6,177
72,8,Nico Hulkenberg,4,177
58,9,Robert Kubica,2,177
71,10,Kamui Kobayashi,1,177
68,11,Jaime Alguersuari,0,177
61,12,Adrian Sutil,0,177
67,13,Sebastien Buemi,0,177
5,14,Rubens Barrichello,0,177
32,15,Felipe Massa,0,177
74,16,Vitaly Petrov,0,177
6,17,Nick Heidfeld,0,177
60,18,Heikki Kovalainen,0,177
18,19,Jarno Trulli,0,177
45,20,Timo Glock,0,177
73,21,Bruno Senna,0,177
42,22,Christian Klien,0,177
75,NC,Lucas di Grassi,0,177
51,NC,Vitantonio Liuzzi,0,177
62,1,Sebastian Vettel,25,178
59,2,Lewis Hamilton,18,178
16,3,Jenson Button,15,178
53,4,Nico Rosberg,12,178
58,5,Robert Kubica,10,178
74,6,Vitaly Petrov,8,178
14,7,Fernando Alonso,6,178
29,8,Mark Webber,4,178
68,9,Jaime Alguersuari,2,178
32,10,Felipe Massa,1,178
6,11,Nick Heidfeld,0,178
5,12,Rubens Barrichello,0,178
61,13,Adrian Sutil,0,178
71,14,Kamui Kobayashi,0,178
67,15,Sebastien Buemi,0,178
72,16,Nico Hulkenberg,0,178
60,17,Heikki Kovalainen,0,178
75,18,Lucas di Grassi,0,178
73,19,Bruno Senna,0,178
42,20,Christian Klien,0,178
18,21,Jarno Trulli,0,178
45,NC,Timo Glock,0,178
3,NC,Michael Schumacher,0,178
51,NC,Vitantonio Liuzzi,0,178
62,1,Sebastian Vettel,25,179
59,2,Lewis Hamilton,18,179
74,3,Vitaly Petrov,15,179
14,4,Fernando Alonso,12,179
29,5,Mark Webber,10,179
16,6,Jenson Button,8,179
77,DQ,Sergio Perez,0,179
71,DQ,Kamui Kobayashi,0,179
32,7,Felipe Massa,6,179
67,8,Sebastien Buemi,4,179
61,9,Adrian Sutil,2,179
78,10,Paul di Resta,1,179
68,11,Jaime Alguersuari,0,179
6,12,Nick Heidfeld,0,179
18,13,Jarno Trulli,0,179
79,14,Jerome d'Ambrosio,0,179
45,NC,Timo Glock,0,179
5,NC,Rubens Barrichello,0,179
53,NC,Nico Rosberg,0,179
60,NC,Heikki Kovalainen,0,179
3,NC,Michael Schumacher,0,179
80,NC,Pastor Maldonado,0,179
62,1,Sebastian Vettel,25,180
16,2,Jenson Button,18,180
6,3,Nick Heidfeld,15,180
29,4,Mark Webber,12,180
32,5,Felipe Massa,10,180
14,6,Fernando Alonso,8,180
71,7,Kamui Kobayashi,6,180
59,8,Lewis Hamilton,4,180
3,9,Michael Schumacher,2,180
78,10,Paul di Resta,1,180
61,11,Adrian Sutil,0,180
53,12,Nico Rosberg,0,180
67,13,Sebastien Buemi,0,180
68,14,Jaime Alguersuari,0,180
60,15,Heikki Kovalainen,0,180
45,16,Timo Glock,0,180
74,17,Vitaly Petrov,0,180
51,NC,Vitantonio Liuzzi,0,180
79,NC,Jerome d'Ambrosio,0,180
18,NC,Jarno Trulli,0,180
77,NC,Sergio Perez,0,180
5,NC,Rubens Barrichello,0,180
46,NC,Narain Karthikeyan,0,180
80,NC,Pastor Maldonado,0,180
59,1,Lewis Hamilton,25,181
62,2,Sebastian Vettel,18,181
29,3,Mark Webber,15,181
16,4,Jenson Button,12,181
53,5,Nico Rosberg,10,181
32,6,Felipe Massa,8,181
14,7,Fernando Alonso,6,181
3,8,Michael Schumacher,4,181
74,9,Vitaly Petrov,2,181
71,10,Kamui Kobayashi,1,181
78,11,Paul di Resta,0,181
6,12,Nick Heidfeld,0,181
5,13,Rubens Barrichello,0,181
67,14,Sebastien Buemi,0,181
61,15,Adrian Sutil,0,181
60,16,Heikki Kovalainen,0,181
77,17,Sergio Perez,0,181
80,18,Pastor Maldonado,0,181
18,19,Jarno Trulli,0,181
79,20,Jerome d'Ambrosio,0,181
45,21,Timo Glock,0,181
51,22,Vitantonio Liuzzi,0,181
46,23,Narain Karthikeyan,0,181
68,NC,Jaime Alguersuari,0,181
62,1,Sebastian Vettel,25,182
29,2,Mark Webber,18,182
14,3,Fernando Alonso,15,182
59,4,Lewis Hamilton,12,182
53,5,Nico Rosberg,10,182
16,6,Jenson Button,8,182
6,7,Nick Heidfeld,6,182
74,8,Vitaly Petrov,4,182
67,9,Sebastien Buemi,2,182
71,10,Kamui Kobayashi,1,182
32,11,Felipe Massa,0,182
3,12,Michael Schumacher,0,182
61,13,Adrian Sutil,0,182
77,14,Sergio Perez,0,182
5,15,Rubens Barrichello,0,182
68,16,Jaime Alguersuari,0,182
80,17,Pastor Maldonado,0,182
18,18,Jarno Trulli,0,182
60,19,Heikki Kovalainen,0,182
79,20,Jerome d'Ambrosio,0,182
46,21,Narain Karthikeyan,0,182
51,22,Vitantonio Liuzzi,0,182
78,NC,Paul di Resta,0,182
45,NC,Timo Glock,0,182
62,1,Sebastian Vettel,25,183
59,2,Lewis Hamilton,18,183
16,3,Jenson Button,15,183
29,4,Mark Webber,12,183
14,5,Fernando Alonso,10,183
3,6,Michael Schumacher,8,183
53,7,Nico Rosberg,6,183
6,8,Nick Heidfeld,4,183
77,9,Sergio Perez,2,183
71,10,Kamui Kobayashi,1,183
74,11,Vitaly Petrov,0,183
78,12,Paul di Resta,0,183
61,13,Adrian Sutil,0,183
67,14,Sebastien Buemi,0,183
80,15,Pastor Maldonado,0,183
68,16,Jaime Alguersuari,0,183
5,17,Rubens Barrichello,0,183
18,18,Jarno Trulli,0,183
45,19,Timo Glock,0,183
79,20,Jerome d'Ambrosio,0,183
46,21,Narain Karthikeyan,0,183
32,NC,Felipe Massa,0,183
60,NC,Heikki Kovalainen,0,183
51,NC,Vitantonio Liuzzi,0,183
62,1,Sebastian Vettel,25,184
14,2,Fernando Alonso,18,184
16,3,Jenson Button,15,184
29,4,Mark Webber,12,184
71,5,Kamui Kobayashi,10,184
59,6,Lewis Hamilton,8,184
61,7,Adrian Sutil,6,184
6,8,Nick Heidfeld,4,184
5,9,Rubens Barrichello,2,184
67,10,Sebastien Buemi,1,184
53,11,Nico Rosberg,0,184
78,12,Paul di Resta,0,184
18,13,Jarno Trulli,0,184
60,14,Heikki Kovalainen,0,184
79,15,Jerome d'Ambrosio,0,184
51,16,Vitantonio Liuzzi,0,184
46,17,Narain Karthikeyan,0,184
80,18,Pastor Maldonado,0,184
74,NC,Vitaly Petrov,0,184
68,NC,Jaime Alguersuari,0,184
32,NC,Felipe Massa,0,184
3,NC,Michael Schumacher,0,184
45,NC,Timo Glock,0,184
16,1,Jenson Button,25,185
62,2,Sebastian Vettel,18,185
29,3,Mark Webber,15,185
3,4,Michael Schumacher,12,185
74,5,Vitaly Petrov,10,185
32,6,Felipe Massa,8,185
71,7,Kamui Kobayashi,6,185
68,8,Jaime Alguersuari,4,185
5,9,Rubens Barrichello,2,185
67,10,Sebastien Buemi,1,185
53,11,Nico Rosberg,0,185
25,12,Pedro de la Rosa,0,185
51,13,Vitantonio Liuzzi,0,185
79,14,Jerome d'Ambrosio,0,185
45,15,Timo Glock,0,185
18,16,Jarno Trulli,0,185
46,17,Narain Karthikeyan,0,185
78,18,Paul di Resta,0,185
80,NC,Pastor Maldonado,0,185
6,NC,Nick Heidfeld,0,185
61,NC,Adrian Sutil,0,185
14,NC,Fernando Alonso,0,185
60,NC,Heikki Kovalainen,0,185
59,NC,Lewis Hamilton,0,185
62,1,Sebastian Vettel,25,186
14,2,Fernando Alonso,18,186
29,3,Mark Webber,15,186
59,4,Lewis Hamilton,12,186
32,5,Felipe Massa,10,186
16,6,Jenson Button,8,186
53,7,Nico Rosberg,6,186
68,8,Jaime Alguersuari,4,186
61,9,Adrian Sutil,2,186
6,10,Nick Heidfeld,1,186
77,11,Sergio Perez,0,186
5,12,Rubens Barrichello,0,186
67,13,Sebastien Buemi,0,186
78,14,Paul di Resta,0,186
74,15,Vitaly Petrov,0,186
71,16,Kamui Kobayashi,0,186
3,17,Michael Schumacher,0,186
80,18,Pastor Maldonado,0,186
60,19,Heikki Kovalainen,0,186
18,20,Jarno Trulli,0,186
45,21,Timo Glock,0,186
79,22,Jerome d'Ambrosio,0,186
51,23,Vitantonio Liuzzi,0,186
46,24,Narain Karthikeyan,0,186
14,1,Fernando Alonso,25,187
62,2,Sebastian Vettel,18,187
29,3,Mark Webber,15,187
59,4,Lewis Hamilton,12,187
32,5,Felipe Massa,10,187
53,6,Nico Rosberg,8,187
77,7,Sergio Perez,6,187
6,8,Nick Heidfeld,4,187
3,9,Michael Schumacher,2,187
68,10,Jaime Alguersuari,1,187
61,11,Adrian Sutil,0,187
74,12,Vitaly Petrov,0,187
5,13,Rubens Barrichello,0,187
80,14,Pastor Maldonado,0,187
78,15,Paul di Resta,0,187
45,16,Timo Glock,0,187
79,17,Jerome d'Ambrosio,0,187
51,18,Vitantonio Liuzzi,0,187
81,19,Daniel Ricciardo,0,187
16,NC,Jenson Button,0,187
67,NC,Sebastien Buemi,0,187
71,NC,Kamui Kobayashi,0,187
18,NC,Jarno Trulli,0,187
60,NC,Heikki Kovalainen,0,187
59,1,Lewis Hamilton,25,188
14,2,Fernando Alonso,18,188
29,3,Mark Webber,15,188
62,4,Sebastian Vettel,12,188
32,5,Felipe Massa,10,188
61,6,Adrian Sutil,8,188
53,7,Nico Rosberg,6,188
3,8,Michael Schumacher,4,188
71,9,Kamui Kobayashi,2,188
74,10,Vitaly Petrov,1,188
77,11,Sergio Perez,0,188
68,12,Jaime Alguersuari,0,188
78,13,Paul di Resta,0,188
80,14,Pastor Maldonado,0,188
67,15,Sebastien Buemi,0,188
60,16,Heikki Kovalainen,0,188
45,17,Timo Glock,0,188
79,18,Jerome d'Ambrosio,0,188
81,19,Daniel Ricciardo,0,188
76,20,Karun Chandhok,0,188
51,NC,Vitantonio Liuzzi,0,188
16,NC,Jenson Button,0,188
5,NC,Rubens Barrichello,0,188
6,NC,Nick Heidfeld,0,188
16,1,Jenson Button,25,189
62,2,Sebastian Vettel,18,189
14,3,Fernando Alonso,15,189
59,4,Lewis Hamilton,12,189
29,5,Mark Webber,10,189
32,6,Felipe Massa,8,189
78,7,Paul di Resta,6,189
67,8,Sebastien Buemi,4,189
53,9,Nico Rosberg,2,189
68,10,Jaime Alguersuari,1,189
71,11,Kamui Kobayashi,0,189
74,12,Vitaly Petrov,0,189
5,13,Rubens Barrichello,0,189
61,14,Adrian Sutil,0,189
77,15,Sergio Perez,0,189
80,16,Pastor Maldonado,0,189
45,17,Timo Glock,0,189
