driver_name,driver_id,race_id,session,avg_pace_soft,std_pace_soft,laps_on_soft,deg_rate_soft,avg_pace_medium,std_pace_medium,laps_on_medium,deg_rate_medium,avg_pace_hard,std_pace_hard,laps_on_hard,deg_rate_hard,avg_pace_intermediate,std_pace_intermediate,laps_on_intermediate,deg_rate_intermediate,avg_pace_wet,std_pace_wet,laps_on_wet,deg_rate_wet
MSC,115.0,99,FP1,,,0,,,,0,,,,0,,103.9425,0.1814999999999997,2,,114.01825,4.736230852428964,4,1.1370159362549797
NOR,108.0,99,FP1,,,0,,,,0,,,,0,,103.889,0.0,1,,110.316,0.8939999999999984,2,
OCO,101.0,99,FP1,,,0,,,,0,,,,0,,103.6445,0.6224999999999952,2,,,,0,
PER,75.0,99,FP1,,,0,,,,0,,,,0,,105.241,1.007000000000005,2,,,,0,
RIC,79.0,99,FP1,,,0,,,,0,,,,0,,110.39266666666668,8.262239177258317,3,,108.582,0.0,1,
RUS,110.0,99,FP1,,,0,,,,0,,,,0,,106.6255,0.5225000000000009,2,,,,0,
SAI,93.0,99,FP1,,,0,,,,0,,,,0,,112.378,9.814999999999998,2,,115.11566666666668,9.369265938280453,6,1.0048321428571427
STR,103.0,99,FP1,,,0,,,,0,,,,0,,108.32133333333331,4.09693807074937,3,,,,0,
TSU,114.0,99,FP1,,,0,,,,0,,,,0,,106.388,0.196000000000005,2,,120.38885714285712,13.558706063723374,7,1.972892123287672
VER,94.0,99,FP1,,,0,,,,0,,,,0,,103.362,0.0,1,,,,0,
VET,60.0,99,FP1,,,0,,,,0,,,,0,,108.09,0.0,1,,118.27,0.0,1,
ZHO,117.0,99,FP1,,,0,,,,0,,,,0,,108.0055,4.782093291645407,4,0.4971999999999993,115.432,6.4434174472868,5,0.7724703264094948
ALB,109.0,99,FP2,,,0,,,,0,,,,0,,120.82516666666668,15.161297838209263,6,-1.0758322981366475,111.443,0.0790000000000006,2,
ALO,12.0,99,FP2,,,0,,,,0,,,,0,,109.043125,7.515649097674459,8,1.4520887445887438,,,0,
BOT,83.0,99,FP2,,,0,,,,0,,,,0,,115.79633333333334,14.45056936210089,12,1.365945628997868,,,0,
GAS,104.0,99,FP2,,,0,,,,0,,,,0,,124.276,16.9784139718644,4,-3.0294608695652188,110.641,0.0,1,
HAM,57.0,99,FP2,,,0,,,,0,,,,0,,110.073625,9.575679988093531,8,0.9134012506513804,109.489,0.0,1,
LAT,111.0,99,FP2,,,0,,,,0,,,,0,,115.33566666666668,11.23448781901318,6,-0.882765550239235,114.352,2.119,2,
LEC,144.0,99,FP2,,,0,,,,0,,,,0,,105.26275,0.7324828922916928,4,-0.1765,,,0,
MAG,87.0,99,FP2,,,0,,,,0,,,,0,,115.28875,12.256186527117642,4,4.457119047619045,113.07033333333334,0.5793083999237522,3,
NOR,108.0,99,FP2,,,0,,,,0,,,,0,,117.73133333333334,16.57678276653491,3,,110.468,0.0,1,
OCO,101.0,99,FP2,,,0,,,,0,,,,0,,111.218,8.669277547754485,5,1.697699386503067,,,0,
PER,75.0,99,FP2,,,0,,,,0,,,,0,,108.377,4.9194113596039095,16,0.182128935532234,,,0,
RIC,79.0,99,FP2,,,0,,,,0,,,,0,,127.825,21.795,2,,110.736,0.0,1,
RUS,110.0,99,FP2,,,0,,,,0,,,,0,,112.7143,13.836937291539623,10,0.7355414710485126,112.059,0.7999999999999972,2,
SAI,93.0,99,FP2,,,0,,,,0,,,,0,,109.00888888888888,11.149331603727486,9,-0.9783493810178816,116.30266666666668,5.260198116252111,3,
STR,103.0,99,FP2,,,0,,,,0,,,,0,,113.7762,12.21682215744613,15,0.0616459107806691,,,0,
TSU,114.0,99,FP2,,,0,,,,0,,,,0,,110.77588888888889,9.384720252084051,18,-0.2886777106068934,110.581,0.0,1,
VER,94.0,99,FP2,,,0,,,,0,,,,0,,112.49263157894735,13.154206512349162,19,-0.2598818977546619,,,0,
VET,60.0,99,FP2,,,0,,,,0,,,,0,,109.1148125,5.771903555357082,16,0.3792721691678033,,,0,
ZHO,117.0,99,FP2,,,0,,,,0,,,,0,,116.45911111111111,12.271336008442546,9,1.4739044811320745,111.3545,0.1415000000000006,2,
ALB,109.0,99,FP3,112.370625,20.08453671321236,8,1.4076257861635224,104.032,14.33268095647147,10,-1.6092701754385963,,,0,,,,0,,,,0,
ALO,12.0,99,FP3,108.56925,16.329376586002905,4,4.775100000000002,103.46999999999998,15.19989032855172,3,,96.54042857142858,0.5641334333402382,7,0.1710357142857153,,,0,,,,0,
BOT,83.0,99,FP3,103.26325,14.447167479734569,8,1.8440048309178756,104.68171428571428,16.4089696961691,7,5.290487704918033,,,0,,,,0,,,,0,
GAS,104.0,99,FP3,102.94685714285713,16.949179334777504,7,-0.5180449101796408,105.02771428571428,14.056849512037951,7,-1.5630266990291266,,,0,,,,0,,,,0,
HAM,57.0,99,FP3,97.88866666666668,9.92562508526961,9,1.6708846153846146,,,0,,101.2875,10.28965591018475,8,1.8918571428571445,,,0,,,,0,
LAT,111.0,99,FP3,119.82033333333334,20.418279261485285,9,1.476273411371238,106.88977777777778,15.827913639290538,9,-2.0488387755102035,,,0,,,,0,,,,0,
LEC,144.0,99,FP3,115.739,24.814241193314786,6,1.91245581395349,97.99881818181817,2.843492660865629,11,0.2702999999999996,,,0,,,,0,,,,0,
MAG,87.0,99,FP3,113.0655,21.382483023493783,4,12.844285714285707,103.70916666666666,13.341097248935544,12,0.8354312696747115,,,0,,,,0,,,,0,
MSC,115.0,99,FP3,114.04925,22.256507007783146,4,13.293685714285711,98.54363636363634,2.4738066828538225,11,-0.4460169366715757,,,0,,,,0,,,,0,
NOR,108.0,99,FP3,102.73146153846152,11.80285339435006,13,0.3939137532727552,,,0,,102.103,14.681491193562962,6,3.622628571428573,,,0,,,,0,
OCO,101.0,99,FP3,113.74525,21.74465917616324,4,10.113899999999994,99.20163636363635,9.929167174383734,11,0.9100381679389318,,,0,,,,0,,,,0,
PER,75.0,99,FP3,105.3391818181818,14.88952060293158,11,1.178667841557569,99.51733333333334,10.709605356355988,3,,,,0,,,,0,,,,0,
RIC,79.0,99,FP3,109.06546666666668,18.007668999129848,15,0.5981828039095907,,,0,,99.506,7.32651670304518,6,1.2914142857142852,,,0,,,,0,
RUS,110.0,99,FP3,104.5039,16.576037544901975,10,3.993730067243035,99.7843,7.832099808480481,10,1.0835333333333332,,,0,,,,0,,,,0,
SAI,93.0,99,FP3,100.15683333333337,13.139547634061753,18,0.509966485900217,,,0,,,,0,,,,0,,,,0,
STR,103.0,99,FP3,105.10914285714284,14.187044859192302,14,0.9805184623863322,100.179,9.25581788210349,3,,,,0,,,,0,,,,0,
TSU,114.0,99,FP3,109.27275,20.671144766013803,8,0.2096734693877544,104.43327272727274,12.391601892857697,11,-0.8226454545454549,,,0,,,,0,,,,0,
VER,94.0,99,FP3,96.60833333333332,3.082939073892529,9,0.1216493562231764,91.316,0.0,1,,,,0,,,,0,,,,0,
VET,60.0,99,FP3,107.346375,16.892905178191675,16,1.4749279197080292,109.9145,16.806660502610267,4,4.848999999999995,,,0,,,,0,,,,0,
ZHO,117.0,99,FP3,99.5914,12.489135191837743,5,1.7041470588235286,103.4375,11.28664684483394,8,1.8211286159323528,,,0,,,,0,,,,0,
ALB,109.0,99,Qualifying,91.4495,0.1384999999999934,2,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,99,Qualifying,97.157,14.949653429650692,6,1.7699464968152876,,,0,,,,0,,,,0,,,,0,
BOT,83.0,99,Qualifying,98.2402,14.419818631314334,5,2.2496734104046245,,,0,,,,0,,,,0,,,,0,
GAS,104.0,99,Qualifying,91.76366666666668,0.3167147331941203,3,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,99,Qualifying,90.76383333333332,0.3534531636424983,6,-0.0471162790697681,91.891,0.0,1,,,,0,,,,0,,,,0,
LAT,111.0,99,Qualifying,104.21133333333334,17.602995130248594,3,,,,0,,,,0,,,,0,,,,0,
LEC,144.0,99,Qualifying,97.165,14.457765221499484,5,2.206156069364162,,,0,,,,0,,,,0,,,,0,
MAG,87.0,99,Qualifying,91.5795,0.2274999999999991,2,,,,0,,,,0,,,,0,,,,0,
MSC,115.0,99,Qualifying,91.58975,0.4034398189321429,4,0.0821666666666663,,,0,,,,0,,,,0,,,,0,
NOR,108.0,99,Qualifying,90.951,0.3055303585570502,5,-0.0415564202334628,,,0,,,,0,,,,0,,,,0,
OCO,101.0,99,Qualifying,90.63383333333331,0.3242588557858574,6,-0.0271523809523806,,,0,,,,0,,,,0,,,,0,
PER,75.0,99,Qualifying,101.466,17.886358680769625,7,0.1060769230769226,,,0,,,,0,,,,0,,,,0,
RIC,79.0,99,Qualifying,90.83933333333331,0.1337667954148361,3,,,,0,,,,0,,,,0,,,,0,
RUS,110.0,99,Qualifying,97.21033333333334,14.61348942662984,6,1.5956849315068489,91.713,0.0,1,,,,0,,,,0,,,,0,
SAI,93.0,99,Qualifying,102.16283333333332,17.26035387254721,6,0.4865163147792704,,,0,,,,0,,,,0,,,,0,
STR,103.0,99,Qualifying,91.4685,0.0495000000000018,2,,,,0,,,,0,,,,0,,,,0,
TSU,114.0,99,Qualifying,91.489,0.5859924914194712,5,-0.0153999999999996,,,0,,,,0,,,,0,,,,0,
VER,94.0,99,Qualifying,95.1728,10.751373835933714,5,1.6270462427745662,,,0,,,,0,,,,0,,,,0,
VET,60.0,99,Qualifying,91.067,0.4779171476312591,5,-0.1086666666666663,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,99,Qualifying,91.16275,0.2657746931142983,4,-0.0494333333333334,,,0,,,,0,,,,0,,,,0,
ALO,12.0,99,Race,,,0,,,,0,,,,0,,109.23511111111112,7.384271798062032,18,-0.7108642205500432,114.8075,1.4924999999999995,2,
BOT,83.0,99,Race,,,0,,,,0,,,,0,,113.27069565217391,10.38406955675598,23,-0.7985811200485667,,,0,
GAS,104.0,99,Race,,,0,,,,0,,,,0,,112.19826315789476,13.713264822377006,19,-1.0804538444469096,117.895,0.0,1,
HAM,57.0,99,Race,,,0,,,,0,,,,0,,109.84214285714286,6.022641220038438,21,-0.3930000000000001,115.173,0.0,1,
LAT,111.0,99,Race,,,0,,,,0,,,,0,,112.90708333333332,10.937735741903904,24,-0.73686638388123,,,0,
LEC,144.0,99,Race,,,0,,,,0,,,,0,,109.40985714285712,5.350243325892619,21,-0.1282441558441562,111.393,0.0,1,
MAG,87.0,99,Race,,,0,,,,0,,,,0,,113.1631818181818,9.900906976986608,22,-0.8046114998478854,118.579,0.0,1,
MSC,115.0,99,Race,,,0,,,,0,,,,0,,111.97747058823528,9.27474086600202,17,-0.8925083445718142,115.3932,2.130137779581406,5,-1.0541000000000014
NOR,108.0,99,Race,,,0,,,,0,,,,0,,111.73054545454544,9.287350902888749,22,-0.6373342605067587,,,0,
OCO,101.0,99,Race,,,0,,,,0,,,,0,,109.7195238095238,5.184955118683907,21,-0.3394759581881537,114.73,0.0,1,
PER,75.0,99,Race,,,0,,,,0,,,,0,,108.06560000000002,1.1146724361892149,20,0.1659323308270676,113.662,0.0,1,
RIC,79.0,99,Race,,,0,,,,0,,,,0,,112.35290476190475,9.049202842580549,21,-0.8074386759581884,116.875,1.8870000000000005,2,
RUS,110.0,99,Race,,,0,,,,0,,,,0,,111.2470909090909,8.984132947030414,22,-0.7885133643356952,117.437,0.0,1,
STR,103.0,99,Race,,,0,,,,0,,,,0,,110.78568421052633,9.402447923435076,19,-0.7633372351048482,120.467,0.0,1,
TSU,114.0,99,Race,,,0,,,,0,,,,0,,110.71484210526316,8.672708514360972,19,-0.7406109366236681,119.016,0.0,1,
VER,94.0,99,Race,,,0,,,,0,,,,0,,107.07430000000002,1.133800383665484,20,0.1752315789473682,110.761,0.0,1,
VET,60.0,99,Race,,,0,,,,0,,,,0,,112.04283333333336,11.587514292212212,24,-0.809579003181336,,,0,
ZHO,117.0,99,Race,,,0,,,,0,,,,0,,111.97241176470588,13.976122284974736,17,-1.227320451237263,115.24933333333333,1.84990258001754,3,
ALO,12.0,101,FP1,87.327,5.788749800259118,8,-0.5202985074626866,,,0,,91.331125,7.343603669818727,8,0.1091785714285716,,,0,,,,0,
BOT,83.0,101,FP1,90.75225,14.747410050157958,4,-0.8331493506493509,,,0,,83.93375,0.6214174824544305,4,0.0597464788732397,,,0,,,,0,
DEV,118.0,101,FP1,,,0,,,,0,,96.9922,20.88219808257742,10,0.7919045454545458,,,0,,,,0,
DOO,124.0,101,FP1,,,0,,,,0,,97.35555555555555,13.779132049033109,9,2.2471833333333326,,,0,,,,0,
FIT,113.0,101,FP1,,,0,,,,0,,92.3616,9.051935717845108,5,-0.5284999999999966,,,0,,,,0,
GAS,104.0,101,FP1,92.80133333333332,16.249078175562932,3,,,,0,,89.87114285714286,10.591787653360386,14,-0.42836415704388,,,0,,,,0,
HAM,57.0,101,FP1,80.849,0.0,1,,,,0,,85.09744444444445,0.5936508721670452,9,-0.1130333333333332,,,0,,,,0,
LAT,111.0,101,FP1,88.28725,6.84443229475608,8,-0.494631578947369,,,0,,89.35375,6.837362919101194,4,0.8233000000000017,,,0,,,,0,
LAW,121.0,101,FP1,,,0,,,,0,,90.50591666666666,6.986662704256986,12,0.5912874084408785,,,0,,,,0,
LEC,144.0,101,FP1,89.38966666666666,13.132003875181342,9,-0.7877558139534891,,,0,,,,0,,,,0,,,,0,
MSC,115.0,101,FP1,85.42699999999999,1.70843078583828,8,0.4105689001264228,,,0,,92.9192,9.54270518039827,5,1.2571000000000008,,,0,,,,0,
NOR,108.0,101,FP1,84.3502,1.6227630017966257,5,0.4569796747967473,,,0,,90.5885,7.50850548267319,6,-2.547628571428571,,,0,,,,0,
PER,75.0,101,FP1,89.735,11.917130621504493,8,-1.474728557013118,,,0,,89.26050000000001,10.68783211179891,4,-2.3972000000000007,,,0,,,,0,
RIC,79.0,101,FP1,83.338,1.5760000000000003,2,,,,0,,88.127,5.3049364432259365,6,-0.2861142857142855,,,0,,,,0,
SAI,93.0,101,FP1,,,0,,,,0,,91.40333333333332,13.268548434382549,12,-0.2221877041033651,,,0,,,,0,
SAR,119.0,101,FP1,,,0,,,,0,,87.52664285714286,4.415821305376884,14,0.0330773450356555,,,0,,,,0,
STR,103.0,101,FP1,85.04171428571429,1.305390769549292,7,0.3481964285714287,,,0,,84.9524,0.7532169939665452,5,-0.0193805970149261,,,0,,,,0,
VER,94.0,101,FP1,80.827,0.0,1,,,,0,,87.59345454545455,8.082703962093564,11,-0.2260788983997022,,,0,,,,0,
VET,60.0,101,FP1,86.59266666666667,6.786122538763287,9,-0.3908253968253974,,,0,,84.13166666666666,0.6931110220512188,3,,,,0,,,,0,
ZHO,117.0,101,FP1,89.1486,9.63608766253193,5,-0.640608247422681,,,0,,95.15514285714286,15.862149569954004,7,3.114622950819674,,,0,,,,0,
ALB,109.0,101,FP2,95.409,12.961999999999996,2,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
LAT,111.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
LEC,144.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
MAG,87.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
MSC,115.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
NOR,108.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
OCO,101.0,101,FP2,81.2835,0.1064999999999969,2,,85.9768,6.173200155510917,5,1.382310975609756,,,0,,,,0,,,,0,
PER,75.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
RIC,79.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
RUS,110.0,101,FP2,80.2075,0.2374999999999971,2,,82.82633333333334,0.6089358659899144,6,-0.2677142857142854,,,0,,,,0,,,,0,
SAI,93.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
STR,103.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
TSU,114.0,101,FP2,89.412,8.613999999999997,2,,84.522,3.430901047829858,3,,,,0,,,,0,,,,0,
VER,94.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
VET,60.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,101,FP2,,,0,,,,0,,,,0,,,,0,,,,0,
ALB,109.0,101,FP3,95.67209090909093,16.250723180856486,11,1.313210959681999,,,0,,,,0,,,,0,,,,0,
ALO,12.0,101,FP3,97.73925,19.032828486262883,4,11.247514285714283,85.931375,8.801897465000089,8,-1.511083333333334,,,0,,,,0,,,,0,
BOT,83.0,101,FP3,88.80666666666667,12.954023553406952,3,,85.45988235294118,4.533723257367444,17,0.1036382431086015,,,0,,,,0,,,,0,
GAS,104.0,101,FP3,101.782625,14.521877236926874,8,3.268036093418259,92.1460909090909,14.966980702712616,11,-2.8788454545454565,,,0,,,,0,,,,0,
HAM,57.0,101,FP3,97.012,22.748424697108156,10,1.8072355915065732,,,0,,,,0,,,,0,,,,0,
LAT,111.0,101,FP3,93.65028571428572,10.95054244206698,14,0.1974678600488203,,,0,,,,0,,,,0,,,,0,
LEC,144.0,101,FP3,93.13006666666666,19.52296554818339,15,0.3374561544650042,,,0,,,,0,,,,0,,,,0,
MAG,87.0,101,FP3,92.14011111111112,13.82286561739436,18,0.9487387783288342,,,0,,,,0,,,,0,,,,0,
MSC,115.0,101,FP3,90.49325,12.532379415438236,16,-0.3723272089373093,,,0,,,,0,,,,0,,,,0,
NOR,108.0,101,FP3,102.8006,22.47709303802429,5,4.85415789473684,83.28871428571428,1.964727659374249,7,-0.0726428571428569,,,0,,,,0,,,,0,
OCO,101.0,101,FP3,97.1098,15.151938970310038,5,1.9560116279069792,94.294875,15.77535963486649,8,-3.331250000000002,,,0,,,,0,,,,0,
PER,75.0,101,FP3,100.09614285714288,16.403532611070364,14,0.4181267676767677,,,0,,,,0,,,,0,,,,0,
RIC,79.0,101,FP3,91.06166666666668,7.997562663434128,6,1.6759675675675676,86.09275,9.442694977468031,8,-1.2147861635220123,,,0,,,,0,,,,0,
RUS,110.0,101,FP3,89.80383333333333,12.819250477526197,12,1.5716462184873952,,,0,,,,0,,,,0,,,,0,
SAI,93.0,101,FP3,91.33180000000002,17.565285086214793,10,-1.860257204610951,,,0,,,,0,,,,0,,,,0,
STR,103.0,101,FP3,113.151,24.911677858271325,7,7.072373563218392,88.66925,11.497240155250308,4,-2.148857142857144,,,0,,,,0,,,,0,
TSU,114.0,101,FP3,101.49616666666668,16.939975338595456,6,1.5356285714285702,88.58500000000001,10.227637075778851,13,-1.023989010989011,,,0,,,,0,,,,0,
VER,94.0,101,FP3,99.4227,20.22892882013281,10,-0.5510636363636359,,,0,,,,0,,,,0,,,,0,
VET,60.0,101,FP3,99.45066666666668,18.983336690078723,6,2.8499939209726444,91.53757142857144,9.133058083642284,7,-0.9186428571428557,,,0,,,,0,,,,0,
ZHO,117.0,101,FP3,90.57633333333337,14.487129951174673,3,,88.2019090909091,9.031553017107656,11,0.2534070496083555,,,0,,,,0,,,,0,
ALB,109.0,101,Qualifying,88.8526,11.712806676454624,5,-1.31413698630137,,,0,,,,0,,,,0,,,,0,
ALO,12.0,101,Qualifying,79.47225,0.4876793900709785,4,-0.1029428571428578,,,0,,,,0,,,,0,,,,0,
BOT,83.0,101,Qualifying,79.0275,0.5140430429448479,6,-0.0851142857142855,,,0,,,,0,,,,0,,,,0,
GAS,104.0,101,Qualifying,83.8165,7.851617768545114,6,-0.8041034482758621,,,0,,,,0,,,,0,,,,0,
HAM,57.0,101,Qualifying,81.45842857142858,6.730352121060935,7,-0.7060013020833337,,,0,,,,0,,,,0,,,,0,
LAT,111.0,101,Qualifying,94.86483333333332,16.007746535314986,6,1.6917289719626163,,,0,,,,0,,,,0,,,,0,
LEC,144.0,101,Qualifying,83.23499999999999,9.22185142293383,6,-0.2546609257265868,,,0,,,,0,,,,0,,,,0,
MAG,87.0,101,Qualifying,91.916,16.652229433655755,9,-1.199712252475249,,,0,,,,0,,,,0,,,,0,
MSC,115.0,101,Qualifying,93.47871428571428,17.901554702748868,7,0.8010364077669891,,,0,,,,0,,,,0,,,,0,
NOR,108.0,101,Qualifying,83.84042857142856,10.702373860265672,7,-1.0760214843749998,,,0,,,,0,,,,0,,,,0,
OCO,101.0,101,Qualifying,79.4776,0.4580255888048151,5,-0.0542207207207204,,,0,,,,0,,,,0,,,,0,
PER,75.0,101,Qualifying,79.11666666666666,0.8661554261344911,6,-0.1631809523809523,,,0,,,,0,,,,0,,,,0,
RIC,79.0,101,Qualifying,89.80983333333332,14.416899035699585,6,-1.7664548944337808,,,0,,,,0,,,,0,,,,0,
RUS,110.0,101,Qualifying,82.68666666666667,8.059087224300836,6,-0.821179063360882,,,0,,,,0,,,,0,,,,0,
SAI,93.0,101,Qualifying,78.8258,0.4851615813314145,5,-0.099972762645914,,,0,,,,0,,,,0,,,,0,
STR,103.0,101,Qualifying,93.5674,16.058771268064067,5,1.4950542168674683,,,0,,,,0,,,,0,,,,0,
TSU,114.0,101,Qualifying,79.926,0.4597238301415292,3,,,,0,,,,0,,,,0,,,,0,
VER,94.0,101,Qualifying,78.4888,0.5558422078252025,5,-0.1293666666666657,,,0,,,,0,,,,0,,,,0,
VET,60.0,101,Qualifying,91.439,12.998778357984262,5,-2.129383561643837,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,101,Qualifying,80.01525,0.3882198958064884,4,-0.1144333333333335,,,0,,,,0,,,,0,,,,0,
ALB,109.0,101,Race,84.66434375,4.324108821547618,32,-0.0311273826979472,85.58876315789473,2.0534741990127565,38,-0.0579392712550607,,,0,,,,0,,,,0,
ALO,12.0,101,Race,,,0,,84.6736,1.3144045572045158,40,-0.0200652908067542,85.35304347826086,4.187238692464862,23,-0.0846729249011857,,,0,,,,0,
BOT,83.0,101,Race,,,0,,84.66418421052632,1.1558856448460708,38,-0.0414291497975709,85.55896666666668,4.670975276344568,30,-0.0695980364656382,,,0,,,,0,
GAS,104.0,101,Race,84.71803333333334,5.446412216516689,30,-0.0796496106785317,85.38223076923077,1.709134005661834,39,-0.0546975708502024,,,0,,,,0,,,,0,
HAM,57.0,101,Race,,,0,,83.31766666666665,0.1636240043967109,27,0.0086336996336995,83.55807142857144,3.603108607543645,42,-0.0174814844826189,,,0,,,,0,
LAT,111.0,101,Race,86.71282051282054,4.171468836013956,39,3.3915405261754164e-05,,,0,,86.15985714285713,3.8988126829503744,28,-0.1579786535303777,,,0,,,,0,
LEC,144.0,101,Race,84.52240740740741,1.2156932562445453,27,-0.0182448107448105,84.09276190476191,3.8663344262610817,42,0.0031133201827242,,,0,,,,0,,,,0,
MAG,87.0,101,Race,85.24687096774193,4.747163110348527,31,-0.0757170540750825,85.99137837837837,1.8637775988327796,37,-0.0779032716927453,,,0,,,,0,,,,0,
MSC,115.0,101,Race,86.40933333333334,2.075885547316025,24,-0.0703086956521738,85.2794888888889,3.829790766679455,45,-0.0238211065446343,,,0,,,,0,,,,0,
NOR,108.0,101,Race,,,0,,85.01793333333333,1.407696414556617,30,-0.063685873192436,85.0315,3.960604610609212,38,-0.0416215597858682,,,0,,,,0,
OCO,101.0,101,Race,,,0,,84.86471875000001,1.312431003766842,32,-0.0584298020527859,85.0221388888889,3.942896637927063,36,-0.0392275490229747,,,0,,,,0,
PER,75.0,101,Race,83.41428571428573,0.200709252605935,21,0.0081662337662338,83.43802127659575,3.6216552198493703,47,-0.0233749903969885,,,0,,,,0,,,,0,
RIC,79.0,101,Race,84.41672,4.564708039031632,25,-0.1134519943019942,84.99497674418605,1.442392900193611,43,-0.0443948958018726,,,0,,,,0,,,,0,
RUS,110.0,101,Race,93.978,13.824999999999996,2,,83.54390909090911,0.9689834524538976,33,-0.0405808823529411,83.68466666666667,4.150719643092696,33,-0.033210195946214,,,0,,,,0,
SAI,93.0,101,Race,84.31239285714287,1.0968030927357455,28,-0.0166691297208539,83.98551219512196,4.054416117609208,41,-0.017618653601591,,,0,,,,0,,,,0,
STR,103.0,101,Race,85.2338823529412,4.45125542831682,51,-0.0271791827746513,86.32664705882354,2.4238045189372754,17,-0.127176470588235,,,0,,,,0,,,,0,
TSU,114.0,101,Race,85.1639285714286,1.5252817989888057,28,-0.0729978106185001,86.12995238095239,6.322706348484089,21,0.0464506493506494,,,0,,,,0,,,,0,
VER,94.0,101,Race,83.29291304347826,0.2279080503077632,23,0.0164011857707511,83.23682608695651,3.238655110732847,46,-0.0103256244218315,,,0,,,,0,,,,0,
VET,60.0,101,Race,85.42360526315788,1.6409394379195317,38,-0.031157566473356,85.3635806451613,4.501142914174014,31,-0.039530526648512,,,0,,,,0,,,,0,
ZHO,117.0,101,Race,85.43270833333334,5.062813804917568,24,-0.0804660997547018,85.29728888888889,1.4879904662511516,45,-0.0188238471673253,,,0,,,,0,,,,0,
ALB,109.0,86,FP1,91.854,0.0,1,,105.34885714285714,14.302369208616868,7,0.2921962616822426,,,0,,,,0,,,,0,
ALO,12.0,86,FP1,104.882,16.65547748540001,15,0.5508918539325844,102.99177777777776,8.607800645380749,9,1.0707932960893856,,,0,,,,0,,,,0,
BOT,83.0,86,FP1,,,0,,102.4035,7.281964226772885,8,0.1938198198198198,,,0,,,,0,,,,0,
GAS,104.0,86,FP1,107.56914285714286,18.776571948107275,7,-0.6484710144927527,105.73936363636363,12.347664241928712,11,0.09366696349065,,,0,,,,0,,,,0,
HAM,57.0,86,FP1,104.84881818181816,16.78405186109817,11,1.1142529411764703,,,0,,,,0,,,,0,,,,0,
LAT,111.0,86,FP1,112.87725,17.390827329011692,4,5.438099999999997,107.930875,15.623278740692523,16,0.2133794498381875,,,0,,,,0,,,,0,
LEC,144.0,86,FP1,117.48228571428572,17.711440473113782,7,-1.945659420289856,93.819625,1.3707217932078708,8,-0.2531547231270357,,,0,,,,0,,,,0,
MAG,87.0,86,FP1,104.7678,10.783584402229158,5,2.379299999999999,,,0,,104.3334,15.91399454693887,10,-3.3173333333333344,,,0,,,,0,
MSC,115.0,86,FP1,107.24866666666668,12.23076990853624,6,1.5174285714285716,103.809125,10.409533123986638,8,0.0323452380952376,,,0,,,,0,,,,0,
NOR,108.0,86,FP1,101.79291666666666,13.105739076567012,12,0.2706683725690888,106.8155,16.93620430468409,4,7.000499999999995,,,0,,,,0,,,,0,
OCO,101.0,86,FP1,106.40083333333332,17.69141606746679,12,-0.1021008902077148,106.827875,15.141289199053526,8,1.7758063063063063,,,0,,,,0,,,,0,
PER,75.0,86,FP1,110.7923125,20.12066643006249,16,0.8722001519901208,,,0,,,,0,,,,0,,,,0,
RIC,79.0,86,FP1,110.0,17.408,2,,97.7075,3.9975780167496433,8,0.2204719687092566,,,0,,,,0,,,,0,
RUS,110.0,86,FP1,105.83582352941175,15.136454636699382,17,0.6193981014784947,,,0,,,,0,,,,0,,,,0,
SAI,93.0,86,FP1,,,0,,106.64792857142857,17.5625153480941,14,0.5065786465477827,,,0,,,,0,,,,0,
STR,103.0,86,FP1,114.66554545454548,19.048155326404785,11,1.2177319047619046,,,0,,,,0,,,,0,,,,0,
TSU,114.0,86,FP1,105.54175,10.860901421498122,4,-1.8305,104.80475,13.414477531290586,16,0.3654773462783171,,,0,,,,0,,,,0,
VER,94.0,86,FP1,99.71533333333332,9.661318037525842,6,0.1975452716297781,,,0,,,,0,,,,0,,,,0,
VET,60.0,86,FP1,112.64817647058824,16.814474084358512,17,-0.3134763399693722,,,0,,,,0,,,,0,,,,0,
