date,driver_id,team_id,position,driver_name,points
22 OCT 2006,27,8,NC,Mark Webber,0
22 OCT 2006,51,8,NC,Nico Rosberg,0
18 MAR 2007,6,1,1,Kimi Räikkönen,10
18 MAR 2007,12,4,2,Fernando Alonso,8
18 MAR 2007,57,4,3,Lewis Hamilton,6
18 MAR 2007,4,7,4,Nick Heidfeld,5
18 MAR 2007,13,5,5,Giancarlo Fisichella,4
18 MAR 2007,30,1,6,Felipe Massa,3
18 MAR 2007,51,8,7,Nico Rosberg,2
18 MAR 2007,18,25,8,Ralf Schumacher,1
18 MAR 2007,16,25,9,Jarno Trulli,0
18 MAR 2007,58,5,10,Heikki Kovalainen,0
18 MAR 2007,3,26,11,Rubens Barrichello,0
18 MAR 2007,29,28,12,Takuma Sato,0
18 MAR 2007,27,3,13,Mark Webber,0
18 MAR 2007,49,9,14,Vitantonio Liuzzi,0
18 MAR 2007,14,26,15,Jenson Button,0
18 MAR 2007,32,28,16,Anthony Davidson,0
18 MAR 2007,59,29,17,Adrian Sutil,0
18 MAR 2007,48,8,NC,Alexander Wurz,0
18 MAR 2007,2,3,NC,David Coulthard,0
18 MAR 2007,56,7,NC,Robert Kubica,0
18 MAR 2007,52,9,NC,Scott Speed,0
18 MAR 2007,47,29,NC,Christijan Albers,0
08 APR 2007,12,4,1,Fernando Alonso,10
08 APR 2007,57,4,2,Lewis Hamilton,8
08 APR 2007,6,1,3,Kimi Räikkönen,6
08 APR 2007,4,7,4,Nick Heidfeld,5
08 APR 2007,30,1,5,Felipe Massa,4
08 APR 2007,13,5,6,Giancarlo Fisichella,3
08 APR 2007,16,25,7,Jarno Trulli,2
08 APR 2007,58,5,8,Heikki Kovalainen,1
08 APR 2007,48,8,9,Alexander Wurz,0
08 APR 2007,27,3,10,Mark Webber,0
08 APR 2007,3,26,11,Rubens Barrichello,0
08 APR 2007,14,26,12,Jenson Button,0
08 APR 2007,29,28,13,Takuma Sato,0
08 APR 2007,52,9,14,Scott Speed,0
08 APR 2007,18,25,15,Ralf Schumacher,0
08 APR 2007,32,28,16,Anthony Davidson,0
08 APR 2007,49,9,17,Vitantonio Liuzzi,0
08 APR 2007,56,7,18,Robert Kubica,0
08 APR 2007,51,8,NC,Nico Rosberg,0
08 APR 2007,2,3,NC,David Coulthard,0
08 APR 2007,47,29,NC,Christijan Albers,0
08 APR 2007,59,29,NC,Adrian Sutil,0
15 APR 2007,30,1,1,Felipe Massa,10
15 APR 2007,57,4,2,Lewis Hamilton,8
15 APR 2007,6,1,3,Kimi Räikkönen,6
15 APR 2007,4,7,4,Nick Heidfeld,5
15 APR 2007,12,4,5,Fernando Alonso,4
15 APR 2007,56,7,6,Robert Kubica,3
15 APR 2007,16,25,7,Jarno Trulli,2
15 APR 2007,13,5,8,Giancarlo Fisichella,1
15 APR 2007,58,5,9,Heikki Kovalainen,0
15 APR 2007,51,8,10,Nico Rosberg,0
15 APR 2007,48,8,11,Alexander Wurz,0
15 APR 2007,18,25,12,Ralf Schumacher,0
15 APR 2007,3,26,13,Rubens Barrichello,0
15 APR 2007,47,29,14,Christijan Albers,0
15 APR 2007,59,29,15,Adrian Sutil,0
15 APR 2007,32,28,16,Anthony Davidson,0
15 APR 2007,27,3,NC,Mark Webber,0
15 APR 2007,2,3,NC,David Coulthard,0
15 APR 2007,29,28,NC,Takuma Sato,0
15 APR 2007,49,9,NC,Vitantonio Liuzzi,0
15 APR 2007,14,26,NC,Jenson Button,0
15 APR 2007,52,9,NC,Scott Speed,0
13 MAY 2007,30,1,1,Felipe Massa,10
13 MAY 2007,57,4,2,Lewis Hamilton,8
13 MAY 2007,12,4,3,Fernando Alonso,6
13 MAY 2007,56,7,4,Robert Kubica,5
13 MAY 2007,2,3,5,David Coulthard,4
13 MAY 2007,51,8,6,Nico Rosberg,3
13 MAY 2007,58,5,7,Heikki Kovalainen,2
13 MAY 2007,29,28,8,Takuma Sato,1
13 MAY 2007,13,5,9,Giancarlo Fisichella,0
13 MAY 2007,3,26,10,Rubens Barrichello,0
13 MAY 2007,32,28,11,Anthony Davidson,0
13 MAY 2007,14,26,12,Jenson Button,0
13 MAY 2007,59,29,13,Adrian Sutil,0
13 MAY 2007,47,29,14,Christijan Albers,0
13 MAY 2007,4,7,NC,Nick Heidfeld,0
13 MAY 2007,18,25,NC,Ralf Schumacher,0
13 MAY 2007,49,9,NC,Vitantonio Liuzzi,0
13 MAY 2007,52,9,NC,Scott Speed,0
13 MAY 2007,6,1,NC,Kimi Räikkönen,0
13 MAY 2007,16,25,NC,Jarno Trulli,0
13 MAY 2007,27,3,NC,Mark Webber,0
13 MAY 2007,48,8,NC,Alexander Wurz,0
27 MAY 2007,12,4,1,Fernando Alonso,10
27 MAY 2007,57,4,2,Lewis Hamilton,8
27 MAY 2007,30,1,3,Felipe Massa,6
27 MAY 2007,13,5,4,Giancarlo Fisichella,5
27 MAY 2007,56,7,5,Robert Kubica,4
27 MAY 2007,4,7,6,Nick Heidfeld,3
27 MAY 2007,48,8,7,Alexander Wurz,2
27 MAY 2007,6,1,8,Kimi Räikkönen,1
27 MAY 2007,52,9,9,Scott Speed,0
27 MAY 2007,3,26,10,Rubens Barrichello,0
27 MAY 2007,14,26,11,Jenson Button,0
27 MAY 2007,51,8,12,Nico Rosberg,0
27 MAY 2007,58,5,13,Heikki Kovalainen,0
27 MAY 2007,2,3,14,David Coulthard,0
27 MAY 2007,16,25,15,Jarno Trulli,0
27 MAY 2007,18,25,16,Ralf Schumacher,0
27 MAY 2007,29,28,17,Takuma Sato,0
27 MAY 2007,32,28,18,Anthony Davidson,0
27 MAY 2007,47,29,19,Christijan Albers,0
27 MAY 2007,59,29,NC,Adrian Sutil,0
27 MAY 2007,27,3,NC,Mark Webber,0
27 MAY 2007,49,9,NC,Vitantonio Liuzzi,0
10 JUN 2007,57,4,1,Lewis Hamilton,10
10 JUN 2007,4,7,2,Nick Heidfeld,8
10 JUN 2007,48,8,3,Alexander Wurz,6
10 JUN 2007,58,5,4,Heikki Kovalainen,5
10 JUN 2007,6,1,5,Kimi Räikkönen,4
10 JUN 2007,29,28,6,Takuma Sato,3
10 JUN 2007,12,4,7,Fernando Alonso,2
10 JUN 2007,18,25,8,Ralf Schumacher,1
10 JUN 2007,27,3,9,Mark Webber,0
10 JUN 2007,51,8,10,Nico Rosberg,0
10 JUN 2007,32,28,11,Anthony Davidson,0
10 JUN 2007,3,26,12,Rubens Barrichello,0
10 JUN 2007,16,25,NC,Jarno Trulli,0
10 JUN 2007,49,9,NC,Vitantonio Liuzzi,0
10 JUN 2007,47,29,NC,Christijan Albers,0
10 JUN 2007,2,3,NC,David Coulthard,0
10 JUN 2007,56,7,NC,Robert Kubica,0
10 JUN 2007,59,29,NC,Adrian Sutil,0
10 JUN 2007,52,9,NC,Scott Speed,0
10 JUN 2007,14,26,NC,Jenson Button,0
17 JUN 2007,57,4,1,Lewis Hamilton,10
17 JUN 2007,12,4,2,Fernando Alonso,8
17 JUN 2007,30,1,3,Felipe Massa,6
17 JUN 2007,6,1,4,Kimi Räikkönen,5
17 JUN 2007,58,5,5,Heikki Kovalainen,4
17 JUN 2007,16,25,6,Jarno Trulli,3
17 JUN 2007,27,3,7,Mark Webber,2
17 JUN 2007,60,7,8,Sebastian Vettel,1
17 JUN 2007,13,5,9,Giancarlo Fisichella,0
17 JUN 2007,48,8,10,Alexander Wurz,0
17 JUN 2007,32,28,11,Anthony Davidson,0
17 JUN 2007,14,26,12,Jenson Button,0
17 JUN 2007,52,9,13,Scott Speed,0
17 JUN 2007,59,29,14,Adrian Sutil,0
17 JUN 2007,47,29,15,Christijan Albers,0
17 JUN 2007,51,8,16,Nico Rosberg,0
17 JUN 2007,49,9,17,Vitantonio Liuzzi,0
17 JUN 2007,4,7,NC,Nick Heidfeld,0
17 JUN 2007,29,28,NC,Takuma Sato,0
17 JUN 2007,2,3,NC,David Coulthard,0
17 JUN 2007,18,25,NC,Ralf Schumacher,0
17 JUN 2007,3,26,NC,Rubens Barrichello,0
01 JUL 2007,6,1,1,Kimi Räikkönen,10
01 JUL 2007,30,1,2,Felipe Massa,8
01 JUL 2007,57,4,3,Lewis Hamilton,6
01 JUL 2007,56,7,4,Robert Kubica,5
01 JUL 2007,4,7,5,Nick Heidfeld,4
01 JUL 2007,13,5,6,Giancarlo Fisichella,3
01 JUL 2007,12,4,7,Fernando Alonso,2
01 JUL 2007,14,26,8,Jenson Button,1
01 JUL 2007,51,8,9,Nico Rosberg,0
01 JUL 2007,18,25,10,Ralf Schumacher,0
01 JUL 2007,3,26,11,Rubens Barrichello,0
01 JUL 2007,27,3,12,Mark Webber,0
01 JUL 2007,2,3,13,David Coulthard,0
01 JUL 2007,48,8,14,Alexander Wurz,0
01 JUL 2007,58,5,15,Heikki Kovalainen,0
01 JUL 2007,29,28,16,Takuma Sato,0
01 JUL 2007,59,29,17,Adrian Sutil,0
01 JUL 2007,52,9,NC,Scott Speed,0
01 JUL 2007,47,29,NC,Christijan Albers,0
01 JUL 2007,32,28,NC,Anthony Davidson,0
01 JUL 2007,16,25,NC,Jarno Trulli,0
01 JUL 2007,49,9,NC,Vitantonio Liuzzi,0
08 JUL 2007,6,1,1,Kimi Räikkönen,10
08 JUL 2007,12,4,2,Fernando Alonso,8
08 JUL 2007,57,4,3,Lewis Hamilton,6
08 JUL 2007,56,7,4,Robert Kubica,5
08 JUL 2007,30,1,5,Felipe Massa,4
08 JUL 2007,4,7,6,Nick Heidfeld,3
08 JUL 2007,58,5,7,Heikki Kovalainen,2
08 JUL 2007,13,5,8,Giancarlo Fisichella,1
08 JUL 2007,3,26,9,Rubens Barrichello,0
08 JUL 2007,14,26,10,Jenson Button,0
08 JUL 2007,2,3,11,David Coulthard,0
08 JUL 2007,51,8,12,Nico Rosberg,0
08 JUL 2007,48,8,13,Alexander Wurz,0
08 JUL 2007,29,28,14,Takuma Sato,0
08 JUL 2007,47,29,15,Christijan Albers,0
08 JUL 2007,49,9,16,Vitantonio Liuzzi,0
08 JUL 2007,16,25,NC,Jarno Trulli,0
08 JUL 2007,32,28,NC,Anthony Davidson,0
08 JUL 2007,52,9,NC,Scott Speed,0
08 JUL 2007,18,25,NC,Ralf Schumacher,0
08 JUL 2007,59,29,NC,Adrian Sutil,0
08 JUL 2007,27,3,NC,Mark Webber,0
22 JUL 2007,12,4,1,Fernando Alonso,10
22 JUL 2007,30,1,2,Felipe Massa,8
22 JUL 2007,27,3,3,Mark Webber,6
22 JUL 2007,48,8,4,Alexander Wurz,5
22 JUL 2007,2,3,5,David Coulthard,4
22 JUL 2007,4,7,6,Nick Heidfeld,3
22 JUL 2007,56,7,7,Robert Kubica,2
22 JUL 2007,58,5,8,Heikki Kovalainen,1
22 JUL 2007,57,4,9,Lewis Hamilton,0
22 JUL 2007,13,5,10,Giancarlo Fisichella,0
22 JUL 2007,3,26,11,Rubens Barrichello,0
22 JUL 2007,32,28,12,Anthony Davidson,0
22 JUL 2007,16,25,13,Jarno Trulli,0
22 JUL 2007,6,1,NC,Kimi Räikkönen,0
22 JUL 2007,29,28,NC,Takuma Sato,0
22 JUL 2007,18,25,NC,Ralf Schumacher,0
22 JUL 2007,61,29,NC,Markus Winkelhock,0
22 JUL 2007,14,26,NC,Jenson Button,0
22 JUL 2007,59,29,NC,Adrian Sutil,0
22 JUL 2007,51,8,NC,Nico Rosberg,0
22 JUL 2007,52,9,NC,Scott Speed,0
22 JUL 2007,49,9,NC,Vitantonio Liuzzi,0
05 AUG 2007,57,4,1,Lewis Hamilton,10
05 AUG 2007,6,1,2,Kimi Räikkönen,8
05 AUG 2007,4,7,3,Nick Heidfeld,6
05 AUG 2007,12,4,4,Fernando Alonso,5
05 AUG 2007,56,7,5,Robert Kubica,4
05 AUG 2007,18,25,6,Ralf Schumacher,3
05 AUG 2007,51,8,7,Nico Rosberg,2
05 AUG 2007,58,5,8,Heikki Kovalainen,1
05 AUG 2007,27,3,9,Mark Webber,0
05 AUG 2007,16,25,10,Jarno Trulli,0
05 AUG 2007,2,3,11,David Coulthard,0
05 AUG 2007,13,5,12,Giancarlo Fisichella,0
05 AUG 2007,30,1,13,Felipe Massa,0
05 AUG 2007,48,8,14,Alexander Wurz,0
05 AUG 2007,29,28,15,Takuma Sato,0
05 AUG 2007,60,9,16,Sebastian Vettel,0
05 AUG 2007,59,29,17,Adrian Sutil,0
05 AUG 2007,3,26,18,Rubens Barrichello,0
05 AUG 2007,49,9,NC,Vitantonio Liuzzi,0
05 AUG 2007,32,28,NC,Anthony Davidson,0
05 AUG 2007,14,26,NC,Jenson Button,0
05 AUG 2007,55,29,NC,Sakon Yamamoto,0
26 AUG 2007,30,1,1,Felipe Massa,10
26 AUG 2007,6,1,2,Kimi Räikkönen,8
26 AUG 2007,12,4,3,Fernando Alonso,6
26 AUG 2007,4,7,4,Nick Heidfeld,5
26 AUG 2007,57,4,5,Lewis Hamilton,4
26 AUG 2007,58,5,6,Heikki Kovalainen,3
26 AUG 2007,51,8,7,Nico Rosberg,2
26 AUG 2007,56,7,8,Robert Kubica,1
26 AUG 2007,13,5,9,Giancarlo Fisichella,0
26 AUG 2007,2,3,10,David Coulthard,0
26 AUG 2007,48,8,11,Alexander Wurz,0
26 AUG 2007,18,25,12,Ralf Schumacher,0
26 AUG 2007,14,26,13,Jenson Button,0
26 AUG 2007,32,28,14,Anthony Davidson,0
26 AUG 2007,49,9,15,Vitantonio Liuzzi,0
26 AUG 2007,16,25,16,Jarno Trulli,0
26 AUG 2007,3,26,17,Rubens Barrichello,0
26 AUG 2007,29,28,18,Takuma Sato,0
26 AUG 2007,60,9,19,Sebastian Vettel,0
26 AUG 2007,55,29,20,Sakon Yamamoto,0
26 AUG 2007,59,29,21,Adrian Sutil,0
26 AUG 2007,27,3,NC,Mark Webber,0
09 SEP 2007,12,4,1,Fernando Alonso,10
09 SEP 2007,57,4,2,Lewis Hamilton,8
09 SEP 2007,6,1,3,Kimi Räikkönen,6
09 SEP 2007,4,7,4,Nick Heidfeld,5
09 SEP 2007,56,7,5,Robert Kubica,4
09 SEP 2007,51,8,6,Nico Rosberg,3
09 SEP 2007,58,5,7,Heikki Kovalainen,2
09 SEP 2007,14,26,8,Jenson Button,1
09 SEP 2007,27,3,9,Mark Webber,0
09 SEP 2007,3,26,10,Rubens Barrichello,0
09 SEP 2007,16,25,11,Jarno Trulli,0
09 SEP 2007,13,5,12,Giancarlo Fisichella,0
09 SEP 2007,48,8,13,Alexander Wurz,0
09 SEP 2007,32,28,14,Anthony Davidson,0
09 SEP 2007,18,25,15,Ralf Schumacher,0
09 SEP 2007,29,28,16,Takuma Sato,0
09 SEP 2007,49,9,17,Vitantonio Liuzzi,0
09 SEP 2007,60,9,18,Sebastian Vettel,0
09 SEP 2007,59,29,19,Adrian Sutil,0
09 SEP 2007,55,29,20,Sakon Yamamoto,0
09 SEP 2007,30,1,NC,Felipe Massa,0
09 SEP 2007,2,3,NC,David Coulthard,0
16 SEP 2007,6,1,1,Kimi Räikkönen,10
16 SEP 2007,30,1,2,Felipe Massa,8
16 SEP 2007,12,4,3,Fernando Alonso,6
16 SEP 2007,57,4,4,Lewis Hamilton,5
16 SEP 2007,4,7,5,Nick Heidfeld,4
16 SEP 2007,51,8,6,Nico Rosberg,3
16 SEP 2007,27,3,7,Mark Webber,2
16 SEP 2007,58,5,8,Heikki Kovalainen,1
16 SEP 2007,56,7,9,Robert Kubica,0
16 SEP 2007,18,25,10,Ralf Schumacher,0
16 SEP 2007,16,25,11,Jarno Trulli,0
16 SEP 2007,49,9,12,Vitantonio Liuzzi,0
16 SEP 2007,3,26,13,Rubens Barrichello,0
16 SEP 2007,59,29,14,Adrian Sutil,0
16 SEP 2007,29,28,15,Takuma Sato,0
16 SEP 2007,32,28,16,Anthony Davidson,0
16 SEP 2007,55,29,17,Sakon Yamamoto,0
16 SEP 2007,14,26,NC,Jenson Button,0
16 SEP 2007,48,8,NC,Alexander Wurz,0
16 SEP 2007,2,3,NC,David Coulthard,0
16 SEP 2007,60,9,NC,Sebastian Vettel,0
16 SEP 2007,13,5,NC,Giancarlo Fisichella,0
30 SEP 2007,57,4,1,Lewis Hamilton,10
30 SEP 2007,58,5,2,Heikki Kovalainen,8
30 SEP 2007,6,1,3,Kimi Räikkönen,6
30 SEP 2007,2,3,4,David Coulthard,5
30 SEP 2007,13,5,5,Giancarlo Fisichella,4
30 SEP 2007,30,1,6,Felipe Massa,3
30 SEP 2007,56,7,7,Robert Kubica,2
30 SEP 2007,59,29,8,Adrian Sutil,1
30 SEP 2007,49,9,9,Vitantonio Liuzzi,0
30 SEP 2007,3,26,10,Rubens Barrichello,0
30 SEP 2007,14,26,11,Jenson Button,0
30 SEP 2007,55,29,12,Sakon Yamamoto,0
30 SEP 2007,16,25,13,Jarno Trulli,0
30 SEP 2007,4,7,14,Nick Heidfeld,0
30 SEP 2007,29,28,15,Takuma Sato,0
30 SEP 2007,18,25,NC,Ralf Schumacher,0
30 SEP 2007,32,28,NC,Anthony Davidson,0
30 SEP 2007,51,8,NC,Nico Rosberg,0
30 SEP 2007,60,9,NC,Sebastian Vettel,0
30 SEP 2007,27,3,NC,Mark Webber,0
30 SEP 2007,12,4,NC,Fernando Alonso,0
07 OCT 2007,6,1,1,Kimi Räikkönen,10
07 OCT 2007,12,4,2,Fernando Alonso,8
07 OCT 2007,30,1,3,Felipe Massa,6
07 OCT 2007,60,9,4,Sebastian Vettel,5
07 OCT 2007,14,26,5,Jenson Button,4
07 OCT 2007,49,9,6,Vitantonio Liuzzi,3
07 OCT 2007,4,7,7,Nick Heidfeld,2
07 OCT 2007,2,3,8,David Coulthard,1
07 OCT 2007,58,5,9,Heikki Kovalainen,0
07 OCT 2007,27,3,10,Mark Webber,0
07 OCT 2007,13,5,11,Giancarlo Fisichella,0
07 OCT 2007,48,8,12,Alexander Wurz,0
07 OCT 2007,16,25,13,Jarno Trulli,0
07 OCT 2007,29,28,14,Takuma Sato,0
07 OCT 2007,3,26,15,Rubens Barrichello,0
07 OCT 2007,51,8,16,Nico Rosberg,0
07 OCT 2007,55,29,17,Sakon Yamamoto,0
07 OCT 2007,56,7,NC,Robert Kubica,0
07 OCT 2007,57,4,NC,Lewis Hamilton,0
07 OCT 2007,18,25,NC,Ralf Schumacher,0
07 OCT 2007,59,29,NC,Adrian Sutil,0
07 OCT 2007,32,28,NC,Anthony Davidson,0
21 OCT 2007,6,1,1,Kimi Räikkönen,10
21 OCT 2007,30,1,2,Felipe Massa,8
21 OCT 2007,12,4,3,Fernando Alonso,6
21 OCT 2007,51,8,4,Nico Rosberg,5
21 OCT 2007,56,7,5,Robert Kubica,4
21 OCT 2007,4,7,6,Nick Heidfeld,3
21 OCT 2007,57,4,7,Lewis Hamilton,2
21 OCT 2007,16,25,8,Jarno Trulli,1
21 OCT 2007,2,3,9,David Coulthard,0
21 OCT 2007,62,8,10,Kazuki Nakajima,0
21 OCT 2007,18,25,11,Ralf Schumacher,0
21 OCT 2007,29,28,12,Takuma Sato,0
21 OCT 2007,49,9,13,Vitantonio Liuzzi,0
21 OCT 2007,32,28,14,Anthony Davidson,0
21 OCT 2007,59,29,NC,Adrian Sutil,0
21 OCT 2007,3,26,NC,Rubens Barrichello,0
21 OCT 2007,58,5,NC,Heikki Kovalainen,0
21 OCT 2007,60,9,NC,Sebastian Vettel,0
21 OCT 2007,14,26,NC,Jenson Button,0
21 OCT 2007,27,3,NC,Mark Webber,0
21 OCT 2007,55,29,NC,Sakon Yamamoto,0
21 OCT 2007,13,5,NC,Giancarlo Fisichella,0
16 MAR 2008,57,4,1,Lewis Hamilton,10
16 MAR 2008,4,7,2,Nick Heidfeld,8
16 MAR 2008,51,8,3,Nico Rosberg,6
16 MAR 2008,12,5,4,Fernando Alonso,5
16 MAR 2008,58,4,5,Heikki Kovalainen,4
16 MAR 2008,62,8,6,Kazuki Nakajima,3
16 MAR 2008,63,9,7,Sebastien Bourdais,2
16 MAR 2008,6,1,8,Kimi Räikkönen,1
16 MAR 2008,56,7,NC,Robert Kubica,0
16 MAR 2008,43,25,NC,Timo Glock,0
16 MAR 2008,29,28,NC,Takuma Sato,0
16 MAR 2008,64,5,NC,Nelson Piquet,0
16 MAR 2008,30,1,NC,Felipe Massa,0
16 MAR 2008,2,3,NC,David Coulthard,0
16 MAR 2008,16,25,NC,Jarno Trulli,0
16 MAR 2008,59,6,NC,Adrian Sutil,0
16 MAR 2008,60,9,NC,Sebastian Vettel,0
16 MAR 2008,14,26,NC,Jenson Button,0
16 MAR 2008,27,3,NC,Mark Webber,0
16 MAR 2008,13,6,NC,Giancarlo Fisichella,0
16 MAR 2008,32,28,NC,Anthony Davidson,0
23 MAR 2008,6,1,1,Kimi Räikkönen,10
23 MAR 2008,56,7,2,Robert Kubica,8
23 MAR 2008,58,4,3,Heikki Kovalainen,6
23 MAR 2008,16,25,4,Jarno Trulli,5
23 MAR 2008,57,4,5,Lewis Hamilton,4
23 MAR 2008,4,7,6,Nick Heidfeld,3
23 MAR 2008,27,3,7,Mark Webber,2
23 MAR 2008,12,5,8,Fernando Alonso,1
23 MAR 2008,2,3,9,David Coulthard,0
23 MAR 2008,14,26,10,Jenson Button,0
23 MAR 2008,64,5,11,Nelson Piquet,0
23 MAR 2008,13,6,12,Giancarlo Fisichella,0
23 MAR 2008,3,26,13,Rubens Barrichello,0
23 MAR 2008,51,8,14,Nico Rosberg,0
23 MAR 2008,32,28,15,Anthony Davidson,0
23 MAR 2008,29,28,16,Takuma Sato,0
23 MAR 2008,62,8,17,Kazuki Nakajima,0
23 MAR 2008,60,9,NC,Sebastian Vettel,0
23 MAR 2008,30,1,NC,Felipe Massa,0
23 MAR 2008,59,6,NC,Adrian Sutil,0
23 MAR 2008,43,25,NC,Timo Glock,0
23 MAR 2008,63,9,NC,Sebastien Bourdais,0
06 APR 2008,30,1,1,Felipe Massa,10
06 APR 2008,6,1,2,Kimi Räikkönen,8
06 APR 2008,56,7,3,Robert Kubica,6
06 APR 2008,4,7,4,Nick Heidfeld,5
06 APR 2008,58,4,5,Heikki Kovalainen,4
06 APR 2008,16,25,6,Jarno Trulli,3
06 APR 2008,27,3,7,Mark Webber,2
06 APR 2008,51,8,8,Nico Rosberg,1
06 APR 2008,43,25,9,Timo Glock,0
06 APR 2008,12,5,10,Fernando Alonso,0
06 APR 2008,3,26,11,Rubens Barrichello,0
06 APR 2008,13,6,12,Giancarlo Fisichella,0
06 APR 2008,57,4,13,Lewis Hamilton,0
06 APR 2008,62,8,14,Kazuki Nakajima,0
06 APR 2008,63,9,15,Sebastien Bourdais,0
06 APR 2008,32,28,16,Anthony Davidson,0
06 APR 2008,29,28,17,Takuma Sato,0
06 APR 2008,2,3,18,David Coulthard,0
06 APR 2008,59,6,19,Adrian Sutil,0
06 APR 2008,64,5,NC,Nelson Piquet,0
06 APR 2008,14,26,NC,Jenson Button,0
06 APR 2008,60,9,NC,Sebastian Vettel,0
27 APR 2008,6,1,1,Kimi Räikkönen,10
27 APR 2008,30,1,2,Felipe Massa,8
27 APR 2008,57,4,3,Lewis Hamilton,6
27 APR 2008,56,7,4,Robert Kubica,5
27 APR 2008,27,3,5,Mark Webber,4
27 APR 2008,14,26,6,Jenson Button,3
27 APR 2008,62,8,7,Kazuki Nakajima,2
27 APR 2008,16,25,8,Jarno Trulli,1
27 APR 2008,4,7,9,Nick Heidfeld,0
27 APR 2008,13,6,10,Giancarlo Fisichella,0
27 APR 2008,43,25,11,Timo Glock,0
27 APR 2008,2,3,12,David Coulthard,0
27 APR 2008,29,28,13,Takuma Sato,0
27 APR 2008,51,8,NC,Nico Rosberg,0
27 APR 2008,12,5,NC,Fernando Alonso,0
27 APR 2008,3,26,NC,Rubens Barrichello,0
27 APR 2008,58,4,NC,Heikki Kovalainen,0
27 APR 2008,32,28,NC,Anthony Davidson,0
27 APR 2008,63,9,NC,Sebastien Bourdais,0
27 APR 2008,64,5,NC,Nelson Piquet,0
27 APR 2008,60,9,NC,Sebastian Vettel,0
27 APR 2008,59,6,NC,Adrian Sutil,0
11 MAY 2008,30,1,1,Felipe Massa,10
11 MAY 2008,57,4,2,Lewis Hamilton,8
11 MAY 2008,6,1,3,Kimi Räikkönen,6
11 MAY 2008,56,7,4,Robert Kubica,5
11 MAY 2008,4,7,5,Nick Heidfeld,4
11 MAY 2008,12,5,6,Fernando Alonso,3
11 MAY 2008,27,3,7,Mark Webber,2
11 MAY 2008,51,8,8,Nico Rosberg,1
11 MAY 2008,2,3,9,David Coulthard,0
11 MAY 2008,16,25,10,Jarno Trulli,0
11 MAY 2008,14,26,11,Jenson Button,0
11 MAY 2008,58,4,12,Heikki Kovalainen,0
11 MAY 2008,43,25,13,Timo Glock,0
11 MAY 2008,3,26,14,Rubens Barrichello,0
11 MAY 2008,64,5,15,Nelson Piquet,0
11 MAY 2008,59,6,16,Adrian Sutil,0
11 MAY 2008,60,9,17,Sebastian Vettel,0
11 MAY 2008,63,9,NC,Sebastien Bourdais,0
11 MAY 2008,62,8,NC,Kazuki Nakajima,0
11 MAY 2008,13,6,NC,Giancarlo Fisichella,0
25 MAY 2008,57,4,1,Lewis Hamilton,10
25 MAY 2008,56,7,2,Robert Kubica,8
25 MAY 2008,30,1,3,Felipe Massa,6
25 MAY 2008,27,3,4,Mark Webber,5
25 MAY 2008,60,9,5,Sebastian Vettel,4
25 MAY 2008,3,26,6,Rubens Barrichello,3
25 MAY 2008,62,8,7,Kazuki Nakajima,2
25 MAY 2008,58,4,8,Heikki Kovalainen,1
25 MAY 2008,6,1,9,Kimi Räikkönen,0
25 MAY 2008,12,5,10,Fernando Alonso,0
25 MAY 2008,14,26,11,Jenson Button,0
25 MAY 2008,43,25,12,Timo Glock,0
25 MAY 2008,16,25,13,Jarno Trulli,0
25 MAY 2008,4,7,14,Nick Heidfeld,0
25 MAY 2008,59,6,NC,Adrian Sutil,0
25 MAY 2008,51,8,NC,Nico Rosberg,0
25 MAY 2008,64,5,NC,Nelson Piquet,0
25 MAY 2008,13,6,NC,Giancarlo Fisichella,0
25 MAY 2008,2,3,NC,David Coulthard,0
25 MAY 2008,63,9,NC,Sebastien Bourdais,0
08 JUN 2008,56,7,1,Robert Kubica,10
08 JUN 2008,4,7,2,Nick Heidfeld,8
08 JUN 2008,2,3,3,David Coulthard,6
08 JUN 2008,43,25,4,Timo Glock,5
08 JUN 2008,30,1,5,Felipe Massa,4
08 JUN 2008,16,25,6,Jarno Trulli,3
08 JUN 2008,3,26,7,Rubens Barrichello,2
08 JUN 2008,60,9,8,Sebastian Vettel,1
08 JUN 2008,58,4,9,Heikki Kovalainen,0
08 JUN 2008,51,8,10,Nico Rosberg,0
08 JUN 2008,14,26,11,Jenson Button,0
08 JUN 2008,27,3,12,Mark Webber,0
08 JUN 2008,63,9,13,Sebastien Bourdais,0
08 JUN 2008,13,6,NC,Giancarlo Fisichella,0
08 JUN 2008,62,8,NC,Kazuki Nakajima,0
08 JUN 2008,12,5,NC,Fernando Alonso,0
08 JUN 2008,64,5,NC,Nelson Piquet,0
08 JUN 2008,6,1,NC,Kimi Räikkönen,0
08 JUN 2008,57,4,NC,Lewis Hamilton,0
08 JUN 2008,59,6,NC,Adrian Sutil,0
22 JUN 2008,30,1,1,Felipe Massa,10
22 JUN 2008,6,1,2,Kimi Räikkönen,8
22 JUN 2008,16,25,3,Jarno Trulli,6
22 JUN 2008,58,4,4,Heikki Kovalainen,5
22 JUN 2008,56,7,5,Robert Kubica,4
22 JUN 2008,27,3,6,Mark Webber,3
22 JUN 2008,64,5,7,Nelson Piquet,2
22 JUN 2008,12,5,8,Fernando Alonso,1
22 JUN 2008,2,3,9,David Coulthard,0
22 JUN 2008,57,4,10,Lewis Hamilton,0
22 JUN 2008,43,25,11,Timo Glock,0
