race_id,driver_id,team_id,q1_time,q2_time,q3_time,qual_position,qual_laps
59,108,2,1:36.016,1:35.849,1:35.497,4,17
59,109,14,1:36.106,1:35.654,1:35.571,5,15
59,93,2,1:36.517,1:36.192,1:35.815,6,14
59,88,32,1:36.459,1:36.214,1:35.963,7,20
59,103,31,1:36.502,1:36.143,1:36.046,8,15
59,106,1,1:35.881,1:35.932,1:36.065,9,20
59,104,32,1:36.545,1:36.282,1:36.242,10,20
59,101,13,1:36.783,1:36.359,,11,12
59,79,13,1:36.704,1:36.406,,12,9
59,60,1,1:36.655,1:36.631,,13,12
59,102,30,1:37.075,1:38.248,,14,12
59,75,31,1:36.034,DNS,,15,4
59,6,30,1:37.555,,,16,6
59,87,28,1:37.863,,,17,9
59,110,11,1:38.045,,,18,8
59,113,28,1:38.173,,,19,9
59,111,11,1:38.443,,,20,7
60,94,14,1:30.499,1:30.318,1:28.997,1,15
60,57,22,1:30.617,1:30.085,1:29.385,2,18
60,83,22,1:31.200,1:30.186,1:29.586,3,17
60,106,1,1:30.691,1:30.010,1:29.678,4,15
60,104,32,1:30.848,1:30.513,1:29.809,5,15
60,79,2,1:30.795,1:30.222,1:29.927,6,18
60,108,2,1:30.902,1:30.099,1:29.974,7,18
60,93,1,1:31.653,1:30.009,1:30.215,8,17
60,12,34,1:30.863,1:30.595,1:30.249,9,15
60,103,33,1:31.261,1:30.624,1:30.601,10,15
60,75,14,1:31.165,1:30.659,,11,11
60,102,30,1:30.998,1:30.708,,12,12
60,114,32,1:30.607,1:31.203,,13,9
60,6,30,1:31.547,1:31.238,,14,12
60,110,11,1:31.316,1:33.430,,15,11
60,101,34,1:31.724,,,16,6
60,111,11,1:31.936,,,17,8
60,60,33,1:32.056,,,18,6
60,115,28,1:32.449,,,19,6
60,116,28,1:33.273,,,20,7
61,57,22,1:14.823,1:14.817,1:14.411,1,23
61,75,14,1:15.395,1:14.716,1:14.446,2,18
61,94,14,1:15.109,1:14.884,1:14.498,3,20
61,106,1,1:15.413,1:14.808,1:14.740,4,19
61,104,32,1:15.548,1:14.927,1:14.790,5,21
61,79,2,1:15.669,1:15.033,1:14.826,6,21
61,108,2,1:15.009,1:14.718,1:14.875,7,15
61,83,22,1:14.672,1:14.905,1:14.898,8,22
61,101,34,1:15.385,1:15.117,1:15.210,9,20
61,103,33,1:15.522,1:15.138,DNF,10,20
61,93,1,1:15.406,1:15.199,,11,16
61,110,11,1:15.826,1:15.261,,12,16
61,60,33,1:15.459,1:15.394,,13,14
61,111,11,1:15.653,1:15.593,,14,14
61,12,34,1:15.832,1:15.593,,15,14
61,6,30,1:15.974,,,16,10
61,102,30,1:16.122,,,17,9
61,115,28,1:16.279,,,18,12
61,116,28,1:16.797,,,19,12
61,114,32,DNF,,,RT,2
62,83,22,1:18.722,1:18.458,1:18.348,1,23
62,57,22,1:18.857,1:17.968,1:18.355,2,24
62,94,14,1:19.485,1:18.650,1:18.746,3,20
62,75,14,1:19.337,1:18.845,1:18.890,4,22
62,93,1,1:19.309,1:18.813,1:19.039,5,23
62,101,34,1:19.092,1:18.586,1:19.042,6,17
62,108,2,1:18.794,1:18.481,1:19.116,7,24
62,106,1,1:19.373,1:18.769,1:19.306,8,29
62,104,32,1:19.464,1:19.052,1:19.475,9,26
62,60,33,1:19.403,1:18.970,1:19.659,10,22
62,110,11,1:19.797,1:19.109,,11,15
62,102,30,1:19.410,1:19.216,,12,19
62,12,34,1:19.728,1:19.456,,13,12
62,114,32,1:19.684,1:19.463,,14,17
62,6,30,1:19.748,1:19.812,,15,19
62,79,2,1:19.839,,,16,11
62,103,33,1:19.913,,,17,10
62,111,11,1:20.285,,,18,9
62,115,28,1:20.452,,,19,11
62,116,28,1:20.912,,,20,11
63,57,22,1:18.245,1:17.166,1:16.741,1,19
63,94,14,1:18.090,1:16.922,1:16.777,2,14
63,83,22,1:18.005,1:17.142,1:16.873,3,16
63,106,1,1:18.041,1:17.717,1:17.510,4,18
63,101,34,1:18.281,1:17.743,1:17.580,5,15
63,93,1,1:18.205,1:17.656,1:17.620,6,15
63,79,2,1:18.264,1:17.719,1:17.622,7,14
63,75,14,1:18.203,1:17.669,1:17.701,8,17
63,108,2,1:17.821,1:17.696,1:18.010,9,17
63,12,34,1:18.281,1:17.966,1:18.147,10,17
63,103,33,1:18.241,1:17.974,,11,12
63,104,32,1:18.190,1:17.982,,12,9
63,60,33,1:18.289,1:18.079,,13,12
63,102,30,1:18.549,1:18.356,,14,12
63,110,11,1:18.445,1:19.154,,15,11
63,114,32,1:18.556,,,16,6
63,6,30,1:18.917,,,17,6
63,115,28,1:19.117,,,18,9
63,111,11,1:19.219,,,19,9
63,116,28,1:19.807,,,20,9
64,106,1,1:11.113,1:10.597,1:10.346,1,27
64,94,14,1:11.124,1:10.650,1:10.576,2,23
64,83,22,1:10.938,1:10.695,1:10.601,3,28
64,93,1,1:11.324,1:10.806,1:10.611,4,25
64,108,2,1:11.321,1:11.031,1:10.620,5,23
64,104,32,1:11.560,1:11.179,1:10.900,6,30
64,57,22,1:11.622,1:11.116,1:11.095,7,30
64,60,33,1:12.078,1:11.309,1:11.419,8,26
64,75,14,1:11.644,1:11.019,1:11.573,9,26
64,102,30,1:11.658,1:11.409,1:11.779,10,28
64,101,34,1:11.740,1:11.486,,11,22
64,79,2,1:11.747,1:11.598,,12,21
64,103,33,1:11.979,1:11.600,,13,20
64,6,30,1:11.899,1:11.642,,14,21
64,110,11,1:12.016,1:11.830,,15,24
64,114,32,1:12.096,,,16,13
64,12,34,1:12.205,,,17,12
64,111,11,1:12.366,,,18,14
64,116,28,1:12.958,,,19,12
65,106,1,1:42.241,1:41.659,1:41.218,1,19
65,57,22,1:41.545,1:41.634,1:41.450,2,21
65,94,14,1:41.760,1:41.625,1:41.563,3,19
65,104,32,1:42.288,1:41.932,1:41.565,4,18
65,93,1,1:42.121,1:41.740,1:41.576,5,18
65,108,2,1:42.167,1:41.813,1:41.747,6,20
65,75,14,1:41.968,1:41.630,1:41.917,7,18
65,114,32,1:42.521,1:41.654,1:42.211,8,19
65,12,34,1:42.934,1:42.195,1:42.327,9,20
65,83,22,1:42.701,1:42.106,1:42.659,10,21
65,60,33,1:42.460,1:42.224,,11,15
65,101,34,1:42.426,1:42.273,,12,11
65,79,2,1:42.304,1:42.558,,13,14
65,6,30,1:42.923,1:42.587,,14,15
65,110,11,1:42.728,1:42.758,,15,12
65,111,11,1:43.128,,,16,8
65,115,28,1:44.158,,,17,10
65,116,28,1:44.238,,,18,9
65,103,33,DNF,,,RT,2
65,102,30,DNF,,,RT,4
66,94,14,1:31.001,1:31.080,1:29.990,1,16
66,57,22,1:31.237,1:30.788,1:30.248,2,20
66,83,22,1:31.669,1:30.735,1:30.376,3,16
66,75,14,1:31.560,1:30.971,1:30.445,4,16
66,93,1,1:32.079,1:31.146,1:30.840,5,19
66,104,32,1:31.898,1:31.353,1:30.868,6,22
66,106,1,1:32.209,1:31.567,1:30.987,7,20
66,108,2,1:31.733,1:31.542,1:31.252,8,18
66,12,34,1:32.158,1:31.549,1:31.340,9,17
66,79,2,1:32.181,1:31.615,1:31.382,10,21
66,101,34,1:32.139,1:31.736,,11,10
66,60,33,1:32.132,1:31.767,,12,12
66,102,30,1:32.722,1:31.813,,13,13
66,110,11,1:33.060,1:32.065,,14,13
66,115,28,1:32.942,,,15,7
66,111,11,1:33.062,,,16,7
66,6,30,1:33.354,,,17,7
66,116,28,1:33.554,,,18,7
66,103,33,2:12.584,,,NC,7
66,114,32,DNF,,,RT,2
67,94,14,1:04.489,1:04.433,1:03.841,1,20
67,83,22,1:04.537,1:04.443,1:04.035,2,23
67,57,22,1:04.672,1:04.512,1:04.067,3,25
67,108,2,1:04.584,1:04.298,1:04.120,4,17
67,75,14,1:04.638,1:04.197,1:04.168,5,21
67,104,32,1:04.765,1:04.429,1:04.236,6,18
67,106,1,1:04.745,1:04.646,1:04.472,7,21
67,114,32,1:04.608,1:04.631,1:04.514,8,21
67,12,34,1:04.971,1:04.582,1:04.574,9,18
67,103,33,1:04.821,1:04.663,1:04.708,10,18
67,110,11,1:05.033,1:04.671,,11,14
67,93,1,1:04.859,1:04.800,,12,15
67,79,2,1:05.142,1:04.808,,13,14
67,60,33,1:05.051,1:04.875,,14,15
67,102,30,1:05.092,1:04.913,,15,17
67,111,11,1:05.175,,,16,9
67,101,34,1:05.217,,,17,6
67,6,30,1:05.429,,,18,8
67,115,28,1:06.041,,,19,8
67,116,28,1:06.192,,,20,9
68,94,14,1:04.249,1:03.927,1:03.720,1,16
68,108,2,1:04.345,1:04.415,1:03.768,2,19
68,75,14,1:04.833,1:04.483,1:03.990,3,24
68,57,22,1:04.506,1:04.258,1:04.014,4,18
68,83,22,1:04.563,1:04.376,1:04.049,5,19
68,104,32,1:04.841,1:04.412,1:04.107,6,21
68,114,32,1:04.967,1:04.518,1:04.273,7,21
68,60,33,1:04.846,1:04.493,1:04.570,8,20
68,110,11,1:04.907,1:04.553,1:04.591,9,15
68,103,33,1:04.927,1:04.547,1:04.618,10,21
68,93,1,1:04.596,1:04.559,,11,15
68,106,1,1:04.906,1:04.600,,12,15
68,79,2,1:04.977,1:04.719,,13,15
68,12,34,1:04.472,1:04.856,,14,9
68,102,30,1:04.782,1:05.083,,15,15
68,6,30,1:05.009,,,16,9
68,101,34,1:05.051,,,17,6
68,111,11,1:05.195,,,18,6
68,115,28,1:05.427,,,19,9
68,116,28,1:05.951,,,20,9
69,57,22,1:26.786,1:26.023,1:26.134,1,23
69,94,14,1:26.751,1:26.315,1:26.209,2,16
69,83,22,1:27.487,1:26.764,1:26.328,3,22
69,106,1,1:27.051,1:26.919,1:26.828,4,20
69,75,14,1:27.121,1:27.073,1:26.844,5,17
69,108,2,1:27.444,1:27.220,1:26.897,6,20
69,79,2,1:27.323,1:27.125,1:26.899,7,22
69,110,11,1:27.671,1:27.080,1:26.971,8,17
69,93,1,1:27.337,1:26.848,1:27.007,9,21
69,60,33,1:27.493,1:27.103,1:27.179,10,15
69,12,34,1:27.580,1:27.245,,11,12
69,104,32,1:27.600,1:27.273,,12,14
69,101,34,1:27.415,1:27.340,,13,12
69,102,30,1:27.595,1:27.617,,14,15
69,103,33,1:28.017,1:27.665,,15,12
69,114,32,1:28.043,,,16,10
69,6,30,1:28.062,,,17,9
69,111,11,1:28.254,,,18,8
69,115,28,1:28.738,,,19,10
69,116,28,1:29.051,,,20,9
70,57,22,1:16.424,1:16.553,1:15.419,1,19
70,83,22,1:16.569,1:16.702,1:15.734,2,18
70,94,14,1:16.214,1:15.650,1:15.840,3,17
70,75,14,1:17.233,1:16.443,1:16.421,4,16
70,104,32,1:16.874,1:16.394,1:16.483,5,15
70,108,2,1:17.081,1:16.385,1:16.489,6,17
70,106,1,1:17.084,1:16.574,1:16.496,7,17
70,101,34,1:17.367,1:16.766,1:16.653,8,15
70,12,34,1:17.123,1:16.541,1:16.715,9,15
70,60,33,1:17.105,1:16.794,1:16.750,10,15
70,79,2,1:17.664,1:16.871,,11,13
70,103,33,1:17.038,1:16.893,,12,12
70,6,30,1:17.553,1:17.564,,13,15
70,102,30,1:17.776,1:17.583,,14,12
70,93,1,1:16.649,DNF,,15,5
70,114,32,1:17.919,,,16,8
70,110,11,1:17.944,,,17,8
70,111,11,1:18.036,,,18,8
70,116,28,1:18.922,,,19,9
71,94,14,1:58.717,1:56.559,1:59.765,1,20
71,110,11,1:59.864,1:56.950,2:00.086,2,24
71,57,22,1:59.218,1:56.229,2:00.099,3,22
71,79,2,2:01.583,1:57.127,2:00.864,4,22
71,60,33,2:00.175,1:56.814,2:00.935,5,23
71,104,32,2:00.387,1:56.440,2:01.164,6,23
71,75,14,1:59.334,1:56.886,2:02.112,7,22
71,83,22,1:59.870,1:56.295,2:02.502,8,22
71,101,34,2:01.824,1:57.354,2:03.513,9,23
71,108,2,1:58.301,1:56.025,DNF,10,19
71,106,1,2:00.728,1:57.721,,11,16
71,111,11,2:00.966,1:58.056,,12,17
71,93,1,2:01.184,1:58.137,,13,15
71,12,34,2:01.653,1:58.205,,14,16
71,103,33,2:01.597,1:58.231,,15,16
71,102,30,2:02.306,,,16,9
71,114,32,2:02.413,,,17,9
71,115,28,2:03.973,,,18,9
71,6,30,2:04.452,,,19,9
71,116,28,2:04.939,,,20,8
72,94,14,1:10.036,1:09.071,1:08.885,1,15
72,57,22,1:10.114,1:09.726,1:08.923,2,17
72,83,22,1:10.219,1:09.769,1:09.222,3,17
72,104,32,1:10.274,1:09.541,1:09.478,4,17
72,106,1,1:09.829,1:09.437,1:09.527,5,18
72,93,1,1:10.022,1:09.870,1:09.537,6,19
72,102,30,1:10.050,1:10.033,1:09.590,7,17
72,101,34,1:10.179,1:09.919,1:09.933,8,17
72,12,34,1:10.435,1:10.020,1:09.956,9,13
72,79,2,1:10.255,1:09.865,1:10.166,10,17
72,110,11,1:10.382,1:10.332,,11,13
72,103,33,1:10.438,1:10.367,,12,13
72,108,2,1:10.489,1:10.406,,13,13
72,111,11,1:10.093,1:11.161,,14,16
72,114,32,1:10.462,1:11.314,,15,15
72,75,14,1:10.530,,,16,9
72,60,33,1:10.731,,,17,7
72,56,30,1:11.301,,,18,9
72,115,28,1:11.387,,,19,11
72,116,28,1:11.875,,,20,10
73,83,22,1:20.685,1:20.032,1:19.555,1,18
73,57,22,1:20.543,1:19.936,1:19.651,2,18
73,94,14,1:21.035,1:20.229,1:19.966,3,19
73,108,2,1:20.916,1:20.059,1:19.989,4,21
73,79,2,1:21.292,1:20.435,1:19.995,5,17
73,104,32,1:21.440,1:20.556,1:20.260,6,16
73,93,1,1:21.118,1:20.750,1:20.462,7,18
73,106,1,1:21.219,1:20.767,1:20.510,8,18
73,75,14,1:21.308,1:20.882,1:20.611,9,20
73,102,30,1:21.197,1:20.726,1:20.808,10,16
73,60,33,1:21.394,1:20.913,,11,14
73,103,33,1:21.415,1:21.020,,12,13
73,12,34,1:21.487,1:21.069,,13,11
73,101,34,1:21.500,1:21.103,,14,12
73,110,11,1:21.890,1:21.392,,15,16
73,111,11,1:21.925,,,16,10
73,114,32,1:21.973,,,17,9
73,115,28,1:22.248,,,18,8
73,56,30,1:22.530,,,19,7
73,116,28,1:22.716,,,20,9
74,108,2,1:47.238,1:45.827,1:41.993,1,23
74,93,1,1:47.924,1:46.521,1:42.510,2,25
74,110,11,1:48.303,1:46.435,1:42.983,3,26
74,57,22,1:45.992,1:45.129,1:44.050,4,24
74,79,2,1:48.345,1:46.361,1:44.156,5,23
74,12,34,1:47.877,1:45.514,1:44.204,6,25
74,83,22,1:46.396,1:45.306,1:44.710,7,24
74,103,33,1:48.322,1:46.360,1:44.956,8,23
74,75,14,1:46.455,1:45.834,1:45.337,9,24
74,101,34,1:48.099,1:46.070,1:45.865,10,25
74,60,33,1:47.205,1:46.573,,11,18
74,104,32,1:47.828,1:46.641,,12,18
74,114,32,1:48.854,1:46.751,,13,20
74,111,11,1:48.252,DNS,,14,12
74,106,1,1:48.470,,,15,10
74,6,30,1:49.586,,,16,10
74,115,28,1:49.830,,,17,10
74,102,30,1:51.023,,,18,9
74,116,28,1:53.764,,,19,10
74,94,14,DNF,,,20,2
75,57,22,1:24.585,1:23.082,1:22.868,1,28
75,83,22,1:25.047,1:23.579,1:22.998,2,27
75,94,14,1:24.592,1:23.732,1:23.196,3,25
75,106,1,1:24.869,1:24.015,1:23.265,4,30
75,104,32,1:24.704,1:23.817,1:23.326,5,24
75,12,34,1:25.174,1:23.914,1:23.477,6,24
75,75,14,1:24.963,1:23.961,1:23.706,7,24
75,108,2,1:25.138,1:24.642,1:23.954,8,25
75,103,33,1:25.511,1:24.601,1:24.305,9,23
75,114,32,1:25.409,1:24.054,1:24.368,10,24
75,60,33,1:25.787,1:24.795,,11,19
75,101,34,1:25.422,1:24.842,,12,18
75,110,11,1:25.417,1:25.007,,13,20
75,115,28,1:25.555,1:25.200,,14,19
75,93,1,1:25.177,DNS,,15,13
75,79,2,1:25.881,,,16,10
75,111,11,1:26.086,,,17,10
75,102,30,1:26.430,,,18,11
75,6,30,1:27.525,,,19,11
75,116,28,1:28.449,,,20,10
76,94,14,1:34.352,1:33.464,1:32.910,1,16
76,57,22,1:34.579,1:33.797,1:33.119,2,16
76,75,14,1:34.369,1:34.178,1:33.134,3,19
76,83,22,1:34.590,1:33.959,1:33.475,4,15
76,106,1,1:34.153,1:33.928,1:33.606,5,17
76,93,1,1:34.558,1:34.126,1:33.792,6,15
76,79,2,1:34.407,1:34.643,1:33.808,7,15
76,108,2,1:34.551,1:33.880,1:33.887,8,14
76,104,32,1:34.567,1:34.583,1:34.118,9,17
76,114,32,1:35.360,1:35.137,1:34.918,10,18
76,101,34,1:35.747,1:35.377,,11,12
76,60,33,1:35.281,1:35.500,,12,9
76,102,30,1:35.920,1:35.794,,13,8
76,12,34,1:35.756,1:44.549,,14,12
76,110,11,1:35.746,DNF,,15,11
76,103,33,1:35.983,,,16,7
76,111,11,1:35.995,,,17,6
76,6,30,1:36.311,,,18,7
76,115,28,1:36.499,,,19,9
76,116,28,1:36.796,,,20,8
77,83,22,1:16.727,1:16.864,1:15.875,1,23
77,57,22,1:17.207,1:16.474,1:16.020,2,22
77,94,14,1:16.788,1:16.483,1:16.225,3,18
77,75,14,1:17.003,1:17.055,1:16.342,4,18
77,104,32,1:16.908,1:16.955,1:16.456,5,22
77,93,1,1:17.517,1:17.248,1:16.761,6,23
77,79,2,1:17.719,1:17.092,1:16.763,7,17
77,106,1,1:16.748,1:17.034,1:16.837,8,22
77,114,32,1:17.330,1:16.701,1:17.158,9,19
77,108,2,1:17.569,1:17.473,1:36.830,10,19
77,60,33,1:17.502,1:17.746,,11,16
77,6,30,1:17.606,1:17.958,,12,18
77,110,11,1:17.958,1:18.172,,13,13
77,102,30,1:17.897,1:18.290,,14,15
77,101,34,1:18.126,1:18.405,,15,13
77,12,34,1:18.452,,,16,7
77,111,11,1:18.756,,,17,8
77,115,28,1:18.858,,,18,9
77,116,28,1:19.303,,,19,9
77,103,33,1:20.873,,,20,3
78,57,22,1:08.733,1:08.068,1:07.934,DQ,23
78,94,14,1:09.329,1:08.499,1:08.372,1,17
78,83,22,1:09.040,1:08.426,1:08.469,2,23
78,75,14,1:09.172,1:08.973,1:08.483,3,22
78,104,32,1:09.347,1:08.903,1:08.777,4,18
78,93,1,1:09.046,1:09.031,1:08.826,5,19
78,106,1,1:09.155,1:08.859,1:08.960,6,22
78,108,2,1:09.365,1:09.030,1:08.980,7,22
78,79,2,1:09.374,1:09.093,1:09.039,8,22
78,12,34,1:09.391,1:09.137,1:09.113,9,19
78,101,34,1:09.430,1:09.189,,10,14
78,60,33,1:09.451,1:09.399,,11,15
78,114,32,1:09.350,1:09.483,,12,9
78,6,30,1:09.598,1:09.503,,13,15
78,102,30,1:09.342,1:10.227,,14,14
78,103,33,1:09.663,,,15,9
78,111,11,1:09.897,,,16,9
78,110,11,1:09.953,,,17,10
78,115,28,1:10.329,,,18,11
78,116,28,1:10.589,,,19,10
79,57,22,1:21.901,1:21.682,1:20.827,1,18
79,94,14,1:21.996,1:21.984,1:21.424,2,18
79,83,22,1:22.016,1:21.991,1:21.478,3,20
79,104,32,1:22.535,1:21.728,1:21.640,4,19
79,12,34,1:22.422,1:21.894,1:21.670,5,18
79,108,2,1:22.839,1:22.216,1:21.731,6,21
79,93,1,1:22.304,1:22.241,1:21.840,7,21
79,114,32,1:22.458,1:22.058,1:21.881,8,18
79,101,34,1:22.565,1:22.012,1:22.028,9,18
79,60,33,1:22.549,1:22.146,1:22.785,10,21
79,75,14,1:22.398,1:22.346,,11,12
79,103,33,1:22.551,1:22.460,,12,15
79,106,1,1:22.742,1:22.463,,13,15
79,79,2,1:22.688,1:22.597,,14,15
79,110,11,1:22.863,1:22.756,,15,16
79,6,30,1:23.156,,,16,9
79,111,11,1:23.213,,,17,10
79,102,30,1:23.262,,,18,8
79,115,28,1:23.407,,,19,9
79,116,28,1:25.859,,,20,9
80,57,22,1:28.466,1:27.712,1:27.511,1,23
80,83,22,1:28.057,1:28.054,1:27.622,2,25
80,94,14,1:28.285,1:27.953,1:27.653,3,19
80,106,1,1:28.310,1:28.459,1:28.054,4,24
80,75,14,1:28.021,1:27.946,1:28.123,5,23
80,104,32,1:28.401,1:28.314,1:28.125,6,26
80,108,2,1:28.338,1:28.344,1:28.180,7,21
80,114,32,1:28.503,1:28.222,1:28.442,8,26
80,101,34,1:28.752,1:28.574,1:28.647,9,22
80,102,30,1:28.899,1:28.616,1:28.754,10,21
80,79,2,1:28.216,1:28.668,,11,17
80,6,30,1:28.856,1:28.885,,12,18
80,12,34,1:28.944,1:28.920,,13,17
80,110,11,1:28.926,1:29.054,,14,17
80,93,1,1:28.237,1:53.652,,15,16
80,111,11,1:29.177,,,16,9
80,60,33,1:29.198,,,17,10
80,103,33,1:29.368,,,18,9
80,115,28,1:29.464,,,19,9
80,116,28,1:30.473,,,20,8
81,94,14,1:23.322,1:22.800,1:22.109,1,20
81,57,22,1:22.845,1:23.145,1:22.480,2,19
81,108,2,1:23.553,1:23.256,1:22.931,3,20
81,75,14,1:23.350,1:23.135,1:22.947,4,24
81,93,1,1:23.624,1:23.174,1:22.992,5,22
81,83,22,1:23.117,1:23.246,1:23.036,6,20
81,106,1,1:23.467,1:23.202,1:23.122,7,23
81,114,32,1:23.428,1:23.404,1:23.220,8,22
81,101,34,1:23.764,1:23.420,1:23.389,9,20
81,79,2,1:23.829,1:23.448,1:23.409,10,19
81,12,34,1:23.846,1:23.460,,11,12
81,104,32,1:23.489,1:24.043,,12,16
81,103,33,1:24.061,1:24.066,,13,17
81,102,30,1:24.118,1:24.251,,14,17
81,60,33,1:24.225,1:24.305,,15,18
81,111,11,1:24.338,,,16,8
81,110,11,1:24.423,,,17,7
81,6,30,1:24.779,,,18,8
81,115,28,1:24.906,,,19,9
81,116,28,1:25.685,,,20,9
82,106,1,1:31.471,1:30.932,1:30.558,1,15
82,94,14,1:31.785,1:30.757,1:30.681,2,14
82,93,1,1:31.567,1:30.787,1:30.687,3,15
82,75,14,1:32.311,1:31.008,1:30.921,4,18
82,57,22,1:32.285,1:31.048,1:31.238,5,17
82,83,30,1:31.919,1:31.717,1:31.560,6,15
82,87,28,1:31.955,1:31.461,1:31.808,7,12
82,12,34,1:32.346,1:31.621,1:32.195,8,14
82,110,22,1:32.269,1:31.252,1:32.216,9,17
82,104,32,1:32.096,1:31.635,1:32.338,10,21
82,101,34,1:32.041,1:31.782,,11,12
82,115,28,1:32.380,1:31.998,,12,11
82,108,2,1:32.239,1:32.008,,13,14
82,109,11,1:32.726,1:32.664,,14,13
82,117,30,1:32.493,1:33.543,,15,12
82,114,32,1:32.750,,,16,8
82,70,33,1:32.777,,,17,6
82,79,2,1:32.945,,,18,8
82,103,33,1:33.032,,,19,6
82,111,11,1:33.634,,,20,8
83,75,14,1:29.705,1:28.924,1:28.200,1,20
83,106,1,1:29.039,1:28.780,1:28.225,2,22
83,93,1,1:28.855,1:28.686,1:28.402,3,23
83,94,14,1:28.928,1:28.945,1:28.461,4,22
83,101,34,1:30.093,1:29.584,1:29.068,5,19
83,110,22,1:29.680,1:29.618,1:29.104,6,21
83,12,34,1:29.978,1:29.295,1:29.147,7,20
83,83,30,1:29.683,1:29.404,1:29.183,8,22
83,104,32,1:29.891,1:29.418,1:29.254,9,22
83,87,28,1:29.831,1:29.546,1:29.588,10,24
83,108,2,1:29.957,1:29.651,,11,16
83,79,2,1:30.009,1:29.773,,12,17
83,117,30,1:29.978,1:29.819,,13,17
83,115,28,1:30.167,1:29.920,,14,13
83,103,33,1:30.256,1:31.009,,15,15
83,57,22,1:30.343,,,16,11
83,109,11,1:30.492,,,17,9
83,70,33,1:30.543,,,18,10
83,111,11,1:31.817,,,19,4
83,114,32,DNS,,,NC,2
84,106,1,1:18.881,1:18.606,1:17.868,1,21
84,94,14,1:18.580,1:18.611,1:18.154,2,21
84,75,14,1:18.834,1:18.340,1:18.240,3,21
84,108,2,1:19.280,1:19.066,1:18.703,4,20
84,57,22,1:19.401,1:19.106,1:18.825,5,28
84,110,22,1:19.405,1:19.076,1:18.933,6,26
84,79,2,1:19.665,1:19.130,1:19.032,7,22
84,101,34,1:19.605,1:19.136,1:19.061,8,23
84,93,1,1:18.983,1:18.469,1:19.408,9,22
84,12,34,1:19.192,1:18.815,DNF,10,15
84,104,32,1:19.580,1:19.226,,11,19
