date,driver_id,team_id,position,driver_name,points,year,round,position_status
2002-06-23,21,8,10,Enrique Bernoldi,0.0,2002,9,CLAS
2002-06-23,23,6,11,Pedro de la Rosa,0.0,2002,9,CLAS
2002-06-23,19,5,12,Jacques Villeneuve,0.0,2002,9,CLAS
2002-06-23,5,8,13,Heinz-Harald Frentzen,0.0,2002,9,CLAS
2002-06-23,31,12,14,Allan McNish,0.0,2002,9,CLAS
2002-06-23,27,9,15,Mark Webber,0.0,2002,9,CLAS
2002-06-23,29,4,16,Takuma Sato,0.0,2002,9,CLAS
2002-06-23,28,12,17,Mika Salo,0.0,2002,9,NC
2002-06-23,26,9,18,Alex Yoong,0.0,2002,9,NC
2002-06-23,11,6,19,Eddie Irvine,0.0,2002,9,NC
2002-06-23,15,11,20,Juan Pablo Montoya,0.0,2002,9,NC
2002-06-23,2,2,21,David Coulthard,0.0,2002,9,NC
2002-06-23,13,4,22,Giancarlo Fisichella,0.0,2002,9,NC
2002-07-07,1,1,1,Michael Schumacher,10.0,2002,10,CLAS
2002-07-07,3,1,2,Rubens Barrichello,6.0,2002,10,CLAS
2002-07-07,15,11,3,Juan Pablo Montoya,4.0,2002,10,CLAS
2002-07-07,19,5,4,Jacques Villeneuve,3.0,2002,10,CLAS
2002-07-07,7,5,5,Olivier Panis,2.0,2002,10,CLAS
2002-07-07,4,3,6,Nick Heidfeld,1.0,2002,10,CLAS
2002-07-07,13,4,7,Giancarlo Fisichella,0.0,2002,10,CLAS
2002-07-07,18,11,8,Ralf Schumacher,0.0,2002,10,CLAS
2002-07-07,30,3,9,Felipe Massa,0.0,2002,10,CLAS
2002-07-07,2,2,10,David Coulthard,0.0,2002,10,CLAS
2002-07-07,23,6,11,Pedro de la Rosa,0.0,2002,10,CLAS
2002-07-07,14,13,12,Jenson Button,0.0,2002,10,CLAS
2002-07-07,29,4,13,Takuma Sato,0.0,2002,10,NC
2002-07-07,6,2,14,Kimi Räikkönen,0.0,2002,10,NC
2002-07-07,16,13,15,Jarno Trulli,0.0,2002,10,NC
2002-07-07,21,8,16,Enrique Bernoldi,0.0,2002,10,NC
2002-07-07,11,6,17,Eddie Irvine,0.0,2002,10,NC
2002-07-07,5,8,18,Heinz-Harald Frentzen,0.0,2002,10,NC
2002-07-07,28,12,19,Mika Salo,0.0,2002,10,NC
2002-07-07,27,9,20,Mark Webber,0.0,2002,10,NC
2002-07-07,31,12,21,Allan McNish,0.0,2002,10,NC
2002-07-21,1,1,1,Michael Schumacher,10.0,2002,11,CLAS
2002-07-21,6,2,2,Kimi Räikkönen,6.0,2002,11,CLAS
2002-07-21,2,2,3,David Coulthard,4.0,2002,11,CLAS
2002-07-21,15,11,4,Juan Pablo Montoya,3.0,2002,11,CLAS
2002-07-21,18,11,5,Ralf Schumacher,2.0,2002,11,CLAS
2002-07-21,14,13,6,Jenson Button,1.0,2002,11,CLAS
2002-07-21,4,3,7,Nick Heidfeld,0.0,2002,11,CLAS
2002-07-21,27,9,8,Mark Webber,0.0,2002,11,CLAS
2002-07-21,23,6,9,Pedro de la Rosa,0.0,2002,11,CLAS
2002-07-21,26,9,10,Alex Yoong,0.0,2002,11,CLAS
2002-07-21,31,12,11,Allan McNish,0.0,2002,11,CLAS
2002-07-21,11,6,12,Eddie Irvine,0.0,2002,11,NC
2002-07-21,16,13,13,Jarno Trulli,0.0,2002,11,NC
2002-07-21,30,3,14,Felipe Massa,0.0,2002,11,NC
2002-07-21,28,12,15,Mika Salo,0.0,2002,11,NC
2002-07-21,19,5,16,Jacques Villeneuve,0.0,2002,11,NC
2002-07-21,7,5,17,Olivier Panis,0.0,2002,11,NC
2002-07-21,29,4,18,Takuma Sato,0.0,2002,11,NC
2002-07-21,3,1,19,Rubens Barrichello,0.0,2002,11,NC
2002-07-28,1,1,1,Michael Schumacher,10.0,2002,12,CLAS
2002-07-28,15,11,2,Juan Pablo Montoya,6.0,2002,12,CLAS
2002-07-28,18,11,3,Ralf Schumacher,4.0,2002,12,CLAS
2002-07-28,3,1,4,Rubens Barrichello,3.0,2002,12,CLAS
2002-07-28,2,2,5,David Coulthard,2.0,2002,12,CLAS
2002-07-28,4,3,6,Nick Heidfeld,1.0,2002,12,CLAS
2002-07-28,30,3,7,Felipe Massa,0.0,2002,12,CLAS
2002-07-28,29,4,8,Takuma Sato,0.0,2002,12,CLAS
2002-07-28,28,12,9,Mika Salo,0.0,2002,12,CLAS
2002-07-28,13,4,10,Giancarlo Fisichella,0.0,2002,12,NC
2002-07-28,6,2,11,Kimi Räikkönen,0.0,2002,12,NC
2002-07-28,11,6,12,Eddie Irvine,0.0,2002,12,NC
2002-07-28,21,8,13,Enrique Bernoldi,0.0,2002,12,NC
2002-07-28,7,5,14,Olivier Panis,0.0,2002,12,NC
2002-07-28,16,13,15,Jarno Trulli,0.0,2002,12,NC
2002-07-28,19,5,16,Jacques Villeneuve,0.0,2002,12,NC
2002-07-28,14,13,17,Jenson Button,0.0,2002,12,NC
2002-07-28,31,12,18,Allan McNish,0.0,2002,12,NC
2002-07-28,27,9,19,Mark Webber,0.0,2002,12,NC
2002-07-28,5,8,20,Heinz-Harald Frentzen,0.0,2002,12,NC
2002-07-28,23,6,21,Pedro de la Rosa,0.0,2002,12,NC
2002-08-18,3,1,1,Rubens Barrichello,10.0,2002,13,CLAS
2002-08-18,1,1,2,Michael Schumacher,6.0,2002,13,CLAS
2002-08-18,18,11,3,Ralf Schumacher,4.0,2002,13,CLAS
2002-08-18,6,2,4,Kimi Räikkönen,3.0,2002,13,CLAS
2002-08-18,2,2,5,David Coulthard,2.0,2002,13,CLAS
2002-08-18,13,4,6,Giancarlo Fisichella,1.0,2002,13,CLAS
2002-08-18,30,3,7,Felipe Massa,0.0,2002,13,CLAS
2002-08-18,16,13,8,Jarno Trulli,0.0,2002,13,CLAS
2002-08-18,4,3,9,Nick Heidfeld,0.0,2002,13,CLAS
2002-08-18,29,4,10,Takuma Sato,0.0,2002,13,CLAS
2002-08-18,15,11,11,Juan Pablo Montoya,0.0,2002,13,CLAS
2002-08-18,7,5,12,Olivier Panis,0.0,2002,13,CLAS
2002-08-18,23,6,13,Pedro de la Rosa,0.0,2002,13,CLAS
2002-08-18,31,12,14,Allan McNish,0.0,2002,13,CLAS
2002-08-18,28,12,15,Mika Salo,0.0,2002,13,CLAS
2002-08-18,27,9,16,Mark Webber,0.0,2002,13,CLAS
2002-08-18,32,9,17,Anthony Davidson,0.0,2002,13,NC
2002-08-18,14,13,18,Jenson Button,0.0,2002,13,NC
2002-08-18,11,6,19,Eddie Irvine,0.0,2002,13,NC
2002-08-18,19,5,20,Jacques Villeneuve,0.0,2002,13,NC
2002-09-01,1,1,1,Michael Schumacher,10.0,2002,14,CLAS
2002-09-01,3,1,2,Rubens Barrichello,6.0,2002,14,CLAS
2002-09-01,15,11,3,Juan Pablo Montoya,4.0,2002,14,CLAS
2002-09-01,2,2,4,David Coulthard,3.0,2002,14,CLAS
2002-09-01,18,11,5,Ralf Schumacher,2.0,2002,14,CLAS
2002-09-01,11,6,6,Eddie Irvine,1.0,2002,14,CLAS
2002-09-01,28,12,7,Mika Salo,0.0,2002,14,CLAS
2002-09-01,19,5,8,Jacques Villeneuve,0.0,2002,14,CLAS
2002-09-01,31,12,9,Allan McNish,0.0,2002,14,CLAS
2002-09-01,4,3,10,Nick Heidfeld,0.0,2002,14,CLAS
2002-09-01,29,4,11,Takuma Sato,0.0,2002,14,CLAS
2002-09-01,7,5,12,Olivier Panis,0.0,2002,14,CLAS
2002-09-01,13,4,13,Giancarlo Fisichella,0.0,2002,14,NC
2002-09-01,23,6,14,Pedro de la Rosa,0.0,2002,14,NC
2002-09-01,30,3,15,Felipe Massa,0.0,2002,14,NC
2002-09-01,6,2,16,Kimi Räikkönen,0.0,2002,14,NC
2002-09-01,16,13,17,Jarno Trulli,0.0,2002,14,NC
2002-09-01,32,9,18,Anthony Davidson,0.0,2002,14,NC
2002-09-01,14,13,19,Jenson Button,0.0,2002,14,NC
2002-09-01,27,9,20,Mark Webber,0.0,2002,14,NC
2002-09-15,3,1,1,Rubens Barrichello,10.0,2002,15,CLAS
2002-09-15,1,1,2,Michael Schumacher,6.0,2002,15,CLAS
2002-09-15,11,6,3,Eddie Irvine,4.0,2002,15,CLAS
2002-09-15,16,13,4,Jarno Trulli,3.0,2002,15,CLAS
2002-09-15,14,13,5,Jenson Button,2.0,2002,15,CLAS
2002-09-15,7,5,6,Olivier Panis,1.0,2002,15,CLAS
2002-09-15,2,2,7,David Coulthard,0.0,2002,15,CLAS
2002-09-15,13,4,8,Giancarlo Fisichella,0.0,2002,15,CLAS
2002-09-15,19,5,9,Jacques Villeneuve,0.0,2002,15,CLAS
2002-09-15,4,3,10,Nick Heidfeld,0.0,2002,15,CLAS
2002-09-15,28,12,11,Mika Salo,0.0,2002,15,CLAS
2002-09-15,29,4,12,Takuma Sato,0.0,2002,15,CLAS
2002-09-15,26,9,13,Alex Yoong,0.0,2002,15,CLAS
2002-09-15,15,11,14,Juan Pablo Montoya,0.0,2002,15,NC
2002-09-15,6,2,15,Kimi Räikkönen,0.0,2002,15,NC
2002-09-15,27,9,16,Mark Webber,0.0,2002,15,NC
2002-09-15,30,3,17,Felipe Massa,0.0,2002,15,NC
2002-09-15,23,6,18,Pedro de la Rosa,0.0,2002,15,NC
2002-09-15,31,12,19,Allan McNish,0.0,2002,15,NC
2002-09-15,18,11,20,Ralf Schumacher,0.0,2002,15,NC
2002-09-29,3,1,1,Rubens Barrichello,10.0,2002,16,CLAS
2002-09-29,1,1,2,Michael Schumacher,6.0,2002,16,CLAS
2002-09-29,2,2,3,David Coulthard,4.0,2002,16,CLAS
2002-09-29,15,11,4,Juan Pablo Montoya,3.0,2002,16,CLAS
2002-09-29,16,13,5,Jarno Trulli,2.0,2002,16,CLAS
2002-09-29,19,5,6,Jacques Villeneuve,1.0,2002,16,CLAS
2002-09-29,13,4,7,Giancarlo Fisichella,0.0,2002,16,CLAS
2002-09-29,14,13,8,Jenson Button,0.0,2002,16,CLAS
2002-09-29,4,3,9,Nick Heidfeld,0.0,2002,16,CLAS
2002-09-29,11,6,10,Eddie Irvine,0.0,2002,16,CLAS
2002-09-29,29,4,11,Takuma Sato,0.0,2002,16,CLAS
2002-09-29,7,5,12,Olivier Panis,0.0,2002,16,CLAS
2002-09-29,5,3,13,Heinz-Harald Frentzen,0.0,2002,16,CLAS
2002-09-29,28,12,14,Mika Salo,0.0,2002,16,CLAS
2002-09-29,31,12,15,Allan McNish,0.0,2002,16,CLAS
2002-09-29,18,11,16,Ralf Schumacher,0.0,2002,16,CLAS
2002-09-29,6,2,17,Kimi Räikkönen,0.0,2002,16,NC
2002-09-29,26,9,18,Alex Yoong,0.0,2002,16,NC
2002-09-29,27,9,19,Mark Webber,0.0,2002,16,NC
2002-09-29,23,6,20,Pedro de la Rosa,0.0,2002,16,NC
2002-10-13,1,1,1,Michael Schumacher,10.0,2002,17,CLAS
2002-10-13,3,1,2,Rubens Barrichello,6.0,2002,17,CLAS
2002-10-13,6,2,3,Kimi Räikkönen,4.0,2002,17,CLAS
2002-10-13,15,11,4,Juan Pablo Montoya,3.0,2002,17,CLAS
2002-10-13,29,4,5,Takuma Sato,2.0,2002,17,CLAS
2002-10-13,14,13,6,Jenson Button,1.0,2002,17,CLAS
2002-10-13,4,3,7,Nick Heidfeld,0.0,2002,17,CLAS
2002-10-13,28,12,8,Mika Salo,0.0,2002,17,CLAS
2002-10-13,11,6,9,Eddie Irvine,0.0,2002,17,CLAS
2002-10-13,27,9,10,Mark Webber,0.0,2002,17,CLAS
2002-10-13,18,11,11,Ralf Schumacher,0.0,2002,17,CLAS
2002-10-13,23,6,12,Pedro de la Rosa,0.0,2002,17,NC
2002-10-13,13,4,13,Giancarlo Fisichella,0.0,2002,17,NC
2002-10-13,16,13,14,Jarno Trulli,0.0,2002,17,NC
2002-10-13,19,5,15,Jacques Villeneuve,0.0,2002,17,NC
2002-10-13,26,9,16,Alex Yoong,0.0,2002,17,NC
2002-10-13,7,5,17,Olivier Panis,0.0,2002,17,NC
2002-10-13,2,2,18,David Coulthard,0.0,2002,17,NC
2002-10-13,30,3,19,Felipe Massa,0.0,2002,17,NC
2003-03-09,2,2,1,David Coulthard,10.0,2003,1,CLAS
2003-03-09,15,11,2,Juan Pablo Montoya,8.0,2003,1,CLAS
2003-03-09,6,2,3,Kimi Räikkönen,6.0,2003,1,CLAS
2003-03-09,1,1,4,Michael Schumacher,5.0,2003,1,CLAS
2003-03-09,16,13,5,Jarno Trulli,4.0,2003,1,CLAS
2003-03-09,5,3,6,Heinz-Harald Frentzen,3.0,2003,1,CLAS
2003-03-09,12,13,7,Fernando Alonso,2.0,2003,1,CLAS
2003-03-09,18,11,8,Ralf Schumacher,1.0,2003,1,CLAS
2003-03-09,19,5,9,Jacques Villeneuve,0.0,2003,1,CLAS
2003-03-09,14,5,10,Jenson Button,0.0,2003,1,CLAS
2003-03-09,10,9,11,Jos Verstappen,0.0,2003,1,CLAS
2003-03-09,13,4,12,Giancarlo Fisichella,0.0,2003,1,CLAS
2003-03-09,33,6,13,Antonio Pizzonia,0.0,2003,1,CLAS
2003-03-09,7,12,14,Olivier Panis,0.0,2003,1,NC
2003-03-09,4,3,15,Nick Heidfeld,0.0,2003,1,NC
2003-03-09,34,9,16,Justin Wilson,0.0,2003,1,NC
2003-03-09,27,6,17,Mark Webber,0.0,2003,1,NC
2003-03-09,35,12,18,Cristiano da Matta,0.0,2003,1,NC
2003-03-09,36,4,19,Ralph Firman,0.0,2003,1,NC
2003-03-09,3,1,20,Rubens Barrichello,0.0,2003,1,NC
2003-03-23,6,2,1,Kimi Räikkönen,10.0,2003,2,CLAS
2003-03-23,3,1,2,Rubens Barrichello,8.0,2003,2,CLAS
2003-03-23,12,13,3,Fernando Alonso,6.0,2003,2,CLAS
2003-03-23,18,11,4,Ralf Schumacher,5.0,2003,2,CLAS
2003-03-23,16,13,5,Jarno Trulli,4.0,2003,2,CLAS
2003-03-23,1,1,6,Michael Schumacher,3.0,2003,2,CLAS
2003-03-23,14,5,7,Jenson Button,2.0,2003,2,CLAS
2003-03-23,4,3,8,Nick Heidfeld,1.0,2003,2,CLAS
2003-03-23,5,3,9,Heinz-Harald Frentzen,0.0,2003,2,CLAS
2003-03-23,36,4,10,Ralph Firman,0.0,2003,2,CLAS
2003-03-23,35,12,11,Cristiano da Matta,0.0,2003,2,CLAS
2003-03-23,15,11,12,Juan Pablo Montoya,0.0,2003,2,CLAS
2003-03-23,10,9,13,Jos Verstappen,0.0,2003,2,CLAS
2003-03-23,33,6,14,Antonio Pizzonia,0.0,2003,2,NC
2003-03-23,34,9,15,Justin Wilson,0.0,2003,2,NC
2003-03-23,27,6,16,Mark Webber,0.0,2003,2,NC
2003-03-23,7,12,17,Olivier Panis,0.0,2003,2,NC
2003-03-23,2,2,18,David Coulthard,0.0,2003,2,NC
2003-03-23,13,4,19,Giancarlo Fisichella,0.0,2003,2,NC
2003-03-23,19,5,20,Jacques Villeneuve,0.0,2003,2,NC
2003-04-06,13,4,1,Giancarlo Fisichella,10.0,2003,3,CLAS
2003-04-06,6,2,2,Kimi Räikkönen,8.0,2003,3,CLAS
2003-04-06,12,13,3,Fernando Alonso,6.0,2003,3,CLAS
2003-04-06,2,2,4,David Coulthard,5.0,2003,3,CLAS
2003-04-06,5,3,5,Heinz-Harald Frentzen,4.0,2003,3,CLAS
2003-04-06,19,5,6,Jacques Villeneuve,3.0,2003,3,CLAS
2003-04-06,18,11,7,Ralf Schumacher,2.0,2003,3,CLAS
2003-04-06,16,13,8,Jarno Trulli,1.0,2003,3,CLAS
2003-04-06,27,6,9,Mark Webber,0.0,2003,3,CLAS
2003-04-06,35,12,10,Cristiano da Matta,0.0,2003,3,CLAS
2003-04-06,3,1,11,Rubens Barrichello,0.0,2003,3,NC
2003-04-06,14,5,12,Jenson Button,0.0,2003,3,NC
2003-04-06,10,9,13,Jos Verstappen,0.0,2003,3,NC
2003-04-06,1,1,14,Michael Schumacher,0.0,2003,3,NC
2003-04-06,15,11,15,Juan Pablo Montoya,0.0,2003,3,NC
2003-04-06,33,6,16,Antonio Pizzonia,0.0,2003,3,NC
2003-04-06,7,12,17,Olivier Panis,0.0,2003,3,NC
2003-04-06,36,4,18,Ralph Firman,0.0,2003,3,NC
2003-04-06,34,9,19,Justin Wilson,0.0,2003,3,NC
2003-04-06,4,3,20,Nick Heidfeld,0.0,2003,3,NC
2003-04-20,1,1,1,Michael Schumacher,10.0,2003,4,CLAS
2003-04-20,6,2,2,Kimi Räikkönen,8.0,2003,4,CLAS
2003-04-20,3,1,3,Rubens Barrichello,6.0,2003,4,CLAS
2003-04-20,18,11,4,Ralf Schumacher,5.0,2003,4,CLAS
2003-04-20,2,2,5,David Coulthard,4.0,2003,4,CLAS
2003-04-20,12,13,6,Fernando Alonso,3.0,2003,4,CLAS
2003-04-20,15,11,7,Juan Pablo Montoya,2.0,2003,4,CLAS
2003-04-20,14,5,8,Jenson Button,1.0,2003,4,CLAS
2003-04-20,7,12,9,Olivier Panis,0.0,2003,4,CLAS
2003-04-20,4,3,10,Nick Heidfeld,0.0,2003,4,CLAS
2003-04-20,5,3,11,Heinz-Harald Frentzen,0.0,2003,4,CLAS
2003-04-20,35,12,12,Cristiano da Matta,0.0,2003,4,CLAS
2003-04-20,16,13,13,Jarno Trulli,0.0,2003,4,CLAS
2003-04-20,33,6,14,Antonio Pizzonia,0.0,2003,4,CLAS
2003-04-20,13,4,15,Giancarlo Fisichella,0.0,2003,4,CLAS
2003-04-20,27,6,16,Mark Webber,0.0,2003,4,NC
2003-04-20,36,4,17,Ralph Firman,0.0,2003,4,NC
2003-04-20,10,9,18,Jos Verstappen,0.0,2003,4,NC
2003-04-20,34,9,19,Justin Wilson,0.0,2003,4,NC
2003-04-20,19,5,20,Jacques Villeneuve,0.0,2003,4,NC
2003-05-04,1,1,1,Michael Schumacher,10.0,2003,5,CLAS
2003-05-04,12,13,2,Fernando Alonso,8.0,2003,5,CLAS
2003-05-04,3,1,3,Rubens Barrichello,6.0,2003,5,CLAS
2003-05-04,15,11,4,Juan Pablo Montoya,5.0,2003,5,CLAS
2003-05-04,18,11,5,Ralf Schumacher,4.0,2003,5,CLAS
2003-05-04,35,12,6,Cristiano da Matta,3.0,2003,5,CLAS
2003-05-04,27,6,7,Mark Webber,2.0,2003,5,CLAS
2003-05-04,36,4,8,Ralph Firman,1.0,2003,5,CLAS
2003-05-04,14,5,9,Jenson Button,0.0,2003,5,CLAS
2003-05-04,4,3,10,Nick Heidfeld,0.0,2003,5,CLAS
2003-05-04,34,9,11,Justin Wilson,0.0,2003,5,CLAS
2003-05-04,10,9,12,Jos Verstappen,0.0,2003,5,CLAS
2003-05-04,13,4,13,Giancarlo Fisichella,0.0,2003,5,NC
2003-05-04,7,12,14,Olivier Panis,0.0,2003,5,NC
2003-05-04,5,3,15,Heinz-Harald Frentzen,0.0,2003,5,NC
2003-05-04,2,2,16,David Coulthard,0.0,2003,5,NC
2003-05-04,19,5,17,Jacques Villeneuve,0.0,2003,5,NC
2003-05-04,16,13,18,Jarno Trulli,0.0,2003,5,NC
2003-05-04,33,6,19,Antonio Pizzonia,0.0,2003,5,NC
2003-05-04,6,2,20,Kimi Räikkönen,0.0,2003,5,NC
2003-05-18,1,1,1,Michael Schumacher,10.0,2003,6,CLAS
2003-05-18,6,2,2,Kimi Räikkönen,8.0,2003,6,CLAS
2003-05-18,3,1,3,Rubens Barrichello,6.0,2003,6,CLAS
2003-05-18,14,5,4,Jenson Button,5.0,2003,6,CLAS
2003-05-18,2,2,5,David Coulthard,4.0,2003,6,CLAS
2003-05-18,18,11,6,Ralf Schumacher,3.0,2003,6,CLAS
2003-05-18,27,6,7,Mark Webber,2.0,2003,6,CLAS
2003-05-18,16,13,8,Jarno Trulli,1.0,2003,6,CLAS
2003-05-18,33,6,9,Antonio Pizzonia,0.0,2003,6,CLAS
2003-05-18,35,12,10,Cristiano da Matta,0.0,2003,6,CLAS
2003-05-18,36,4,11,Ralph Firman,0.0,2003,6,CLAS
2003-05-18,19,5,12,Jacques Villeneuve,0.0,2003,6,CLAS
2003-05-18,34,9,13,Justin Wilson,0.0,2003,6,CLAS
2003-05-18,13,4,14,Giancarlo Fisichella,0.0,2003,6,NC
2003-05-18,4,3,15,Nick Heidfeld,0.0,2003,6,NC
2003-05-18,12,13,16,Fernando Alonso,0.0,2003,6,NC
2003-05-18,15,11,17,Juan Pablo Montoya,0.0,2003,6,NC
2003-05-18,7,12,18,Olivier Panis,0.0,2003,6,NC
2003-05-18,10,9,19,Jos Verstappen,0.0,2003,6,NC
2003-05-18,5,3,20,Heinz-Harald Frentzen,0.0,2003,6,NC
2003-06-01,15,11,1,Juan Pablo Montoya,10.0,2003,7,CLAS
2003-06-01,6,2,2,Kimi Räikkönen,8.0,2003,7,CLAS
2003-06-01,1,1,3,Michael Schumacher,6.0,2003,7,CLAS
2003-06-01,18,11,4,Ralf Schumacher,5.0,2003,7,CLAS
2003-06-01,12,13,5,Fernando Alonso,4.0,2003,7,CLAS
2003-06-01,16,13,6,Jarno Trulli,3.0,2003,7,CLAS
2003-06-01,2,2,7,David Coulthard,2.0,2003,7,CLAS
2003-06-01,3,1,8,Rubens Barrichello,1.0,2003,7,CLAS
2003-06-01,35,12,9,Cristiano da Matta,0.0,2003,7,CLAS
2003-06-01,13,4,10,Giancarlo Fisichella,0.0,2003,7,CLAS
2003-06-01,4,3,11,Nick Heidfeld,0.0,2003,7,CLAS
2003-06-01,36,4,12,Ralph Firman,0.0,2003,7,CLAS
2003-06-01,7,12,13,Olivier Panis,0.0,2003,7,CLAS
2003-06-01,19,5,14,Jacques Villeneuve,0.0,2003,7,NC
2003-06-01,34,9,15,Justin Wilson,0.0,2003,7,NC
2003-06-01,10,9,16,Jos Verstappen,0.0,2003,7,NC
2003-06-01,27,6,17,Mark Webber,0.0,2003,7,NC
2003-06-01,33,6,18,Antonio Pizzonia,0.0,2003,7,NC
2003-06-01,5,3,19,Heinz-Harald Frentzen,0.0,2003,7,NC
2003-06-15,1,1,1,Michael Schumacher,10.0,2003,8,CLAS
2003-06-15,18,11,2,Ralf Schumacher,8.0,2003,8,CLAS
2003-06-15,15,11,3,Juan Pablo Montoya,6.0,2003,8,CLAS
2003-06-15,12,13,4,Fernando Alonso,5.0,2003,8,CLAS
2003-06-15,3,1,5,Rubens Barrichello,4.0,2003,8,CLAS
2003-06-15,6,2,6,Kimi Räikkönen,3.0,2003,8,CLAS
2003-06-15,27,6,7,Mark Webber,2.0,2003,8,CLAS
2003-06-15,7,12,8,Olivier Panis,1.0,2003,8,CLAS
2003-06-15,10,9,9,Jos Verstappen,0.0,2003,8,CLAS
2003-06-15,33,6,10,Antonio Pizzonia,0.0,2003,8,CLAS
2003-06-15,35,12,11,Cristiano da Matta,0.0,2003,8,CLAS
2003-06-15,34,9,12,Justin Wilson,0.0,2003,8,NC
2003-06-15,14,5,13,Jenson Button,0.0,2003,8,NC
2003-06-15,2,2,14,David Coulthard,0.0,2003,8,NC
2003-06-15,4,3,15,Nick Heidfeld,0.0,2003,8,NC
2003-06-15,16,13,16,Jarno Trulli,0.0,2003,8,NC
2003-06-15,13,4,17,Giancarlo Fisichella,0.0,2003,8,NC
2003-06-15,36,4,18,Ralph Firman,0.0,2003,8,NC
2003-06-15,19,5,19,Jacques Villeneuve,0.0,2003,8,NC
2003-06-15,5,3,20,Heinz-Harald Frentzen,0.0,2003,8,NC
2003-06-29,18,11,1,Ralf Schumacher,10.0,2003,9,CLAS
2003-06-29,15,11,2,Juan Pablo Montoya,8.0,2003,9,CLAS
2003-06-29,3,1,3,Rubens Barrichello,6.0,2003,9,CLAS
2003-06-29,12,13,4,Fernando Alonso,5.0,2003,9,CLAS
2003-06-29,1,1,5,Michael Schumacher,4.0,2003,9,CLAS
2003-06-29,27,6,6,Mark Webber,3.0,2003,9,CLAS
2003-06-29,14,5,7,Jenson Button,2.0,2003,9,CLAS
2003-06-29,4,3,8,Nick Heidfeld,1.0,2003,9,CLAS
2003-06-29,5,3,9,Heinz-Harald Frentzen,0.0,2003,9,CLAS
2003-06-29,33,6,10,Antonio Pizzonia,0.0,2003,9,CLAS
2003-06-29,36,4,11,Ralph Firman,0.0,2003,9,CLAS
2003-06-29,13,4,12,Giancarlo Fisichella,0.0,2003,9,CLAS
2003-06-29,34,9,13,Justin Wilson,0.0,2003,9,CLAS
2003-06-29,10,9,14,Jos Verstappen,0.0,2003,9,CLAS
2003-06-29,2,2,15,David Coulthard,0.0,2003,9,CLAS
2003-06-29,35,12,16,Cristiano da Matta,0.0,2003,9,NC
2003-06-29,19,5,17,Jacques Villeneuve,0.0,2003,9,NC
2003-06-29,16,13,18,Jarno Trulli,0.0,2003,9,NC
2003-06-29,7,12,19,Olivier Panis,0.0,2003,9,NC
2003-06-29,6,2,20,Kimi Räikkönen,0.0,2003,9,NC
