race_id,driver_id,team_id,avg_pit_time_last_5,avg_pit_time_last_10
-15,87,5,26.444799999999997,24.9557
-15,88,9,27.270799999999998,26.5654
-15,89,7,27.0574,26.552099999999996
-15,92,7,25.885199999999998,25.771375
-15,93,9,26.8024,25.1742
-15,94,3,27.126600000000003,26.4812
-15,97,5,25.2408,24.6161
-15,98,18,26.403399999999998,25.8858
-15,101,18,43.6092,34.4688
-14,6,1,27.224,25.5931
-14,12,4,26.993600000000004,25.3962
-14,14,4,30.381999999999998,27.3613
-14,30,8,27.6064,25.569
-14,51,2,26.800600000000003,25.1251
-14,57,2,26.8056,24.863400000000002
-14,60,1,26.2032,24.8678
-14,67,10,24.685399999999998,23.2274
-14,70,6,24.561600000000002,23.537200000000002
-14,75,6,27.4142,25.3427
-14,79,3,27.2286,25.713900000000002
-14,82,10,27.4284,26.511000000000003
-14,83,8,35.575,30.142600000000005
-14,87,5,27.9026,25.728
-14,88,9,26.798199999999998,27.4512
-14,89,7,27.939,27.220999999999997
-14,92,7,27.4748,26.349399999999996
-14,93,9,27.9634,25.889499999999998
-14,94,3,27.393400000000003,25.8675
-14,97,5,26.048400000000004,25.2377
-14,98,18,27.3336,26.381999999999998
-14,101,18,47.00920000000001,36.184000000000005
-13,6,1,37.4988,31.976499999999998
-13,12,4,26.880200000000002,25.525799999999997
-13,30,8,25.9454,25.606899999999996
-13,51,2,26.9784,25.3275
-13,57,2,26.772399999999998,25.130000000000003
-13,60,1,26.244600000000002,24.964599999999997
-13,67,10,24.8542,24.0794
-13,70,6,24.2728,24.0173
-13,75,6,26.7832,25.567999999999998
-13,79,3,26.7702,25.7238
-13,82,10,26.9236,26.5531
-13,83,8,32.495,29.802100000000003
-13,88,9,26.4822,26.1407
-13,92,7,30.120799999999996,27.3273
-13,94,3,26.3514,26.738999999999997
-13,97,5,27.391399999999997,25.8385
-13,101,18,46.324400000000004,36.39
-12,6,1,34.947199999999995,31.026100000000003
-12,12,4,21.785000000000004,24.4119
-12,14,4,23.684199999999997,26.2959
-12,30,8,22.2702,24.922099999999997
-12,51,2,23.149,24.4528
-12,57,2,21.5124,24.159
-12,60,1,21.78,23.9916
-12,67,10,23.5764,23.883699999999997
-12,70,6,22.1768,23.3692
-12,75,6,21.7848,24.5995
-12,79,3,21.5222,24.441699999999997
-12,82,10,23.562199999999997,25.4617
-12,83,8,22.2728,28.8906
-12,87,5,25.1618,25.337699999999998
-12,88,9,22.910999999999998,24.854599999999998
-12,89,7,26.8294,25.95
-12,92,7,28.6062,28.0405
-12,93,9,24.3034,25.5529
-12,94,3,23.0694,25.040100000000002
-12,97,5,22.919,25.466
-12,98,18,25.280800000000003,25.335
-12,99,18,26.118000000000002,26.118000000000002
-11,6,1,21.2134,29.356099999999998
-11,12,4,20.475,23.677599999999998
-11,14,4,19.3068,24.8217
-11,30,8,24.355400000000003,25.7702
-11,51,2,22.1644,24.5714
-11,57,2,19.900399999999998,23.336399999999998
-11,60,1,20.420800000000003,23.3327
-11,67,10,21.880599999999998,23.449199999999998
-11,70,6,20.937599999999996,22.6052
-11,75,6,20.6352,23.709200000000003
-11,79,3,20.2906,23.530399999999997
-11,82,10,21.860000000000003,24.6951
-11,83,8,20.8382,27.325599999999998
-11,87,5,21.689,24.652499999999996
-11,88,9,21.6404,24.0613
-11,89,7,22.3364,25.137700000000002
-11,92,7,24.516,27.318399999999997
-11,93,9,21.8692,24.9163
-11,94,3,20.4474,23.3994
-11,97,5,22.036199999999997,24.7138
-11,98,18,21.708999999999996,24.5213
-11,99,18,24.474,24.474
-10,6,1,22.4106,29.1926
-10,12,4,24.859199999999998,23.3221
-10,14,4,22.1588,22.921499999999998
-10,30,8,27.839999999999996,25.055100000000003
-10,51,2,24.055799999999998,24.763399999999997
-10,57,2,22.1072,22.7909
-10,60,1,22.605600000000003,22.7928
-10,67,10,23.3052,23.784799999999997
-10,70,6,23.0324,23.0945
-10,75,6,24.141399999999997,23.4945
-10,79,3,22.432399999999998,22.9697
-10,82,10,25.2562,25.415300000000002
-10,83,8,22.1792,26.7144
-10,87,5,24.641,24.901400000000002
-10,88,9,23.9724,23.9373
-10,89,7,25.018,25.923700000000004
-10,92,7,23.2846,26.729599999999998
-10,93,9,23.0914,24.6547
-10,94,3,22.835,23.421200000000002
-10,97,5,29.7526,26.3358
-10,98,18,21.0696,24.1822
-10,99,18,25.5348,25.5348
-9,6,1,25.003800000000002,23.1086
-9,12,4,23.8604,23.4239
-9,14,4,24.5764,22.270699999999998
-9,30,8,23.2498,24.463600000000003
-9,51,2,23.4358,22.7756
-9,57,2,23.5376,21.653100000000002
-9,67,10,25.2678,23.574199999999998
-9,70,6,21.860599999999998,22.4465
-9,75,6,23.645799999999998,22.8694
-9,79,3,23.7898,21.9877
-9,82,10,25.6456,23.656200000000002
-9,83,8,23.762600000000003,22.221899999999998
-9,87,5,23.4032,23.0054
-9,89,7,39.762600000000006,30.865799999999997
-9,92,7,24.5514,24.533700000000003
-9,93,9,27.833000000000006,24.851100000000002
-9,94,3,24.444200000000002,22.4458
-9,97,5,30.8322,27.3915
-9,98,18,23.798399999999997,22.753700000000002
-9,99,18,23.500999999999998,23.909000000000002
-8,6,1,24.3234,22.648500000000002
-8,12,4,20.0086,23.4148
-8,14,4,20.47,22.3464
-8,30,8,19.6352,23.0327
-8,51,2,21.763799999999996,22.9098
-8,57,2,21.890800000000002,21.999000000000002
-8,60,1,24.5438,23.161900000000003
-8,67,10,22.618000000000002,22.961599999999997
-8,70,6,21.454,23.3155
-8,75,6,21.3448,22.7431
-8,79,3,20.2124,22.4299
-8,82,10,21.5968,24.405
-8,83,8,22.128800000000002,22.154000000000003
-8,87,5,22.9868,23.8139
-8,88,9,25.992400000000004,24.451700000000002
-8,89,7,20.7698,31.4601
-8,92,7,22.4376,22.8611
-8,93,9,25.325200000000002,24.2083
-8,94,3,21.4126,22.1238
-8,97,5,20.1342,27.1195
-8,98,18,22.913800000000002,21.9917
-8,99,18,22.5482,24.041500000000003
-7,6,1,20.997999999999998,22.8363
-7,12,4,19.7546,23.2703
-7,30,8,19.387400000000003,22.839199999999998
-7,51,2,19.9476,22.4322
-7,57,2,20.166800000000002,22.1594
-7,60,1,25.019600000000004,22.7202
-7,67,10,22.201800000000002,23.7348
-7,70,6,21.2624,23.4457
-7,75,6,19.819200000000002,23.1999
-7,79,3,20.6996,22.6106
-7,82,10,22.8802,24.6841
-7,83,8,20.2188,22.2476
-7,87,5,21.4512,23.9752
-7,88,9,27.279000000000003,24.4597
-7,89,7,21.593200000000003,31.104599999999998
-7,92,7,21.1632,23.3612
-7,93,9,23.7346,24.733600000000003
-7,94,3,20.354400000000002,22.921699999999998
-7,98,18,22.223,23.1449
-7,99,18,24.4834,25.131600000000002
-6,12,4,22.5188,23.189600000000002
-6,14,4,20.772399999999998,23.115499999999997
-6,30,8,21.6786,22.4642
-6,51,2,22.597,23.016399999999997
-6,57,2,20.0318,22.5362
-6,60,1,23.9314,23.268500000000003
-6,67,10,27.185399999999998,24.901699999999998
-6,70,6,23.876600000000003,22.8686
-6,75,6,22.3222,22.984
-6,79,3,22.3878,22.2974
-6,82,10,24.8288,23.2785
-6,83,8,23.279400000000003,23.521
-6,87,5,26.8414,24.914099999999998
-6,88,9,36.5912,31.291800000000002
-6,89,7,24.085199999999997,22.427500000000002
