race_id,driver_id,best_time_FP1,best_time_FP2,best_time_FP3,lap_count_FP1,lap_count_FP2,lap_count_FP3,position_FP1,position_FP2,position_FP3,recorded_lap_time_FP1,recorded_lap_time_FP2,recorded_lap_time_FP3,participated_FP1,participated_FP2,participated_FP3
135,79,75.58,74.257,74.161,30,29,17,15,16,16,True,True,True,True,True,True
135,83,75.472,73.924,74.024,24,30,19,12,10,14,True,True,True,True,True,True
135,87,75.644,74.021,74.074,30,32,27,17,11,15,True,True,True,True,True,True
135,93,74.572,73.286,73.013,31,30,19,3,2,1,True,True,True,True,True,True
135,94,74.252,73.504,73.087,27,29,24,2,5,4,True,True,True,True,True,True
135,101,75.086,73.766,73.95,30,30,18,8,9,11,True,True,True,True,True,True
135,103,75.512,74.402,74.254,28,28,16,14,18,17,True,True,True,True,True,True
135,104,75.484,73.443,73.964,21,27,14,13,4,12,True,True,True,True,True,True
135,106,75.434,73.597,73.05,26,22,18,11,6,3,True,True,True,True,True,True
135,108,74.228,73.319,73.043,27,31,14,1,3,2,True,True,True,True,True,True
135,109,75.417,74.807,73.753,25,34,14,10,19,8,True,True,True,True,True,True
135,110,74.614,73.722,73.164,31,28,20,4,8,5,True,True,True,True,True,True
135,114,75.916,74.211,74.42,21,31,22,20,15,18,True,True,True,True,True,True
135,117,75.616,74.345,74.572,24,21,17,16,17,19,True,True,True,True,True,True
135,119,75.752,75.07,74.729,25,33,12,18,20,20,True,True,True,True,True,True
135,120,74.867,73.622,73.907,29,28,14,6,7,10,True,True,True,True,True,True
135,122,75.865,0.0,0.0,29,0,0,19,21,21,True,False,False,True,False,False
136,12,66.603,0.0,0.0,30,0,0,10,1,1,True,False,False,True,False,False
136,57,66.254,0.0,0.0,39,0,0,5,2,2,True,False,False,True,False,False
136,70,66.966,0.0,0.0,31,0,0,17,3,3,True,False,False,True,False,False
136,75,66.783,0.0,0.0,24,0,0,12,4,4,True,False,False,True,False,False
136,79,66.962,0.0,0.0,31,0,0,16,5,5,True,False,False,True,False,False
136,83,66.925,0.0,0.0,29,0,0,15,6,6,True,False,False,True,False,False
136,87,67.145,0.0,0.0,31,0,0,19,7,7,True,False,False,True,False,False
136,93,66.128,0.0,0.0,31,0,0,4,8,8,True,False,False,True,False,False
136,94,65.685,0.0,0.0,28,0,0,1,9,9,True,False,False,True,False,False
136,101,66.297,0.0,0.0,30,0,0,6,10,10,True,False,False,True,False,False
136,103,66.384,0.0,0.0,27,0,0,7,11,11,True,False,False,True,False,False
136,104,66.734,0.0,0.0,28,0,0,11,12,12,True,False,False,True,False,False
136,106,66.055,0.0,0.0,31,0,0,3,13,13,True,False,False,True,False,False
136,108,66.88,0.0,0.0,30,0,0,13,14,14,True,False,False,True,False,False
136,109,66.995,0.0,0.0,28,0,0,18,15,15,True,False,False,True,False,False
136,110,66.386,0.0,0.0,32,0,0,8,16,16,True,False,False,True,False,False
136,114,66.579,0.0,0.0,30,0,0,9,17,17,True,False,False,True,False,False
136,117,66.919,0.0,0.0,28,0,0,14,18,18,True,False,False,True,False,False
136,119,67.259,0.0,0.0,29,0,0,20,19,19,True,False,False,True,False,False
136,120,65.961,0.0,0.0,32,0,0,2,20,20,True,False,False,True,False,False
137,12,87.794,87.372,98.94,27,25,21,6,11,8,True,True,True,True,True,True
137,57,87.858,87.202,97.564,26,26,28,7,6,2,True,True,True,True,True,True
137,70,88.082,86.99,99.34,22,26,16,11,4,10,True,True,True,True,True,True
137,75,0.0,86.983,99.284,0,25,18,21,3,9,False,True,True,False,True,True
137,79,88.477,87.916,100.823,24,25,28,13,19,18,True,True,True,True,True,True
137,83,88.254,87.381,100.242,26,16,22,12,12,15,True,True,True,True,True,True
137,87,0.0,88.122,100.539,0,20,21,22,20,17,False,True,True,False,True,True
137,93,87.925,87.249,98.139,27,31,23,9,8,4,True,True,True,True,True,True
137,94,87.729,87.233,98.393,25,21,20,4,7,5,True,True,True,True,True,True
137,101,87.974,87.743,100.43,24,19,25,10,15,16,True,True,True,True,True,True
137,103,87.554,87.274,99.7,22,21,23,2,9,12,True,True,True,True,True,True
137,104,0.0,87.732,106.87425,0,24,2,23,14,20,False,True,False,False,True,True
137,106,87.903,87.15,98.454,26,27,26,8,5,6,True,True,True,True,True,True
137,108,87.42,86.549,97.714,26,26,20,1,1,3,True,True,True,True,True,True
137,109,88.649,87.645,99.603,25,26,24,16,13,11,True,True,True,True,True,True
137,110,87.738,87.294,97.529,26,26,23,5,10,1,True,True,True,True,True,True
137,114,89.864,87.745,99.82,5,26,26,20,16,14,True,True,True,True,True,True
137,117,88.59,87.813,101.785,24,19,23,15,18,19,True,True,True,True,True,True
137,119,0.0,87.809,99.702,0,24,22,24,17,13,False,True,True,False,True,True
137,120,87.631,86.88,98.654,18,24,27,3,2,7,True,True,True,True,True,True
137,122,88.536,0.0,0.0,25,0,0,14,21,21,True,False,False,True,False,False
137,123,89.078,0.0,0.0,24,0,0,18,22,22,True,False,False,True,False,False
137,124,88.735,0.0,0.0,22,0,0,17,23,23,True,False,False,True,False,False
137,127,89.27,0.0,0.0,15,0,0,19,24,24,True,False,False,True,False,False
138,12,79.686,78.519,77.001,24,23,21,13,10,14,True,True,True,True,True,True
138,57,79.287,78.363,76.786,29,20,14,10,7,10,True,True,True,True,True,True
138,70,0.0,78.791,76.696,0,25,15,21,15,8,False,True,True,False,True,True
138,75,79.44,78.255,76.954,22,23,25,11,4,13,True,True,True,True,True,True
138,79,79.578,78.371,76.652,27,20,15,12,8,6,True,True,True,True,True,True
138,83,79.804,78.586,76.804,28,25,20,15,11,12,True,True,True,True,True,True
138,87,80.295,78.315,77.507,27,24,17,19,6,19,True,True,True,True,True,True
138,93,78.713,78.185,76.639,27,23,16,1,3,5,True,True,True,True,True,True
138,94,78.989,78.031,76.379,20,20,27,2,2,3,True,True,True,True,True,True
138,101,80.023,78.754,77.575,26,25,16,18,14,20,True,True,True,True,True,True
138,103,79.265,79.179,77.085,25,25,22,9,17,15,True,True,True,True,True,True
138,104,79.976,78.888,77.499,26,24,15,17,16,18,True,True,True,True,True,True
138,106,79.011,79.286,76.803,29,8,17,3,18,11,True,True,True,True,True,True
138,108,79.211,77.788,76.098,26,24,17,6,1,1,True,True,True,True,True,True
138,109,79.794,78.514,76.661,22,22,16,14,9,7,True,True,True,True,True,True
138,110,79.137,78.294,76.564,28,20,15,4,5,4,True,True,True,True,True,True
138,114,79.26,79.606,76.744,26,13,16,8,19,9,True,True,True,True,True,True
138,117,79.18,80.067,77.291,24,25,15,5,20,17,True,True,True,True,True,True
138,119,79.885,78.611,77.168,26,21,15,16,12,16,True,True,True,True,True,True
138,120,79.249,78.618,76.142,26,21,17,7,13,2,True,True,True,True,True,True
138,122,80.371,0.0,0.0,27,0,0,20,21,21,True,False,False,True,False,False
139,12,104.921,103.538,128.071,19,24,4,12,12,13,True,True,True,True,True,True
139,57,104.279,103.519,126.751,21,25,3,5,10,9,True,True,True,True,True,True
139,70,105.645,103.846,128.04,19,21,5,17,16,12,True,True,True,True,True,True
139,75,104.329,103.504,127.103,22,24,3,7,9,10,True,True,True,True,True,True
139,79,104.95,103.823,128.41,23,21,5,13,14,14,True,True,True,True,True,True
139,83,105.155,103.675,126.492,21,24,7,14,13,8,True,True,True,True,True,True
139,87,105.812,103.485,137.781,19,21,2,18,8,20,True,True,False,True,True,True
139,93,104.574,103.098,137.781,24,25,2,9,5,19,True,True,False,True,True,True
139,94,103.372,102.477,121.565,23,26,4,1,3,1,True,True,True,True,True,True
139,101,111.29475,103.401,125.25,1,23,7,20,7,5,False,True,True,True,True,True
139,103,104.699,103.532,126.037,20,21,4,10,11,7,True,True,True,True,True,True
139,104,104.833,103.829,123.175,22,24,5,11,15,3,True,True,True,True,True,True
139,106,104.306,102.837,126.033,25,23,4,6,4,6,True,True,True,True,True,True
139,108,104.415,102.26,123.372,24,19,4,8,1,4,True,True,True,True,True,True
139,109,104.099,103.892,127.443,21,23,3,3,17,11,True,True,True,True,True,True
139,110,104.225,103.29,137.781,23,24,2,4,6,18,True,True,False,True,True,True
139,114,105.564,104.348,129.444,23,24,7,16,20,15,True,True,True,True,True,True
139,117,105.995,104.302,131.109,23,23,7,19,19,16,True,True,True,True,True,True
139,119,105.311,104.226,131.22,20,24,3,15,18,17,True,True,True,True,True,True
139,120,103.903,102.475,122.998,24,23,4,2,2,2,True,True,True,True,True,True
140,12,74.467,71.357,81.461,15,30,6,15,6,5,True,True,True,True,True,True
140,57,73.006,70.813,84.098,13,30,3,3,3,15,True,True,True,True,True,True
140,70,73.563,73.296,82.354,18,10,5,8,20,9,True,True,True,True,True,True
140,75,74.279,71.581,89.70465,12,29,2,12,12,20,True,True,False,True,True,True
140,79,76.231,71.63,85.433,15,31,7,19,13,18,True,True,True,True,True,True
140,83,0.0,72.206,81.155,0,32,7,21,18,3,False,True,True,False,True,True
140,87,73.597,71.43,80.45,15,33,9,9,8,2,True,True,True,True,True,True
140,93,73.074,73.108,82.589,15,7,6,4,19,10,True,True,True,True,True,True
140,94,72.523,70.986,84.36,13,33,3,2,5,17,True,True,True,True,True,True
140,101,75.796,72.061,81.643,15,33,4,18,17,6,True,True,True,True,True,True
140,103,74.151,71.576,81.941,14,31,7,11,11,8,True,True,True,True,True,True
140,104,82.036,71.644,80.311,8,33,5,20,14,1,True,True,True,True,True,True
140,106,74.306,71.443,84.158,15,31,4,13,9,16,True,True,True,True,True,True
140,108,72.322,70.961,81.387,17,34,6,1,4,4,True,True,True,True,True,True
140,109,73.159,71.55,84.007,14,33,5,6,10,14,True,True,True,True,True,True
140,110,73.142,70.702,83.958,17,30,7,5,1,13,True,True,True,True,True,True
140,114,74.418,71.374,89.70465,13,31,4,14,7,19,True,True,False,True,True,True
140,117,73.965,71.934,83.24,15,33,5,10,16,11,True,True,True,True,True,True
140,119,75.605,71.818,83.287,12,32,4,17,15,12,True,True,True,True,True,True
140,120,73.23,70.763,81.85,14,33,10,7,2,7,True,True,True,True,True,True
140,134,74.658,0.0,0.0,15,0,0,16,21,21,True,False,False,True,False,False
141,12,82.315,81.316,80.968,18,24,22,10,9,11,True,True,True,True,True,True
141,57,82.214,80.738,80.117,24,24,20,7,1,1,True,True,True,True,True,True
141,70,83.157,81.14,80.943,23,25,18,19,7,10,True,True,True,True,True,True
141,75,82.311,81.678,81.287,21,14,23,9,15,18,True,True,True,True,True,True
141,79,82.605,81.3,81.077,21,23,18,12,8,12,True,True,True,True,True,True
141,83,82.127,81.461,81.357,21,25,20,5,11,19,True,True,True,True,True,True
141,87,82.572,81.499,81.208,22,11,21,11,12,16,True,True,True,True,True,True
141,93,82.126,80.841,80.463,24,27,20,4,3,7,True,True,True,True,True,True
141,94,81.676,81.61,80.368,19,24,24,1,14,6,True,True,True,True,True,True
141,101,82.88,81.867,81.258,21,22,19,18,19,17,True,True,True,True,True,True
141,103,82.864,81.363,81.157,21,27,23,16,10,15,True,True,True,True,True,True
141,104,82.763,81.819,81.155,22,23,20,14,18,14,True,True,True,True,True,True
141,106,81.904,80.892,80.226,23,26,22,2,5,3,True,True,True,True,True,True
141,108,81.917,80.741,80.262,26,23,15,3,2,5,True,True,True,True,True,True
141,109,82.22,81.592,80.596,24,25,15,8,13,8,True,True,True,True,True,True
141,110,0.0,81.086,80.21,0,20,24,21,6,2,False,True,True,False,True,True
141,114,82.714,81.735,81.141,23,20,15,13,16,13,True,True,True,True,True,True
141,117,82.854,82.223,82.035,22,27,18,15,20,20,True,True,True,True,True,True
141,120,82.199,80.858,80.252,23,24,15,6,4,4,True,True,True,True,True,True
141,123,82.88,81.784,80.905,23,20,17,17,17,9,True,True,True,True,True,True
141,125,83.955,0.0,0.0,5,0,0,20,21,21,True,False,False,True,False,False
142,12,106.452,104.683,103.474,19,25,15,7,12,11,True,True,True,True,True,True
142,57,105.859,103.55,103.301,19,22,13,2,3,10,True,True,True,True,True,True
142,70,107.135,104.475,104.164,20,24,13,12,8,16,True,True,True,True,True,True
142,75,105.922,103.49,103.024,17,23,16,3,2,7,True,True,True,True,True,True
142,79,106.687,105.056,103.87,23,26,18,10,16,14,True,True,True,True,True,True
142,83,107.64,104.785,104.187,18,24,18,14,15,17,True,True,True,True,True,True
142,93,106.173,103.95,102.968,21,25,17,5,4,6,True,True,True,True,True,True
142,94,105.546,104.029,102.862,21,24,16,1,6,5,True,True,True,True,True,True
142,101,114.5046,105.81,110.11245,3,24,1,20,19,19,False,True,False,True,True,True
142,103,107.184,104.093,103.571,15,24,19,13,7,13,True,True,True,True,True,True
142,104,108.712,105.391,103.876,21,22,15,18,18,15,True,True,True,True,True,True
142,106,106.608,103.484,102.527,11,20,17,9,1,2,True,True,True,True,True,True
142,108,106.027,105.156,102.737,18,25,15,4,17,3,True,True,True,True,True,True
142,109,107.955,104.737,103.194,17,25,14,17,13,8,True,True,True,True,True,True
142,110,106.516,104.536,102.514,18,16,15,8,9,1,True,True,True,True,True,True
142,114,107.708,104.645,103.503,21,24,17,15,11,12,True,True,True,True,True,True
142,117,109.052,105.947,104.869,19,25,20,19,20,18,True,True,True,True,True,True
142,120,106.282,103.983,102.749,18,25,14,6,5,4,True,True,True,True,True,True
142,122,106.973,104.547,110.11245,23,24,2,11,10,20,True,True,False,True,True,True
142,123,107.901,104.749,103.238,12,23,15,16,14,9,True,True,True,True,True,True
143,12,92.61,91.75,91.082,26,25,23,9,12,10,True,True,True,True,True,True
143,57,92.679,91.709,90.864,24,24,19,12,11,7,True,True,True,True,True,True
143,70,93.797,91.667,91.187,24,26,14,20,10,12,True,True,True,True,True,True
143,75,92.767,91.598,91.44,22,25,15,14,8,15,True,True,True,True,True,True
143,79,92.375,91.478,91.561,21,26,17,7,6,17,True,True,True,True,True,True
143,83,93.485,92.786,92.098,25,26,17,18,20,19,True,True,True,True,True,True
143,87,93.377,91.793,91.265,21,26,14,17,13,13,True,True,True,True,True,True
143,93,91.952,91.356,90.807,27,27,20,3,3,6,True,True,True,True,True,True
143,94,92.097,92.021,90.54,22,24,16,4,15,4,True,True,True,True,True,True
143,101,92.615,92.119,91.559,27,27,20,10,17,16,True,True,True,True,True,True
143,103,92.778,91.957,91.719,21,25,24,15,14,18,True,True,True,True,True,True
143,104,92.694,92.222,91.367,27,27,22,13,18,14,True,True,True,True,True,True
143,106,91.763,90.785,90.559,26,28,20,1,2,5,True,True,True,True,True,True
143,108,91.839,90.727,89.646,25,27,16,2,1,1,True,True,True,True,True,True
143,109,92.451,91.65,90.949,25,26,13,8,9,8,True,True,True,True,True,True
143,110,93.334,91.488,90.125,25,25,19,16,7,2,True,True,True,True,True,True
143,114,92.263,91.468,91.114,26,28,16,5,4,11,True,True,True,True,True,True
143,117,93.585,92.359,92.652,24,26,19,19,19,20,True,True,True,True,True,True
143,120,92.369,91.474,90.431,25,27,16,6,5,3,True,True,True,True,True,True
143,123,92.618,92.057,90.989,25,26,15,11,16,9,True,True,True,True,True,True
144,12,94.112,0.0,0.0,24,0,0,9,1,1,True,False,False,True,False,False
144,57,93.963,0.0,0.0,22,0,0,6,2,2,True,False,False,True,False,False
144,70,94.364,0.0,0.0,24,0,0,11,3,3,True,False,False,True,False,False
144,75,94.638,0.0,0.0,24,0,0,16,4,4,True,False,False,True,False,False
144,83,95.041,0.0,0.0,26,0,0,18,5,5,True,False,False,True,False,False
144,87,94.096,0.0,0.0,24,0,0,8,6,6,True,False,False,True,False,False
144,93,93.602,0.0,0.0,25,0,0,1,7,7,True,False,False,True,False,False
144,94,93.855,0.0,0.0,23,0,0,3,8,8,True,False,False,True,False,False
144,101,94.806,0.0,0.0,24,0,0,17,9,9,True,False,False,True,False,False
144,103,94.619,0.0,0.0,24,0,0,15,10,10,True,False,False,True,False,False
144,104,94.375,0.0,0.0,24,0,0,12,11,11,True,False,False,True,False,False
144,106,93.623,0.0,0.0,27,0,0,2,12,12,True,False,False,True,False,False
144,108,93.868,0.0,0.0,25,0,0,4,13,13,True,False,False,True,False,False
144,109,94.618,0.0,0.0,26,0,0,14,14,14,True,False,False,True,False,False
144,110,94.093,0.0,0.0,27,0,0,7,15,15,True,False,False,True,False,False
144,114,94.313,0.0,0.0,20,0,0,10,16,16,True,False,False,True,False,False
144,117,97.219,0.0,0.0,15,0,0,20,17,17,True,False,False,True,False,False
144,120,93.908,0.0,0.0,26,0,0,5,18,18,True,False,False,True,False,False
144,121,94.443,0.0,0.0,28,0,0,13,19,19,True,False,False,True,False,False
144,123,95.248,0.0,0.0,27,0,0,19,20,20,True,False,False,True,False,False
145,12,0.0,78.579,77.798,0,35,23,21,11,15,False,True,True,False,True,True
145,57,0.0,78.279,77.06,0,36,21,22,7,5,False,True,True,False,True,True
145,70,78.904,78.621,77.819,18,34,20,5,12,16,True,True,True,True,True,True
145,75,79.094,78.392,77.787,23,32,19,10,9,14,True,True,True,True,True,True
145,83,79.048,78.351,77.639,24,32,25,8,8,12,True,True,True,True,True,True
145,87,79.335,78.239,77.474,23,34,19,14,6,9,True,True,True,True,True,True
145,93,78.315,77.699,76.832,25,34,21,2,1,3,True,True,True,True,True,True
145,94,78.839,82.99305,77.003,14,4,26,4,19,4,True,False,True,True,True,True
145,101,78.996,78.656,78.324,22,30,19,7,13,18,True,True,True,True,True,True
145,103,79.6,78.89,77.9,18,34,26,16,14,17,True,True,True,True,True,True
145,104,79.34,78.942,78.454,20,30,20,15,16,20,True,True,True,True,True,True
145,106,0.0,77.887,77.232,0,31,24,23,4,6,False,True,True,False,True,True
145,108,0.0,77.948,76.551,0,36,18,24,5,2,False,True,True,False,True,True
145,109,79.812,0.0,77.511,7,0,19,17,20,11,True,False,True,True,False,True
145,110,77.998,79.041,77.341,24,4,28,1,18,8,True,True,True,True,True,True
145,114,78.699,77.878,77.302,24,30,20,3,3,7,True,True,True,True,True,True
145,117,0.0,78.98,78.428,0,37,18,25,17,19,False,True,True,False,True,True
145,120,78.958,77.877,76.492,24,30,18,6,2,1,True,True,True,True,True,True
145,121,79.093,78.56,77.494,26,29,23,9,10,10,True,True,True,True,True,True
145,122,81.256,0.0,0.0,7,0,0,20,21,21,True,False,False,True,False,False
145,123,79.109,78.908,77.712,21,30,18,11,15,13,True,True,True,True,True,True
145,125,79.2,0.0,0.0,19,0,0,12,22,22,True,False,False,True,False,False
145,134,79.988,0.0,0.0,18,0,0,19,23,23,True,False,False,True,False,False
145,137,79.295,0.0,0.0,21,0,0,13,24,24,True,False,False,True,False,False
145,138,79.819,0.0,0.0,17,0,0,18,25,25,True,False,False,True,False,False
146,12,71.215,0.0,0.0,26,0,0,9,1,1,True,False,False,True,False,False
146,57,71.754,0.0,0.0,30,0,0,16,2,2,True,False,False,True,False,False
146,70,71.124,0.0,0.0,26,0,0,8,3,3,True,False,False,True,False,False
146,75,71.845,0.0,0.0,28,0,0,19,4,4,True,False,False,True,False,False
146,83,71.651,0.0,0.0,29,0,0,14,5,5,True,False,False,True,False,False
146,93,71.1,0.0,0.0,30,0,0,7,6,6,True,False,False,True,False,False
146,94,71.712,0.0,0.0,30,0,0,15,7,7,True,False,False,True,False,False
146,101,71.827,0.0,0.0,26,0,0,18,8,8,True,False,False,True,False,False
146,103,71.783,0.0,0.0,26,0,0,17,9,9,True,False,False,True,False,False
146,104,71.216,0.0,0.0,27,0,0,10,10,10,True,False,False,True,False,False
146,106,71.038,0.0,0.0,31,0,0,6,11,11,True,False,False,True,False,False
146,108,70.61,0.0,0.0,29,0,0,1,12,12,True,False,False,True,False,False
146,109,70.955,0.0,0.0,28,0,0,5,13,13,True,False,False,True,False,False
146,110,70.791,0.0,0.0,24,0,0,2,14,14,True,False,False,True,False,False
146,114,71.483,0.0,0.0,25,0,0,12,15,15,True,False,False,True,False,False
146,117,72.883,0.0,0.0,27,0,0,20,16,16,True,False,False,True,False,False
146,120,70.95,0.0,0.0,30,0,0,4,17,17,True,False,False,True,False,False
146,121,71.301,0.0,0.0,26,0,0,11,18,18,True,False,False,True,False,False
146,122,70.805,0.0,0.0,30,0,0,3,19,19,True,False,False,True,False,False
146,123,71.619,0.0,0.0,31,0,0,13,20,20,True,False,False,True,False,False
147,12,96.262,95.44,95.938,25,25,16,7,14,15,True,True,True,True,True,True
147,57,95.001,93.825,94.341,26,25,17,1,1,6,True,True,True,True,True,True
147,70,97.2,94.818,94.908,24,24,15,15,9,11,True,True,True,True,True,True
147,75,96.536,96.055,95.061,25,25,19,10,19,13,True,True,True,True,True,True
147,83,97.765,95.02,96.412,25,28,14,16,11,17,True,True,True,True,True,True
147,87,96.811,94.686,94.883,24,20,13,11,7,9,True,True,True,True,True,True
147,93,96.218,94.105,93.918,26,29,16,6,4,3,True,True,True,True,True,True
147,94,96.038,95.834,94.137,25,25,17,5,17,5,True,True,True,True,True,True
147,101,97.152,95.221,95.46,25,26,14,14,12,14,True,True,True,True,True,True
147,103,96.817,95.251,96.95,25,27,13,12,13,19,True,True,True,True,True,True
147,104,96.478,94.651,94.905,24,30,15,9,6,10,True,True,True,True,True,True
147,106,96.007,94.313,94.941,27,29,15,4,5,12,True,True,True,True,True,True
147,108,95.954,93.836,94.008,27,25,14,3,2,4,True,True,True,True,True,True
147,109,96.948,99.629,94.407,26,4,15,13,20,7,True,True,True,True,True,True
147,110,95.397,94.015,93.57,29,29,18,2,3,1,True,True,True,True,True,True
147,114,98.574,94.997,96.215,23,23,18,19,10,16,True,True,True,True,True,True
147,117,98.35,95.765,96.988,23,28,16,18,16,20,True,True,True,True,True,True
147,120,96.451,94.798,93.785,26,26,14,8,8,2,True,True,True,True,True,True
147,121,98.73,95.671,96.544,28,24,18,20,15,18,True,True,True,True,True,True
147,123,98.025,95.868,94.723,28,30,15,17,18,8,True,True,True,True,True,True
148,12,83.227,0.0,0.0,24,0,0,12,1,1,True,False,False,True,False,False
148,57,83.188,0.0,0.0,26,0,0,10,2,2,True,False,False,True,False,False
148,70,83.245,0.0,0.0,27,0,0,13,3,3,True,False,False,True,False,False
148,75,84.039,0.0,0.0,26,0,0,18,4,4,True,False,False,True,False,False
148,83,83.064,0.0,0.0,29,0,0,6,5,5,True,False,False,True,False,False
148,87,83.715,0.0,0.0,27,0,0,16,6,6,True,False,False,True,False,False
148,93,82.535,0.0,0.0,30,0,0,4,7,7,True,False,False,True,False,False
148,94,83.213,0.0,0.0,26,0,0,11,8,8,True,False,False,True,False,False
148,101,84.28,0.0,0.0,21,0,0,20,9,9,True,False,False,True,False,False
148,103,83.099,0.0,0.0,24,0,0,7,10,10,True,False,False,True,False,False
148,104,83.62,0.0,0.0,28,0,0,15,11,11,True,False,False,True,False,False
148,106,81.953,0.0,0.0,30,0,0,1,12,12,True,False,False,True,False,False
148,108,82.378,0.0,0.0,24,0,0,2,13,13,True,False,False,True,False,False
148,109,83.161,0.0,0.0,29,0,0,9,14,14,True,False,False,True,False,False
148,110,83.16,0.0,0.0,27,0,0,8,15,15,True,False,False,True,False,False
148,114,83.045,0.0,0.0,27,0,0,5,16,16,True,False,False,True,False,False
148,117,83.88,0.0,0.0,27,0,0,17,17,17,True,False,False,True,False,False
148,120,82.425,0.0,0.0,26,0,0,3,18,18,True,False,False,True,False,False
148,121,83.562,0.0,0.0,29,0,0,14,19,19,True,False,False,True,False,False
148,123,84.2,0.0,0.0,29,0,0,19,20,20,True,False,False,True,False,False
149,12,85.504,84.574,84.453,23,25,19,11,16,15,True,True,True,True,True,True
149,57,84.806,84.119,83.823,27,28,18,3,5,3,True,True,True,True,True,True
149,70,85.373,83.979,84.093,23,28,14,6,3,7,True,True,True,True,True,True
149,75,85.483,84.555,84.283,26,27,17,10,14,10,True,True,True,True,True,True
149,83,85.611,84.23,84.479,23,24,16,13,7,16,True,True,True,True,True,True
149,87,85.444,84.235,84.094,25,25,14,8,8,8,True,True,True,True,True,True
149,93,0.0,84.099,83.871,0,28,21,21,4,5,False,True,True,False,True,True
149,94,0.0,84.598,83.844,0,26,17,22,17,4,False,True,True,False,True,True
149,103,0.0,84.686,84.531,0,29,20,23,18,18,False,True,True,False,True,True
149,104,85.333,84.517,84.408,24,27,17,5,12,13,True,True,True,True,True,True
149,106,84.321,84.201,84.098,19,28,20,1,6,9,True,True,True,True,True,True
149,108,84.542,83.517,83.626,25,25,15,2,1,2,True,True,True,True,True,True
149,109,0.0,84.269,84.378,0,22,15,24,9,12,False,True,True,False,True,True
149,110,85.165,84.534,84.075,27,24,18,4,13,6,True,True,True,True,True,True
149,114,0.0,84.497,84.343,0,28,18,25,10,11,False,True,True,False,True,True
149,117,85.921,84.557,84.668,23,23,16,16,15,19,True,True,True,True,True,True
149,120,0.0,83.751,83.433,0,28,16,26,2,1,False,True,True,False,True,True
149,121,85.563,84.503,84.519,27,25,19,12,11,17,True,True,True,True,True,True
149,123,85.382,85.265,84.766,24,10,15,7,20,20,True,True,True,True,True,True
149,124,86.304,84.961,84.434,24,27,17,19,19,14,True,True,True,True,True,True
149,127,85.877,0.0,0.0,22,0,0,15,21,21,True,False,False,True,False,False
149,138,85.471,0.0,0.0,22,0,0,9,22,22,True,False,False,True,False,False
149,142,86.121,0.0,0.0,24,0,0,17,23,23,True,False,False,True,False,False
149,143,85.874,0.0,0.0,19,0,0,14,24,24,True,False,False,True,False,False
149,144,86.179,0.0,0.0,22,0,0,18,25,25,True,False,False,True,False,False
149,145,86.519,0.0,0.0,22,0,0,20,26,26,True,False,False,True,False,False
150,12,77.736,77.33,77.27,23,27,22,8,13,17,True,True,True,True,True,True
150,57,78.071,76.859,76.378,20,31,21,12,5,8,True,True,True,True,True,True
150,70,78.586,77.161,77.146,18,24,15,18,8,16,True,True,True,True,True,True
150,93,77.401,77.302,76.252,25,30,23,2,11,6,True,True,True,True,True,True
150,94,77.696,77.063,76.002,21,22,18,5,7,3,True,True,True,True,True,True
150,101,79.139,78.034,77.373,16,31,18,19,19,18,True,True,True,True,True,True
150,103,78.057,77.279,76.948,20,28,22,10,9,14,True,True,True,True,True,True
150,104,78.505,77.493,76.719,23,30,22,17,15,12,True,True,True,True,True,True
150,106,77.461,76.439,76.188,21,32,22,3,1,4,True,True,True,True,True,True
150,108,77.252,76.58,76.597,21,30,20,1,3,10,True,True,True,True,True,True
150,109,77.713,77.302,76.258,18,28,21,6,12,7,True,True,True,True,True,True
150,110,77.716,77.282,75.96,26,30,17,7,10,2,True,True,True,True,True,True
150,114,78.061,76.784,76.455,23,29,17,11,4,9,True,True,True,True,True,True
150,120,77.67,76.563,75.921,20,30,16,4,2,1,True,True,True,True,True,True
150,121,78.455,77.64,81.24165,22,30,2,16,17,20,True,True,False,True,True,True
150,122,79.312,0.0,81.24165,12,0,2,20,20,19,True,False,False,True,False,True
150,124,78.232,77.394,76.993,20,30,18,13,14,15,True,True,True,True,True,True
150,125,78.39,77.634,76.206,25,31,20,14,16,5,True,True,True,True,True,True
150,126,78.438,77.847,76.707,22,29,18,15,18,11,True,True,True,True,True,True
150,127,77.847,77.019,76.732,25,30,18,9,6,13,True,True,True,True,True,True
151,12,92.766,0.0,0.0,23,0,0,8,1,1,True,False,False,True,False,False
151,57,92.195,0.0,0.0,22,0,0,4,2,2,True,False,False,True,False,False
151,70,92.507,0.0,0.0,21,0,0,6,3,3,True,False,False,True,False,False
151,93,93.145,0.0,0.0,26,0,0,15,4,4,True,False,False,True,False,False
151,94,93.284,0.0,0.0,24,0,0,16,5,5,True,False,False,True,False,False
151,101,93.056,0.0,0.0,23,0,0,13,6,6,True,False,False,True,False,False
151,103,92.984,0.0,0.0,19,0,0,12,7,7,True,False,False,True,False,False
151,104,93.123,0.0,0.0,23,0,0,14,8,8,True,False,False,True,False,False
151,106,91.958,0.0,0.0,21,0,0,2,9,9,True,False,False,True,False,False
151,108,91.504,0.0,0.0,23,0,0,1,10,10,True,False,False,True,False,False
151,109,92.687,0.0,0.0,24,0,0,7,11,11,True,False,False,True,False,False
